PU_Borough,PUHour,Trip_distance
Manhattan,14,23.08
Manhattan,5,23.08
Queens,9,23.08
Manhattan,23,23.08
Manhattan,8,23.08
Brooklyn,14,23.08
Queens,6,23.08
Manhattan,7,23.08
Queens,18,23.08
Queens,15,23.08
Manhattan,17,23.08
Queens,20,23.08
Queens,3,23.08
Manhattan,6,23.08
Queens,16,23.08
Queens,5,23.08
Queens,21,23.08
Unknown,10,23.08
Queens,13,23.08
Manhattan,12,23.08
Queens,8,23.08
Manhattan,10,23.08
Queens,14,23.08
Queens,11,23.08
Manhattan,22,23.08
Queens,12,23.08
Queens,23,23.08
Manhattan,9,23.08
Manhattan,3,23.08
Manhattan,2,23.08
Queens,22,23.08
Manhattan,13,23.08
Manhattan,1,23.08
Brooklyn,9,23.08
Queens,19,23.08
Queens,1,23.08
Manhattan,21,23.08
Manhattan,20,23.08
Queens,2,23.08
Queens,0,23.08
Manhattan,18,23.08
Manhattan,11,23.08
Manhattan,0,23.08
Queens,17,23.08
Manhattan,15,23.08
Queens,7,23.08
Manhattan,16,23.08
Queens,10,23.08
Queens,12,23.07
Manhattan,13,23.07
Queens,8,23.07
Queens,16,23.07
Queens,2,23.07
Manhattan,5,23.07
Queens,14,23.07
Manhattan,8,23.07
Bronx,13,23.07
Queens,15,23.07
Manhattan,22,23.07
Queens,9,23.07
Queens,17,23.07
Queens,13,23.07
Queens,7,23.07
Queens,10,23.07
Queens,6,23.07
Unknown,0,23.07
Manhattan,4,23.07
Queens,1,23.07
Queens,0,23.07
Manhattan,14,23.07
Queens,19,23.07
Manhattan,20,23.07
Manhattan,12,23.07
Manhattan,7,23.07
Manhattan,15,23.07
Queens,20,23.07
Manhattan,11,23.07
Manhattan,9,23.07
Manhattan,1,23.07
Manhattan,18,23.07
Bronx,15,23.07
Queens,5,23.07
Manhattan,19,23.07
Manhattan,3,23.07
Manhattan,2,23.07
Queens,22,23.07
Manhattan,16,23.07
Queens,21,23.07
Queens,11,23.07
Manhattan,17,23.07
Queens,18,23.07
Queens,4,23.07
Queens,3,23.07
Manhattan,21,23.07
Queens,23,23.07
Manhattan,22,23.06
Manhattan,16,23.06
Queens,18,23.06
Queens,16,23.06
Queens,6,23.06
Queens,13,23.06
Queens,2,23.06
Manhattan,19,23.06
Manhattan,0,23.06
Brooklyn,12,23.06
Queens,20,23.06
Manhattan,8,23.06
Queens,8,23.06
Queens,23,23.06
Manhattan,23,23.06
Manhattan,21,23.06
Queens,10,23.06
Manhattan,15,23.06
Manhattan,20,23.06
Manhattan,18,23.06
Queens,22,23.06
Manhattan,4,23.06
Manhattan,2,23.06
Manhattan,7,23.06
Queens,3,23.06
Manhattan,9,23.06
Queens,0,23.06
Manhattan,10,23.06
Manhattan,12,23.06
Queens,7,23.06
Queens,15,23.06
Manhattan,17,23.06
Queens,5,23.06
Queens,17,23.06
Manhattan,13,23.06
Queens,1,23.06
Queens,9,23.06
Manhattan,1,23.06
Manhattan,11,23.06
Queens,11,23.06
Queens,14,23.06
Manhattan,14,23.06
Queens,12,23.06
Manhattan,6,23.06
Queens,21,23.06
Queens,19,23.06
Queens,3,23.05
Manhattan,2,23.05
Manhattan,20,23.05
Manhattan,10,23.05
Manhattan,1,23.05
Manhattan,7,23.05
Manhattan,4,23.05
Queens,2,23.05
Manhattan,11,23.05
Queens,17,23.05
Queens,11,23.05
Manhattan,12,23.05
Queens,14,23.05
Manhattan,16,23.05
Queens,10,23.05
Queens,19,23.05
Queens,18,23.05
Queens,15,23.05
Manhattan,18,23.05
Manhattan,23,23.05
Queens,13,23.05
Unknown,15,23.05
Manhattan,8,23.05
Manhattan,21,23.05
Manhattan,15,23.05
Manhattan,6,23.05
Queens,12,23.05
Queens,7,23.05
Queens,16,23.05
Queens,22,23.05
Queens,4,23.05
Manhattan,13,23.05
Manhattan,22,23.05
Queens,20,23.05
Queens,8,23.05
Queens,9,23.05
Queens,21,23.05
Manhattan,3,23.05
Manhattan,17,23.05
Queens,1,23.05
Queens,23,23.05
Manhattan,14,23.05
Unknown,11,23.05
Queens,0,23.05
Queens,5,23.05
Manhattan,0,23.05
Manhattan,9,23.05
Queens,6,23.05
Manhattan,5,23.05
Manhattan,19,23.05
Unknown,14,23.05
Manhattan,15,23.04
Queens,16,23.04
Bronx,4,23.04
Manhattan,12,23.04
Queens,20,23.04
Manhattan,1,23.04
Manhattan,23,23.04
Manhattan,19,23.04
Queens,12,23.04
Queens,17,23.04
Manhattan,10,23.04
Queens,1,23.04
Queens,5,23.04
Manhattan,18,23.04
Queens,3,23.04
Manhattan,22,23.04
Manhattan,14,23.04
Manhattan,0,23.04
Queens,2,23.04
Queens,6,23.04
Queens,13,23.04
Queens,22,23.04
Manhattan,20,23.04
Unknown,13,23.04
Queens,14,23.04
Manhattan,13,23.04
Manhattan,7,23.04
Queens,9,23.04
