PU_Borough,PUHour,Trip_distance
Unknown,5,3.01
Queens,17,3.01
Manhattan,18,3.01
Bronx,7,3.01
Queens,14,3.01
Queens,22,3.01
Brooklyn,18,3.01
Bronx,21,3.01
Queens,10,3.01
Bronx,6,3.01
Bronx,22,3.01
Bronx,20,3.01
Brooklyn,19,3.01
Unknown,13,3.01
Manhattan,21,3.01
Unknown,14,3.01
Manhattan,14,3.01
Manhattan,9,3.01
Brooklyn,12,3.01
Brooklyn,5,3.01
Queens,2,3.01
Bronx,15,3.01
Queens,19,3.01
Queens,5,3.01
Brooklyn,8,3.01
Queens,11,3.01
Unknown,22,3.01
Queens,16,3.01
Manhattan,12,3.01
Brooklyn,10,3.01
Brooklyn,2,3.01
Brooklyn,14,3.01
Manhattan,15,3.01
Brooklyn,23,3.01
Queens,3,3.01
Manhattan,5,3.01
Manhattan,6,3.01
Brooklyn,1,3.01
Unknown,9,3.01
Bronx,10,3.01
Unknown,20,3.01
Bronx,13,3.01
Bronx,11,3.01
Unknown,11,3.01
Unknown,10,3.01
Unknown,12,3.01
Queens,0,3.01
Bronx,0,3.01
Queens,13,3.01
Unknown,1,3.01
Manhattan,16,3.01
Brooklyn,13,3.01
Queens,21,3.01
Bronx,5,3.01
Brooklyn,15,3.01
Manhattan,3,3.01
Manhattan,19,3.01
Manhattan,17,3.01
Manhattan,10,3.01
Unknown,21,3.01
Unknown,0,3.01
Brooklyn,0,3.01
Brooklyn,6,3.01
Queens,4,3.01
Manhattan,22,3.01
Unknown,2,3.01
Unknown,23,3.01
Queens,7,3.01
Brooklyn,22,3.01
Unknown,6,3.01
Bronx,19,3.01
Staten Island,18,3.01
Queens,8,3.01
Brooklyn,7,3.01
Brooklyn,9,3.01
Queens,23,3.01
Brooklyn,11,3.01
Unknown,3,3.01
Queens,1,3.01
Unknown,4,3.01
Manhattan,13,3.01
Queens,18,3.01
Unknown,15,3.01
Queens,15,3.01
Queens,20,3.01
Unknown,19,3.01
Manhattan,0,3.01
Unknown,8,3.01
Brooklyn,17,3.01
Queens,12,3.01
Manhattan,7,3.01
Unknown,16,3.01
Bronx,2,3.01
Manhattan,20,3.01
Bronx,12,3.01
Brooklyn,3,3.01
Manhattan,2,3.01
Bronx,18,3.01
Manhattan,4,3.01
Queens,9,3.01
Bronx,14,3.01
Brooklyn,20,3.01
Manhattan,1,3.01
Brooklyn,16,3.01
Unknown,7,3.01
Queens,6,3.01
Brooklyn,21,3.01
Manhattan,23,3.01
Bronx,9,3.01
Manhattan,8,3.01
Unknown,18,3.01
Brooklyn,4,3.01
Bronx,4,3.01
Bronx,16,3.01
Manhattan,11,3.01
Unknown,17,3.01
Bronx,23,3.01
Brooklyn,5,3.0
EWR,17,3.0
Unknown,16,3.0
Manhattan,12,3.0
Staten Island,21,3.0
Brooklyn,4,3.0
Unknown,8,3.0
Unknown,18,3.0
Queens,13,3.0
Brooklyn,21,3.0
Brooklyn,17,3.0
Queens,0,3.0
Queens,22,3.0
Unknown,15,3.0
Bronx,1,3.0
Manhattan,9,3.0
Queens,7,3.0
Manhattan,10,3.0
Brooklyn,13,3.0
Bronx,22,3.0
Unknown,20,3.0
Brooklyn,14,3.0
Manhattan,13,3.0
Bronx,3,3.0
Queens,5,3.0
Staten Island,16,3.0
