PU_Borough,PUHour,Trip_distance
Queens,8,30.35
Queens,14,30.35
Queens,16,30.35
Queens,23,30.35
Queens,10,30.35
Queens,22,30.35
Manhattan,8,30.35
Manhattan,0,30.35
Brooklyn,4,30.35
Queens,17,30.35
Queens,20,30.35
Manhattan,14,30.35
Manhattan,12,30.35
Queens,9,30.35
Manhattan,20,30.35
Unknown,1,30.35
Manhattan,16,30.35
Queens,1,30.35
Manhattan,13,30.35
Manhattan,9,30.35
Queens,21,30.35
Queens,7,30.35
Manhattan,18,30.35
Queens,8,30.34
Manhattan,9,30.34
Manhattan,8,30.34
Manhattan,19,30.34
Queens,7,30.34
Unknown,16,30.34
Queens,21,30.34
Manhattan,2,30.34
Manhattan,0,30.34
Queens,18,30.34
Manhattan,7,30.34
Manhattan,4,30.34
Manhattan,13,30.34
Manhattan,14,30.34
Manhattan,15,30.34
Queens,17,30.34
Manhattan,5,30.34
Unknown,20,30.34
Manhattan,17,30.34
Queens,16,30.34
Manhattan,10,30.34
Queens,12,30.34
Manhattan,6,30.34
Manhattan,3,30.34
Queens,10,30.34
Queens,23,30.34
Queens,13,30.34
Queens,17,30.33
Queens,21,30.33
Queens,19,30.33
Manhattan,11,30.33
Queens,15,30.33
Queens,8,30.33
Manhattan,22,30.33
Queens,0,30.33
Queens,2,30.33
Manhattan,15,30.33
Manhattan,8,30.33
Queens,14,30.33
Queens,20,30.33
Queens,9,30.33
Queens,6,30.33
Brooklyn,13,30.33
Queens,3,30.33
Manhattan,4,30.33
Manhattan,19,30.33
Queens,16,30.33
Manhattan,9,30.33
Unknown,15,30.33
Manhattan,2,30.33
Manhattan,13,30.33
Queens,12,30.33
Queens,22,30.33
Queens,1,30.33
Manhattan,14,30.33
Manhattan,7,30.33
Manhattan,0,30.32
Queens,8,30.32
Manhattan,10,30.32
Queens,2,30.32
Queens,10,30.32
Manhattan,2,30.32
Queens,15,30.32
Manhattan,13,30.32
Queens,22,30.32
Queens,23,30.32
Queens,20,30.32
Queens,0,30.32
Queens,12,30.32
Queens,16,30.32
Manhattan,3,30.32
Brooklyn,19,30.32
Queens,6,30.32
Queens,18,30.32
Manhattan,6,30.32
Unknown,16,30.32
Manhattan,1,30.32
Manhattan,9,30.32
Manhattan,16,30.32
Manhattan,21,30.32
Manhattan,12,30.32
Queens,21,30.32
Manhattan,17,30.32
Queens,7,30.32
Queens,13,30.31
Queens,23,30.31
Manhattan,23,30.31
Manhattan,1,30.31
Queens,19,30.31
Unknown,22,30.31
Queens,0,30.31
Queens,22,30.31
Manhattan,4,30.31
Queens,14,30.31
Queens,21,30.31
Manhattan,13,30.31
Queens,11,30.31
Queens,12,30.31
Manhattan,15,30.31
Manhattan,14,30.31
Queens,17,30.31
Queens,8,30.31
Manhattan,7,30.31
Manhattan,20,30.31
Queens,20,30.31
Queens,6,30.31
Queens,7,30.31
Manhattan,12,30.31
Manhattan,19,30.31
Manhattan,9,30.31
Unknown,21,30.3
Queens,11,30.3
Manhattan,10,30.3
Unknown,6,30.3
Manhattan,14,30.3
Queens,3,30.3
Unknown,1,30.3
Manhattan,18,30.3
Unknown,19,30.3
Unknown,9,30.3
Manhattan,2,30.3
Manhattan,3,30.3
Manhattan,21,30.3
Manhattan,5,30.3
Manhattan,6,30.3
Queens,13,30.3
Manhattan,1,30.3
Manhattan,0,30.3
Queens,16,30.3
Manhattan,17,30.3
EWR,19,30.3
Queens,23,30.3
Manhattan,19,30.3
Queens,15,30.3
Brooklyn,21,30.3
Brooklyn,20,30.3
Queens,19,30.3
Queens,0,30.3
Queens,5,30.3
Queens,10,30.3
Queens,6,30.3
Bronx,0,30.3
Unknown,16,30.3
Manhattan,11,30.3
Queens,7,30.3
Queens,21,30.3
Manhattan,12,30.3
Queens,9,30.3
Brooklyn,17,30.3
Queens,1,30.3
Queens,12,30.3
Manhattan,16,30.3
Manhattan,9,30.3
Manhattan,15,30.3
Manhattan,20,30.3
Manhattan,4,30.3
Queens,22,30.3
Queens,14,30.3
Queens,8,30.3
Manhattan,22,30.3
Queens,18,30.3
Brooklyn,0,30.3
Queens,20,30.3
Unknown,12,30.3
Manhattan,8,30.3
Unknown,11,30.3
Queens,17,30.3
Brooklyn,19,30.3
Manhattan,7,30.3
Unknown,17,30.3
Unknown,22,30.3
Manhattan,23,30.3
Manhattan,13,30.3
Brooklyn,18,30.3
Manhattan,7,30.29
Queens,15,30.29
Manhattan,8,30.29
Queens,14,30.29
Queens,5,30.29
Manhattan,12,30.29
Queens,13,30.29
Queens,7,30.29
Manhattan,17,30.29
Manhattan,9,30.29
Queens,22,30.29
Manhattan,14,30.29
Brooklyn,1,30.29
Manhattan,10,30.29
Queens,23,30.29
Queens,21,30.29
Queens,17,30.29
Manhattan,20,30.29
Manhattan,13,30.29
Manhattan,4,30.29
Queens,18,30.29
Queens,12,30.29
Queens,20,30.29
Queens,8,30.29
Manhattan,16,30.29
Manhattan,2,30.29
Queens,15,30.28
Manhattan,14,30.28
Manhattan,12,30.28
Queens,19,30.28
Manhattan,11,30.28
Queens,18,30.28
Queens,17,30.28
Queens,22,30.28
Queens,14,30.28
Queens,16,30.28
Manhattan,0,30.28
Manhattan,16,30.28
Queens,7,30.28
Manhattan,1,30.28
Unknown,10,30.28
Manhattan,3,30.28
Queens,12,30.28
Queens,20,30.28
Manhattan,18,30.28
Queens,11,30.28
Queens,21,30.28
Queens,18,30.27
Brooklyn,0,30.27
Manhattan,11,30.27
Manhattan,14,30.27
Manhattan,17,30.27
Queens,17,30.27
Brooklyn,8,30.27
Queens,14,30.27
