PU_Borough,PUHour,Trip_distance
Manhattan,6,17.1
Queens,12,17.1
Manhattan,18,17.1
Manhattan,15,17.1
Queens,17,17.1
EWR,9,17.1
Brooklyn,10,17.1
Queens,19,17.1
Brooklyn,14,17.1
Unknown,19,17.1
Queens,18,17.1
Brooklyn,20,17.1
Queens,8,17.1
Brooklyn,23,17.1
Brooklyn,15,17.1
Brooklyn,19,17.1
Queens,11,17.1
Manhattan,2,17.1
Unknown,20,17.1
Unknown,7,17.1
Queens,10,17.1
Queens,4,17.1
Unknown,2,17.1
Manhattan,19,17.1
Queens,22,17.1
Queens,16,17.1
Manhattan,20,17.1
Queens,0,17.1
Brooklyn,12,17.1
Brooklyn,17,17.1
Brooklyn,5,17.1
Manhattan,8,17.1
Unknown,16,17.1
Bronx,21,17.1
Brooklyn,0,17.1
Queens,6,17.1
Manhattan,17,17.1
Brooklyn,7,17.1
Unknown,6,17.1
Brooklyn,16,17.1
Unknown,3,17.1
Brooklyn,13,17.1
Brooklyn,11,17.1
Manhattan,13,17.1
Queens,13,17.1
Brooklyn,1,17.1
Manhattan,16,17.1
Manhattan,0,17.1
Queens,21,17.1
Manhattan,23,17.1
Brooklyn,4,17.1
Unknown,23,17.1
Unknown,4,17.1
Queens,1,17.1
Brooklyn,21,17.1
Queens,23,17.1
Queens,20,17.1
Unknown,21,17.1
Queens,5,17.1
EWR,14,17.1
Brooklyn,18,17.1
Manhattan,11,17.1
Manhattan,4,17.1
Brooklyn,3,17.1
Unknown,8,17.1
EWR,15,17.1
Manhattan,12,17.1
Bronx,11,17.1
Unknown,5,17.1
Unknown,1,17.1
Manhattan,5,17.1
EWR,5,17.1
Bronx,6,17.1
Brooklyn,22,17.1
Manhattan,3,17.1
Unknown,14,17.1
Unknown,9,17.1
Unknown,17,17.1
Unknown,22,17.1
Queens,14,17.1
Unknown,10,17.1
Bronx,17,17.1
Manhattan,7,17.1
Brooklyn,9,17.1
Bronx,5,17.1
Queens,3,17.1
Queens,15,17.1
Unknown,12,17.1
Brooklyn,2,17.1
Unknown,18,17.1
EWR,12,17.1
Manhattan,1,17.1
Brooklyn,6,17.1
Manhattan,10,17.1
Unknown,15,17.1
Bronx,1,17.1
EWR,20,17.1
Bronx,13,17.1
Manhattan,22,17.1
Brooklyn,8,17.1
Unknown,0,17.1
Unknown,13,17.1
Manhattan,9,17.1
Unknown,11,17.1
Bronx,16,17.1
Manhattan,21,17.1
Queens,2,17.1
Bronx,10,17.1
Manhattan,14,17.1
Queens,7,17.1
Queens,9,17.1
Unknown,18,17.09
Unknown,7,17.09
Unknown,5,17.09
Unknown,19,17.09
Brooklyn,17,17.09
Brooklyn,2,17.09
Unknown,15,17.09
Queens,6,17.09
Manhattan,1,17.09
Brooklyn,15,17.09
Brooklyn,19,17.09
Manhattan,18,17.09
Unknown,14,17.09
Manhattan,12,17.09
Bronx,6,17.09
Queens,11,17.09
Manhattan,3,17.09
Queens,17,17.09
Manhattan,4,17.09
Manhattan,19,17.09
Manhattan,0,17.09
Unknown,16,17.09
Brooklyn,12,17.09
EWR,6,17.09
Manhattan,16,17.09
Manhattan,14,17.09
Queens,12,17.09
Brooklyn,4,17.09
Manhattan,17,17.09
Brooklyn,3,17.09
Queens,5,17.09
Queens,23,17.09
Manhattan,7,17.09
EWR,11,17.09
Manhattan,13,17.09
Manhattan,6,17.09
Queens,21,17.09
Brooklyn,5,17.09
Manhattan,15,17.09
Manhattan,5,17.09
Queens,9,17.09
Unknown,13,17.09
Brooklyn,8,17.09
Queens,22,17.09
Queens,0,17.09
