PU_Borough,PUHour,Trip_distance
Unknown,21,12.86
Queens,1,12.86
Queens,17,12.86
Queens,13,12.86
Brooklyn,6,12.86
Manhattan,17,12.86
Manhattan,20,12.86
Manhattan,10,12.86
Manhattan,4,12.86
Queens,23,12.86
Queens,3,12.86
Queens,11,12.86
Queens,16,12.86
Manhattan,8,12.86
Bronx,7,12.86
Unknown,9,12.86
Queens,7,12.86
Manhattan,19,12.86
Unknown,13,12.86
Unknown,8,12.86
Manhattan,13,12.86
Brooklyn,23,12.86
Brooklyn,9,12.86
Manhattan,5,12.86
Brooklyn,18,12.86
Queens,0,12.86
Bronx,5,12.86
Manhattan,23,12.86
Brooklyn,10,12.86
Brooklyn,13,12.86
Manhattan,7,12.86
Queens,6,12.86
Brooklyn,19,12.86
Queens,4,12.86
Queens,5,12.86
Manhattan,15,12.86
Manhattan,6,12.86
Unknown,5,12.86
Queens,2,12.86
Manhattan,12,12.86
Brooklyn,22,12.86
Queens,22,12.86
Manhattan,21,12.86
Queens,21,12.86
Brooklyn,16,12.86
Queens,9,12.86
Bronx,18,12.86
Manhattan,18,12.86
Queens,10,12.86
Manhattan,11,12.86
Queens,12,12.86
Manhattan,22,12.86
Queens,20,12.86
Unknown,0,12.86
Manhattan,1,12.86
Bronx,10,12.86
Manhattan,0,12.86
Brooklyn,1,12.86
Manhattan,3,12.86
Queens,18,12.86
Brooklyn,0,12.86
Brooklyn,7,12.86
Queens,14,12.86
Bronx,0,12.86
Unknown,17,12.86
Manhattan,16,12.86
Brooklyn,20,12.86
Brooklyn,15,12.86
Queens,8,12.86
Unknown,14,12.86
Manhattan,14,12.86
Unknown,15,12.86
Queens,19,12.86
Brooklyn,21,12.86
Manhattan,9,12.86
Queens,15,12.86
Brooklyn,14,12.86
Manhattan,2,12.86
Brooklyn,17,12.86
Brooklyn,12,12.86
Queens,16,12.85
Unknown,9,12.85
Brooklyn,18,12.85
Bronx,8,12.85
Queens,0,12.85
Manhattan,16,12.85
Manhattan,0,12.85
Queens,13,12.85
Manhattan,14,12.85
Brooklyn,7,12.85
Brooklyn,6,12.85
Manhattan,11,12.85
Queens,18,12.85
Brooklyn,0,12.85
Manhattan,1,12.85
Manhattan,6,12.85
Manhattan,13,12.85
Manhattan,22,12.85
Queens,9,12.85
Queens,3,12.85
Manhattan,19,12.85
Bronx,6,12.85
Queens,10,12.85
Queens,17,12.85
Brooklyn,9,12.85
Manhattan,10,12.85
Manhattan,2,12.85
Brooklyn,21,12.85
Bronx,1,12.85
Unknown,18,12.85
Queens,15,12.85
Queens,5,12.85
Brooklyn,1,12.85
Manhattan,5,12.85
Manhattan,12,12.85
Manhattan,20,12.85
Brooklyn,8,12.85
Brooklyn,3,12.85
Unknown,21,12.85
Queens,1,12.85
Manhattan,9,12.85
Brooklyn,13,12.85
Unknown,22,12.85
Unknown,7,12.85
Manhattan,3,12.85
Queens,8,12.85
Manhattan,15,12.85
Queens,14,12.85
Brooklyn,14,12.85
Queens,23,12.85
Manhattan,23,12.85
Brooklyn,17,12.85
Brooklyn,12,12.85
Brooklyn,5,12.85
Queens,6,12.85
Brooklyn,22,12.85
Unknown,15,12.85
Queens,21,12.85
Unknown,11,12.85
Manhattan,4,12.85
Manhattan,8,12.85
Queens,11,12.85
Brooklyn,23,12.85
Queens,7,12.85
Manhattan,21,12.85
Unknown,4,12.85
Manhattan,17,12.85
Queens,12,12.85
Unknown,19,12.85
Manhattan,7,12.85
Unknown,13,12.85
Queens,4,12.85
Queens,22,12.85
Brooklyn,4,12.85
Brooklyn,19,12.85
Unknown,8,12.85
Queens,20,12.85
Brooklyn,2,12.85
Unknown,17,12.85
Queens,2,12.85
Queens,19,12.85
Unknown,12,12.85
Brooklyn,15,12.85
Manhattan,18,12.85
Brooklyn,2,12.84
Bronx,1,12.84
Brooklyn,7,12.84
Unknown,13,12.84
Manhattan,2,12.84
Unknown,1,12.84
Unknown,11,12.84
Brooklyn,4,12.84
Manhattan,0,12.84
Bronx,2,12.84
Unknown,6,12.84
Manhattan,6,12.84
Brooklyn,11,12.84
Manhattan,9,12.84
Manhattan,7,12.84
Brooklyn,5,12.84
Queens,23,12.84
Queens,4,12.84
Queens,17,12.84
Queens,8,12.84
Brooklyn,3,12.84
Manhattan,20,12.84
Manhattan,17,12.84
Queens,10,12.84
Manhattan,10,12.84
Manhattan,8,12.84
Queens,16,12.84
Brooklyn,0,12.84
Brooklyn,1,12.84
Brooklyn,23,12.84
Brooklyn,20,12.84
Queens,19,12.84
Brooklyn,22,12.84
Queens,15,12.84
Queens,1,12.84
Manhattan,16,12.84
Queens,2,12.84
Queens,14,12.84
Manhattan,23,12.84
Queens,18,12.84
Unknown,21,12.84
EWR,16,12.84
Queens,9,12.84
Manhattan,19,12.84
Brooklyn,16,12.84
Brooklyn,13,12.84
Queens,21,12.84
Manhattan,18,12.84
Unknown,4,12.84
Manhattan,21,12.84
Queens,0,12.84
Queens,12,12.84
Unknown,22,12.84
Brooklyn,14,12.84
Queens,11,12.84
Brooklyn,9,12.84
Bronx,7,12.84
Unknown,7,12.84
Brooklyn,10,12.84
Queens,22,12.84
Brooklyn,17,12.84
Brooklyn,15,12.84
Bronx,12,12.84
Queens,20,12.84
Bronx,11,12.84
Queens,6,12.84
Manhattan,3,12.84
Unknown,19,12.84
Manhattan,14,12.84
Manhattan,13,12.84
Manhattan,15,12.84
Manhattan,22,12.84
Manhattan,12,12.84
Manhattan,1,12.84
Queens,13,12.84
Manhattan,4,12.84
Unknown,9,12.84
Queens,7,12.84
Brooklyn,6,12.84
Queens,3,12.84
Manhattan,5,12.84
Queens,5,12.84
Brooklyn,19,12.84
Manhattan,11,12.84
Queens,16,12.83
Brooklyn,21,12.83
Queens,23,12.83
Queens,6,12.83
Bronx,6,12.83
Queens,12,12.83
Queens,4,12.83
Brooklyn,16,12.83
Queens,9,12.83
Queens,5,12.83
Manhattan,12,12.83
Manhattan,4,12.83
Manhattan,9,12.83
Manhattan,21,12.83
Manhattan,6,12.83
Unknown,22,12.83
Queens,3,12.83
Brooklyn,8,12.83
Brooklyn,15,12.83
Brooklyn,4,12.83
Brooklyn,6,12.83
Queens,15,12.83
Unknown,12,12.83
Manhattan,16,12.83
Queens,0,12.83
Manhattan,23,12.83
Brooklyn,5,12.83
Manhattan,11,12.83
Manhattan,0,12.83
Manhattan,2,12.83
Queens,14,12.83
Unknown,20,12.83
Unknown,2,12.83
Unknown,19,12.83
Queens,8,12.83
Manhattan,14,12.83
Brooklyn,0,12.83
Manhattan,19,12.83
Manhattan,18,12.83
Manhattan,8,12.83
Queens,1,12.83
Unknown,23,12.83
Unknown,9,12.83
Bronx,20,12.83
Queens,21,12.83
Unknown,14,12.83
Manhattan,7,12.83
Unknown,6,12.83
Unknown,11,12.83
Unknown,13,12.83
Brooklyn,18,12.83
Queens,22,12.83
Queens,20,12.83
Unknown,15,12.83
Bronx,4,12.83
Brooklyn,2,12.83
Queens,18,12.83
Manhattan,15,12.83
Manhattan,22,12.83
Bronx,0,12.83
Brooklyn,14,12.83
Brooklyn,23,12.83
Brooklyn,3,12.83
Brooklyn,9,12.83
Manhattan,5,12.83
Manhattan,20,12.83
Queens,2,12.83
Queens,13,12.83
Brooklyn,7,12.83
Manhattan,17,12.83
Queens,7,12.83
Brooklyn,20,12.83
Brooklyn,10,12.83
Manhattan,10,12.83
Manhattan,13,12.83
Queens,11,12.83
Queens,19,12.83
Brooklyn,13,12.83
Manhattan,3,12.83
Manhattan,1,12.83
Queens,10,12.83
Queens,17,12.83
Brooklyn,22,12.83
Manhattan,14,12.82
Brooklyn,22,12.82
Queens,17,12.82
Manhattan,13,12.82
Queens,9,12.82
Manhattan,6,12.82
Brooklyn,23,12.82
Brooklyn,0,12.82
Queens,22,12.82
Brooklyn,7,12.82
Brooklyn,14,12.82
Unknown,22,12.82
Brooklyn,13,12.82
Brooklyn,19,12.82
Queens,6,12.82
Manhattan,18,12.82
Unknown,12,12.82
Queens,10,12.82
Unknown,16,12.82
Manhattan,0,12.82
Unknown,7,12.82
Queens,4,12.82
Brooklyn,6,12.82
Unknown,9,12.82
Manhattan,2,12.82
Brooklyn,16,12.82
Queens,14,12.82
Queens,3,12.82
Queens,1,12.82
Manhattan,9,12.82
Brooklyn,17,12.82
Queens,21,12.82
Manhattan,7,12.82
Brooklyn,21,12.82
Unknown,4,12.82
Queens,16,12.82
Brooklyn,18,12.82
Manhattan,16,12.82
Unknown,21,12.82
Queens,0,12.82
Queens,12,12.82
Brooklyn,10,12.82
Queens,13,12.82
Unknown,5,12.82
Manhattan,23,12.82
Unknown,17,12.82
Unknown,11,12.82
Brooklyn,4,12.82
Manhattan,22,12.82
Queens,15,12.82
Manhattan,5,12.82
Queens,7,12.82
Queens,11,12.82
Manhattan,20,12.82
Unknown,2,12.82
Queens,8,12.82
Unknown,3,12.82
Queens,5,12.82
Brooklyn,1,12.82
Brooklyn,8,12.82
Manhattan,8,12.82
Queens,18,12.82
Manhattan,15,12.82
Queens,2,12.82
Manhattan,21,12.82
Manhattan,11,12.82
Queens,20,12.82
Brooklyn,11,12.82
Manhattan,4,12.82
Manhattan,3,12.82
Manhattan,10,12.82
Manhattan,12,12.82
Unknown,14,12.82
Queens,23,12.82
Brooklyn,15,12.82
Manhattan,17,12.82
Queens,19,12.82
Brooklyn,9,12.82
Manhattan,19,12.82
Unknown,13,12.82
Manhattan,1,12.82
Bronx,8,12.82
Manhattan,2,12.81
Manhattan,10,12.81
Unknown,10,12.81
Unknown,20,12.81
Queens,2,12.81
Queens,3,12.81
Manhattan,19,12.81
Unknown,19,12.81
