PU_Borough,PUHour,Trip_distance
Queens,1,4.96
Manhattan,0,4.96
Manhattan,13,4.96
Brooklyn,17,4.96
Brooklyn,19,4.96
Unknown,10,4.96
Manhattan,1,4.96
Queens,21,4.96
Manhattan,6,4.96
Brooklyn,3,4.96
Brooklyn,10,4.96
Manhattan,16,4.96
Manhattan,4,4.96
Bronx,7,4.96
Brooklyn,16,4.96
Unknown,6,4.96
Unknown,15,4.96
Brooklyn,4,4.96
Bronx,16,4.96
Unknown,4,4.96
Brooklyn,18,4.96
Unknown,12,4.96
Bronx,9,4.96
Queens,14,4.96
Unknown,19,4.96
Brooklyn,15,4.96
Brooklyn,23,4.96
Unknown,9,4.96
Brooklyn,6,4.96
Brooklyn,1,4.96
Queens,6,4.96
Queens,17,4.96
Bronx,6,4.96
Manhattan,8,4.96
Brooklyn,2,4.96
Queens,13,4.96
Queens,10,4.96
Bronx,18,4.96
Unknown,13,4.96
Manhattan,12,4.96
Queens,0,4.96
Brooklyn,5,4.96
Manhattan,18,4.96
Bronx,17,4.96
Brooklyn,7,4.96
Unknown,1,4.96
Manhattan,9,4.96
Manhattan,11,4.96
Manhattan,3,4.96
Unknown,0,4.96
Queens,4,4.96
Queens,11,4.96
Unknown,22,4.96
Unknown,2,4.96
Queens,8,4.96
Brooklyn,9,4.96
Manhattan,7,4.96
Manhattan,23,4.96
Manhattan,21,4.96
Brooklyn,12,4.96
Queens,3,4.96
Manhattan,17,4.96
Manhattan,10,4.96
Unknown,16,4.96
Unknown,18,4.96
Unknown,20,4.96
Bronx,23,4.96
Manhattan,15,4.96
Brooklyn,0,4.96
Bronx,4,4.96
Brooklyn,20,4.96
Queens,20,4.96
Unknown,3,4.96
Queens,9,4.96
Manhattan,19,4.96
Brooklyn,21,4.96
Queens,7,4.96
Manhattan,20,4.96
Brooklyn,13,4.96
Bronx,21,4.96
Manhattan,22,4.96
Queens,18,4.96
Bronx,19,4.96
Queens,23,4.96
Bronx,12,4.96
Queens,15,4.96
Manhattan,2,4.96
Manhattan,14,4.96
Queens,5,4.96
Queens,12,4.96
Unknown,14,4.96
Brooklyn,11,4.96
Queens,19,4.96
Queens,16,4.96
Brooklyn,14,4.96
Unknown,21,4.96
Manhattan,5,4.96
Unknown,23,4.96
Unknown,17,4.96
Bronx,0,4.96
Unknown,8,4.96
Brooklyn,8,4.96
Bronx,20,4.96
Brooklyn,22,4.96
Bronx,8,4.96
Queens,22,4.96
Bronx,3,4.96
Unknown,7,4.96
Bronx,13,4.96
Queens,2,4.96
Unknown,11,4.96
Brooklyn,19,4.95
Queens,7,4.95
Bronx,21,4.95
Brooklyn,10,4.95
Brooklyn,17,4.95
Unknown,9,4.95
Brooklyn,4,4.95
Bronx,1,4.95
Bronx,16,4.95
Unknown,8,4.95
Brooklyn,8,4.95
Manhattan,16,4.95
Queens,3,4.95
Unknown,21,4.95
Unknown,20,4.95
Bronx,12,4.95
Queens,5,4.95
Bronx,23,4.95
Brooklyn,12,4.95
Manhattan,10,4.95
Manhattan,13,4.95
Manhattan,14,4.95
Queens,4,4.95
Brooklyn,21,4.95
Brooklyn,18,4.95
Manhattan,5,4.95
Queens,0,4.95
Unknown,19,4.95
Manhattan,21,4.95
Unknown,13,4.95
Queens,11,4.95
Unknown,7,4.95
Bronx,14,4.95
Brooklyn,2,4.95
Unknown,6,4.95
Manhattan,4,4.95
Unknown,3,4.95
Manhattan,8,4.95
Manhattan,1,4.95
Brooklyn,6,4.95
Unknown,15,4.95
Queens,16,4.95
Bronx,17,4.95
Bronx,6,4.95
Queens,22,4.95
Brooklyn,13,4.95
Manhattan,17,4.95
Unknown,17,4.95
Queens,9,4.95
Queens,18,4.95
Unknown,23,4.95
Queens,8,4.95
Brooklyn,16,4.95
Queens,23,4.95
Unknown,18,4.95
Queens,12,4.95
Manhattan,12,4.95
Unknown,2,4.95
Manhattan,18,4.95
Unknown,16,4.95
Bronx,8,4.95
Brooklyn,23,4.95
Queens,1,4.95
Unknown,14,4.95
Unknown,12,4.95
Bronx,3,4.95
Unknown,10,4.95
Manhattan,0,4.95
Staten Island,14,4.95
Bronx,4,4.95
Manhattan,6,4.95
Queens,21,4.95
Manhattan,23,4.95
Unknown,1,4.95
Queens,15,4.95
Brooklyn,15,4.95
Brooklyn,22,4.95
