PU_Borough,PUHour,Trip_distance
Queens,9,4.83
Brooklyn,4,4.83
Unknown,3,4.83
Brooklyn,19,4.83
Brooklyn,0,4.83
Unknown,20,4.83
Bronx,19,4.83
Unknown,12,4.83
Queens,20,4.83
Brooklyn,2,4.83
Brooklyn,11,4.83
Manhattan,5,4.83
Brooklyn,1,4.83
Bronx,11,4.83
Manhattan,13,4.83
Unknown,0,4.83
Queens,6,4.83
Brooklyn,6,4.83
Queens,18,4.83
Manhattan,0,4.83
Unknown,4,4.83
Queens,0,4.83
Manhattan,12,4.83
Manhattan,20,4.83
Bronx,0,4.83
Unknown,10,4.83
Brooklyn,15,4.83
Brooklyn,21,4.83
Brooklyn,9,4.83
Manhattan,21,4.83
Queens,5,4.83
Unknown,14,4.83
Manhattan,23,4.83
Staten Island,11,4.83
Queens,3,4.83
Manhattan,10,4.83
Manhattan,2,4.83
Brooklyn,12,4.83
Queens,11,4.83
Queens,19,4.83
Queens,14,4.83
Bronx,9,4.83
Bronx,7,4.83
Bronx,4,4.83
Queens,8,4.83
Bronx,8,4.83
Manhattan,9,4.83
Queens,23,4.83
Unknown,7,4.83
Manhattan,17,4.83
Queens,4,4.83
Bronx,6,4.83
Bronx,13,4.83
Queens,2,4.83
Queens,10,4.83
Bronx,5,4.83
Manhattan,19,4.83
Queens,17,4.83
Manhattan,4,4.83
Unknown,1,4.83
Unknown,16,4.83
Brooklyn,8,4.83
Queens,13,4.83
Unknown,18,4.83
Unknown,22,4.83
Bronx,21,4.83
Manhattan,11,4.83
Brooklyn,3,4.83
Unknown,9,4.83
Manhattan,3,4.83
Queens,22,4.83
Unknown,19,4.83
Bronx,12,4.83
Queens,16,4.83
Unknown,15,4.83
Bronx,10,4.83
Brooklyn,23,4.83
Unknown,6,4.83
Queens,1,4.83
Queens,21,4.83
Bronx,15,4.83
Queens,15,4.83
Unknown,17,4.83
Unknown,8,4.83
Manhattan,15,4.83
Queens,7,4.83
Unknown,23,4.83
Brooklyn,17,4.83
Brooklyn,13,4.83
Brooklyn,5,4.83
Brooklyn,22,4.83
Manhattan,16,4.83
Bronx,22,4.83
Bronx,17,4.83
Manhattan,14,4.83
Brooklyn,16,4.83
Unknown,21,4.83
Manhattan,7,4.83
