PU_Borough,PUHour,Trip_distance
Queens,23,6.11
Brooklyn,5,6.11
Bronx,12,6.11
Brooklyn,13,6.11
Queens,1,6.11
Unknown,7,6.11
Brooklyn,18,6.11
Manhattan,7,6.11
Unknown,0,6.11
Unknown,18,6.11
Manhattan,1,6.11
Bronx,4,6.11
Queens,20,6.11
Queens,8,6.11
Manhattan,22,6.11
Unknown,1,6.11
Unknown,9,6.11
Brooklyn,16,6.11
Bronx,23,6.11
Brooklyn,1,6.11
Brooklyn,21,6.11
Queens,11,6.11
Manhattan,23,6.11
Queens,10,6.11
Unknown,4,6.11
Brooklyn,23,6.11
Brooklyn,15,6.11
Brooklyn,12,6.11
Manhattan,17,6.11
Unknown,19,6.11
Unknown,17,6.11
Bronx,7,6.11
Unknown,11,6.11
Manhattan,21,6.11
Brooklyn,22,6.11
Unknown,15,6.11
Brooklyn,10,6.11
Brooklyn,14,6.11
Bronx,21,6.11
Queens,9,6.11
Queens,2,6.11
Unknown,23,6.11
Brooklyn,9,6.11
Queens,17,6.11
Queens,14,6.11
Manhattan,10,6.11
Manhattan,4,6.11
Unknown,6,6.11
Bronx,14,6.11
Brooklyn,4,6.11
Queens,0,6.11
Brooklyn,17,6.11
Manhattan,18,6.11
Queens,22,6.11
Manhattan,12,6.11
Queens,6,6.11
Queens,15,6.11
Queens,3,6.11
Queens,7,6.11
Brooklyn,11,6.11
Manhattan,9,6.11
Unknown,12,6.11
Unknown,22,6.11
Brooklyn,20,6.11
Unknown,13,6.11
Bronx,13,6.11
Bronx,18,6.11
Brooklyn,6,6.11
Brooklyn,0,6.11
Queens,5,6.11
Bronx,17,6.11
Manhattan,15,6.11
Unknown,10,6.11
Manhattan,16,6.11
Unknown,16,6.11
Manhattan,8,6.11
Queens,19,6.11
Bronx,16,6.11
Bronx,11,6.11
Queens,18,6.11
Queens,4,6.11
Manhattan,3,6.11
Manhattan,0,6.11
Unknown,8,6.11
Queens,12,6.11
Queens,21,6.11
Brooklyn,7,6.11
Queens,16,6.11
Brooklyn,8,6.11
Unknown,3,6.11
Brooklyn,3,6.11
Manhattan,19,6.11
Brooklyn,19,6.11
Manhattan,14,6.11
Brooklyn,2,6.11
Manhattan,5,6.11
Manhattan,11,6.11
Unknown,2,6.11
Unknown,14,6.11
Manhattan,20,6.11
Manhattan,2,6.11
Queens,13,6.11
Manhattan,6,6.11
Unknown,20,6.11
Bronx,6,6.11
Bronx,8,6.11
Manhattan,13,6.11
Unknown,21,6.11
Queens,7,6.1
Queens,11,6.1
Unknown,0,6.1
Queens,20,6.1
Brooklyn,10,6.1
Brooklyn,13,6.1
Bronx,21,6.1
Unknown,9,6.1
Queens,9,6.1
Queens,13,6.1
Unknown,17,6.1
Manhattan,8,6.1
Manhattan,9,6.1
Unknown,1,6.1
Brooklyn,8,6.1
Queens,17,6.1
EWR,5,6.1
Bronx,23,6.1
Bronx,17,6.1
Queens,5,6.1
Manhattan,15,6.1
Unknown,18,6.1
Bronx,2,6.1
Unknown,7,6.1
Manhattan,7,6.1
Bronx,22,6.1
Brooklyn,12,6.1
Bronx,11,6.1
Unknown,16,6.1
Brooklyn,23,6.1
Queens,19,6.1
Brooklyn,0,6.1
Bronx,16,6.1
Unknown,4,6.1
Bronx,19,6.1
Unknown,2,6.1
Queens,3,6.1
Manhattan,6,6.1
Queens,14,6.1
Bronx,4,6.1
Manhattan,19,6.1
Queens,8,6.1
Brooklyn,17,6.1
Unknown,6,6.1
Queens,22,6.1
Manhattan,11,6.1
Brooklyn,6,6.1
Queens,12,6.1
Brooklyn,1,6.1
Unknown,5,6.1
Manhattan,0,6.1
Brooklyn,7,6.1
Manhattan,2,6.1
Bronx,7,6.1
Bronx,14,6.1
Manhattan,4,6.1
Queens,1,6.1
Unknown,8,6.1
Bronx,6,6.1
Bronx,13,6.1
Manhattan,18,6.1
Queens,21,6.1
Bronx,5,6.1
Staten Island,23,6.1
Brooklyn,18,6.1
Manhattan,23,6.1
EWR,4,6.1
Brooklyn,22,6.1
Brooklyn,19,6.1
Queens,15,6.1
Unknown,14,6.1
Queens,23,6.1
Manhattan,12,6.1
Manhattan,3,6.1
Manhattan,17,6.1
Queens,2,6.1
Queens,10,6.1
Manhattan,16,6.1
Brooklyn,14,6.1
Bronx,18,6.1
Manhattan,1,6.1
Manhattan,21,6.1
Brooklyn,9,6.1
Brooklyn,16,6.1
Manhattan,13,6.1
Brooklyn,5,6.1
Bronx,9,6.1
Bronx,1,6.1
Manhattan,22,6.1
Unknown,19,6.1
Bronx,12,6.1
Bronx,0,6.1
Unknown,13,6.1
Brooklyn,11,6.1
Brooklyn,15,6.1
Brooklyn,21,6.1
Unknown,23,6.1
Bronx,20,6.1
Bronx,3,6.1
Queens,4,6.1
Queens,18,6.1
Bronx,15,6.1
Queens,6,6.1
Unknown,12,6.1
Queens,0,6.1
Brooklyn,2,6.1
Unknown,21,6.1
Unknown,20,6.1
Brooklyn,4,6.1
Brooklyn,3,6.1
Manhattan,5,6.1
Manhattan,20,6.1
Bronx,8,6.1
Manhattan,14,6.1
Unknown,10,6.1
Unknown,15,6.1
Brooklyn,20,6.1
Unknown,3,6.1
Unknown,22,6.1
EWR,20,6.1
Bronx,10,6.1
Unknown,11,6.1
Manhattan,10,6.1
EWR,6,6.1
Queens,16,6.1
Unknown,23,6.09
Queens,12,6.09
Bronx,4,6.09
Brooklyn,10,6.09
Manhattan,0,6.09
Brooklyn,21,6.09
Unknown,19,6.09
Manhattan,17,6.09
Manhattan,20,6.09
Manhattan,7,6.09
Queens,10,6.09
Bronx,15,6.09
Brooklyn,20,6.09
Queens,5,6.09
Manhattan,23,6.09
Brooklyn,11,6.09
Brooklyn,12,6.09
Queens,16,6.09
Unknown,15,6.09
Manhattan,12,6.09
Brooklyn,9,6.09
Queens,22,6.09
Manhattan,22,6.09
Manhattan,21,6.09
Unknown,6,6.09
Brooklyn,22,6.09
Queens,23,6.09
Queens,9,6.09
Unknown,21,6.09
Unknown,22,6.09
Bronx,0,6.09
Brooklyn,13,6.09
Queens,14,6.09
Brooklyn,16,6.09
Queens,13,6.09
Manhattan,15,6.09
Queens,1,6.09
Queens,15,6.09
Bronx,11,6.09
Manhattan,13,6.09
Brooklyn,4,6.09
Queens,6,6.09
Brooklyn,0,6.09
Queens,8,6.09
Queens,7,6.09
Bronx,20,6.09
Unknown,17,6.09
Brooklyn,18,6.09
Unknown,18,6.09
Brooklyn,19,6.09
Queens,21,6.09
Queens,17,6.09
Brooklyn,2,6.09
Unknown,3,6.09
Manhattan,1,6.09
Brooklyn,17,6.09
Manhattan,9,6.09
Manhattan,10,6.09
Manhattan,2,6.09
Manhattan,6,6.09
Manhattan,4,6.09
Unknown,16,6.09
Manhattan,8,6.09
Brooklyn,14,6.09
Bronx,21,6.09
Queens,19,6.09
Queens,4,6.09
Unknown,0,6.09
Brooklyn,8,6.09
Unknown,7,6.09
Bronx,8,6.09
Manhattan,5,6.09
Brooklyn,1,6.09
Unknown,20,6.09
Unknown,4,6.09
Unknown,2,6.09
Unknown,13,6.09
Unknown,10,6.09
Bronx,17,6.09
Unknown,9,6.09
Bronx,10,6.09
Manhattan,18,6.09
Queens,11,6.09
Manhattan,16,6.09
Unknown,11,6.09
Brooklyn,3,6.09
Queens,0,6.09
Brooklyn,7,6.09
Unknown,12,6.09
Brooklyn,23,6.09
Manhattan,14,6.09
Manhattan,19,6.09
Unknown,1,6.09
Queens,18,6.09
Brooklyn,15,6.09
Queens,3,6.09
Unknown,5,6.09
Manhattan,11,6.09
Queens,20,6.09
Brooklyn,6,6.09
Manhattan,3,6.09
Brooklyn,5,6.09
Queens,2,6.09
Bronx,18,6.09
Bronx,12,6.09
Queens,15,6.08
Unknown,6,6.08
Unknown,18,6.08
Bronx,14,6.08
Unknown,8,6.08
Unknown,21,6.08
Bronx,2,6.08
Brooklyn,17,6.08
Bronx,19,6.08
Unknown,0,6.08
Queens,12,6.08
Unknown,5,6.08
Queens,8,6.08
Queens,18,6.08
Unknown,19,6.08
Unknown,14,6.08
Brooklyn,10,6.08
Manhattan,12,6.08
Queens,9,6.08
Manhattan,2,6.08
Queens,0,6.08
Bronx,7,6.08
Unknown,16,6.08
Unknown,9,6.08
Unknown,2,6.08
Brooklyn,23,6.08
Queens,13,6.08
Manhattan,14,6.08
Unknown,15,6.08
Brooklyn,15,6.08
Queens,1,6.08
Brooklyn,13,6.08
Bronx,20,6.08
Brooklyn,19,6.08
Brooklyn,7,6.08
Queens,16,6.08
Manhattan,17,6.08
Manhattan,22,6.08
Bronx,5,6.08
Bronx,4,6.08
Manhattan,10,6.08
Brooklyn,22,6.08
Unknown,7,6.08
Bronx,8,6.08
Brooklyn,0,6.08
Manhattan,4,6.08
Brooklyn,11,6.08
Manhattan,18,6.08
Manhattan,7,6.08
Unknown,12,6.08
Queens,3,6.08
Unknown,11,6.08
Unknown,17,6.08
Queens,22,6.08
Queens,6,6.08
Manhattan,21,6.08
Bronx,9,6.08
Brooklyn,6,6.08
Manhattan,20,6.08
Queens,5,6.08
Unknown,10,6.08
Brooklyn,3,6.08
Brooklyn,12,6.08
Bronx,6,6.08
Manhattan,8,6.08
Manhattan,6,6.08
Bronx,10,6.08
Brooklyn,18,6.08
Brooklyn,1,6.08
Manhattan,15,6.08
Queens,11,6.08
Unknown,22,6.08
Unknown,13,6.08
Manhattan,3,6.08
Queens,10,6.08
Manhattan,23,6.08
Brooklyn,21,6.08
Queens,20,6.08
Manhattan,19,6.08
Queens,21,6.08
Manhattan,0,6.08
Queens,19,6.08
Manhattan,11,6.08
Brooklyn,20,6.08
Bronx,17,6.08
Brooklyn,2,6.08
Unknown,1,6.08
Brooklyn,5,6.08
Bronx,16,6.08
Unknown,3,6.08
Brooklyn,8,6.08
Brooklyn,16,6.08
Bronx,11,6.08
Unknown,20,6.08
Manhattan,16,6.08
Manhattan,9,6.08
Queens,23,6.08
Brooklyn,14,6.08
Manhattan,13,6.08
Queens,14,6.08
Manhattan,5,6.08
Unknown,23,6.08
Queens,17,6.08
Queens,4,6.08
Brooklyn,4,6.08
Manhattan,1,6.08
Queens,2,6.08
Brooklyn,9,6.08
Queens,7,6.08
Manhattan,22,6.07
Unknown,5,6.07
Brooklyn,11,6.07
Unknown,23,6.07
Queens,17,6.07
Bronx,11,6.07
Unknown,22,6.07
Manhattan,20,6.07
Manhattan,23,6.07
Unknown,6,6.07
Unknown,19,6.07
Brooklyn,17,6.07
Manhattan,17,6.07
Manhattan,9,6.07
Unknown,3,6.07
Queens,16,6.07
Queens,3,6.07
Queens,15,6.07
Manhattan,1,6.07
Brooklyn,8,6.07
Unknown,8,6.07
Bronx,1,6.07
Bronx,12,6.07
Brooklyn,16,6.07
Queens,18,6.07
Manhattan,14,6.07
Bronx,6,6.07
Brooklyn,6,6.07
Queens,9,6.07
Queens,23,6.07
Bronx,5,6.07
Manhattan,6,6.07
Brooklyn,14,6.07
Unknown,11,6.07
Bronx,15,6.07
Queens,0,6.07
Manhattan,7,6.07
Unknown,13,6.07
Queens,20,6.07
Brooklyn,23,6.07
Brooklyn,20,6.07
Unknown,18,6.07
Manhattan,0,6.07
Manhattan,5,6.07
Manhattan,8,6.07
Bronx,8,6.07
Brooklyn,19,6.07
Bronx,7,6.07
Bronx,19,6.07
Unknown,21,6.07
Unknown,1,6.07
Unknown,7,6.07
Queens,7,6.07
Unknown,2,6.07
Queens,2,6.07
Unknown,16,6.07
Unknown,14,6.07
Manhattan,10,6.07
Queens,10,6.07
Queens,11,6.07
Manhattan,19,6.07
Bronx,14,6.07
Queens,13,6.07
Brooklyn,18,6.07
Manhattan,4,6.07
Brooklyn,10,6.07
Manhattan,16,6.07
Brooklyn,1,6.07
Manhattan,13,6.07
Queens,22,6.07
Unknown,20,6.07
Brooklyn,4,6.07
Unknown,9,6.07
Bronx,10,6.07
Brooklyn,12,6.07
Brooklyn,0,6.07
Brooklyn,21,6.07
Manhattan,3,6.07
Manhattan,2,6.07
Queens,8,6.07
Brooklyn,15,6.07
Unknown,12,6.07
Manhattan,18,6.07
Brooklyn,2,6.07
Bronx,17,6.07
Manhattan,12,6.07
Brooklyn,22,6.07
Unknown,17,6.07
Queens,19,6.07
Bronx,16,6.07
Queens,21,6.07
Bronx,20,6.07
Manhattan,11,6.07
Manhattan,21,6.07
Queens,1,6.07
Queens,4,6.07
Unknown,15,6.07
Unknown,10,6.07
Bronx,2,6.07
Queens,12,6.07
Brooklyn,13,6.07
Brooklyn,5,6.07
Queens,6,6.07
Queens,5,6.07
Unknown,0,6.07
Queens,14,6.07
Brooklyn,7,6.07
Brooklyn,9,6.07
Manhattan,15,6.07
Brooklyn,3,6.07
Bronx,22,6.07
Manhattan,4,6.06
Brooklyn,19,6.06
Queens,6,6.06
Bronx,7,6.06
Manhattan,7,6.06
Queens,12,6.06
Brooklyn,7,6.06
Unknown,14,6.06
Brooklyn,2,6.06
