PU_Borough,PUHour,Trip_distance
Queens,22,15.99
Manhattan,2,15.99
Bronx,20,15.99
Unknown,21,15.99
Queens,0,15.99
Queens,10,15.99
Brooklyn,20,15.99
Manhattan,17,15.99
Queens,16,15.99
Manhattan,11,15.99
Manhattan,18,15.99
Queens,19,15.99
Unknown,14,15.99
Manhattan,20,15.99
Manhattan,14,15.99
Queens,4,15.99
Manhattan,9,15.99
Manhattan,7,15.99
Brooklyn,3,15.99
Brooklyn,11,15.99
Brooklyn,16,15.99
Queens,3,15.99
Manhattan,16,15.99
Manhattan,12,15.99
Queens,6,15.99
Unknown,22,15.99
Brooklyn,9,15.99
Queens,20,15.99
Manhattan,6,15.99
Manhattan,8,15.99
Manhattan,1,15.99
Queens,14,15.99
Queens,18,15.99
Unknown,16,15.99
Queens,11,15.99
Manhattan,0,15.99
Queens,9,15.99
Manhattan,5,15.99
Manhattan,13,15.99
Manhattan,23,15.99
Manhattan,19,15.99
Queens,5,15.99
Brooklyn,23,15.99
Unknown,17,15.99
Queens,1,15.99
Bronx,18,15.99
Queens,8,15.99
Queens,15,15.99
Queens,21,15.99
Manhattan,15,15.99
Manhattan,21,15.99
Unknown,13,15.99
Manhattan,3,15.99
Unknown,10,15.99
Queens,2,15.99
Queens,7,15.99
Queens,12,15.99
Manhattan,10,15.99
Queens,13,15.99
Queens,17,15.99
Unknown,20,15.99
Manhattan,4,15.99
Queens,23,15.99
Brooklyn,1,15.99
Manhattan,22,15.99
Queens,23,15.98
Manhattan,15,15.98
Unknown,0,15.98
Manhattan,16,15.98
Manhattan,2,15.98
Manhattan,14,15.98
Manhattan,22,15.98
Manhattan,17,15.98
Manhattan,9,15.98
Queens,15,15.98
Manhattan,23,15.98
Queens,14,15.98
Queens,2,15.98
Brooklyn,14,15.98
Manhattan,6,15.98
Brooklyn,2,15.98
Queens,7,15.98
Manhattan,7,15.98
Manhattan,20,15.98
Queens,18,15.98
Manhattan,3,15.98
Brooklyn,15,15.98
Brooklyn,5,15.98
Queens,17,15.98
Queens,8,15.98
Manhattan,12,15.98
Manhattan,4,15.98
Queens,4,15.98
Brooklyn,6,15.98
Queens,19,15.98
Queens,11,15.98
Manhattan,0,15.98
Queens,20,15.98
Queens,0,15.98
Manhattan,13,15.98
Bronx,7,15.98
Brooklyn,8,15.98
Queens,10,15.98
Manhattan,21,15.98
Unknown,9,15.98
Queens,9,15.98
Brooklyn,23,15.98
Manhattan,8,15.98
Manhattan,19,15.98
Unknown,14,15.98
Manhattan,11,15.98
Manhattan,5,15.98
Brooklyn,0,15.98
Brooklyn,11,15.98
Queens,16,15.98
Queens,1,15.98
Manhattan,10,15.98
Queens,6,15.98
Queens,21,15.98
Queens,5,15.98
Queens,3,15.98
Unknown,23,15.98
Queens,13,15.98
Brooklyn,1,15.98
Queens,22,15.98
Brooklyn,3,15.98
Brooklyn,10,15.98
Queens,12,15.98
Manhattan,1,15.98
Manhattan,18,15.98
Queens,16,15.97
Manhattan,4,15.97
Manhattan,11,15.97
Queens,9,15.97
Queens,19,15.97
Manhattan,16,15.97
Manhattan,6,15.97
Queens,7,15.97
Manhattan,1,15.97
Queens,8,15.97
Brooklyn,11,15.97
Queens,4,15.97
Manhattan,7,15.97
Queens,2,15.97
Queens,12,15.97
Unknown,6,15.97
Manhattan,23,15.97
Brooklyn,5,15.97
Queens,21,15.97
Brooklyn,14,15.97
Queens,17,15.97
Brooklyn,8,15.97
Manhattan,2,15.97
Queens,20,15.97
Brooklyn,23,15.97
Manhattan,13,15.97
Manhattan,8,15.97
Manhattan,3,15.97
Manhattan,22,15.97
Queens,1,15.97
Queens,6,15.97
Queens,11,15.97
Bronx,17,15.97
Brooklyn,6,15.97
Manhattan,21,15.97
Manhattan,5,15.97
Queens,22,15.97
Brooklyn,10,15.97
Unknown,5,15.97
Unknown,16,15.97
Manhattan,19,15.97
Brooklyn,12,15.97
Manhattan,9,15.97
Manhattan,20,15.97
Queens,14,15.97
Manhattan,12,15.97
Brooklyn,21,15.97
Unknown,14,15.97
Manhattan,10,15.97
Queens,15,15.97
Queens,0,15.97
Manhattan,17,15.97
Manhattan,0,15.97
Unknown,22,15.97
Queens,13,15.97
Unknown,8,15.97
Queens,18,15.97
Queens,5,15.97
Unknown,21,15.97
Unknown,20,15.97
Queens,10,15.97
Unknown,18,15.97
Manhattan,14,15.97
Manhattan,18,15.97
Brooklyn,3,15.97
Bronx,18,15.97
Queens,3,15.97
Queens,23,15.97
Manhattan,15,15.97
Queens,1,15.96
Unknown,9,15.96
Manhattan,20,15.96
Queens,17,15.96
Brooklyn,7,15.96
Queens,15,15.96
Unknown,12,15.96
Manhattan,17,15.96
Unknown,2,15.96
Queens,20,15.96
Manhattan,6,15.96
Unknown,11,15.96
Queens,8,15.96
Manhattan,13,15.96
Queens,16,15.96
Brooklyn,4,15.96
Unknown,23,15.96
Manhattan,9,15.96
Queens,21,15.96
Queens,11,15.96
Manhattan,8,15.96
Manhattan,21,15.96
Brooklyn,23,15.96
Bronx,3,15.96
Manhattan,4,15.96
Queens,23,15.96
Queens,3,15.96
Queens,10,15.96
Queens,12,15.96
Manhattan,0,15.96
Unknown,14,15.96
Brooklyn,16,15.96
Queens,14,15.96
Brooklyn,2,15.96
Queens,13,15.96
Unknown,18,15.96
Queens,9,15.96
Manhattan,5,15.96
Unknown,4,15.96
Brooklyn,6,15.96
Queens,2,15.96
Manhattan,11,15.96
Brooklyn,9,15.96
Manhattan,7,15.96
Manhattan,15,15.96
Manhattan,19,15.96
Manhattan,10,15.96
Queens,4,15.96
Queens,5,15.96
Queens,22,15.96
Queens,18,15.96
Manhattan,16,15.96
Brooklyn,0,15.96
Manhattan,14,15.96
Manhattan,18,15.96
Manhattan,12,15.96
Queens,0,15.96
Brooklyn,19,15.96
Manhattan,1,15.96
Queens,19,15.96
Manhattan,3,15.96
Queens,6,15.96
Brooklyn,18,15.96
Brooklyn,21,15.96
Unknown,6,15.96
Queens,7,15.96
Manhattan,23,15.96
Unknown,13,15.96
Bronx,10,15.96
Brooklyn,8,15.96
Manhattan,2,15.96
Manhattan,22,15.96
Brooklyn,15,15.96
Unknown,7,15.95
Brooklyn,10,15.95
Queens,14,15.95
Brooklyn,4,15.95
Manhattan,21,15.95
Queens,11,15.95
Manhattan,22,15.95
Queens,7,15.95
Queens,21,15.95
Manhattan,0,15.95
Manhattan,13,15.95
Manhattan,7,15.95
Queens,1,15.95
Queens,10,15.95
Manhattan,5,15.95
Queens,17,15.95
Queens,13,15.95
Brooklyn,11,15.95
Brooklyn,2,15.95
Queens,2,15.95
Manhattan,14,15.95
Manhattan,16,15.95
Queens,9,15.95
Brooklyn,14,15.95
Unknown,10,15.95
Unknown,15,15.95
Unknown,11,15.95
Queens,18,15.95
Unknown,14,15.95
Queens,20,15.95
Brooklyn,17,15.95
Queens,0,15.95
Brooklyn,1,15.95
Queens,8,15.95
Unknown,3,15.95
Unknown,16,15.95
Manhattan,8,15.95
Brooklyn,5,15.95
Manhattan,6,15.95
Unknown,17,15.95
Manhattan,17,15.95
Unknown,9,15.95
Manhattan,3,15.95
Unknown,2,15.95
Manhattan,20,15.95
Queens,5,15.95
Brooklyn,8,15.95
Queens,3,15.95
Manhattan,11,15.95
Queens,22,15.95
Queens,19,15.95
Manhattan,1,15.95
Queens,16,15.95
Manhattan,15,15.95
Manhattan,18,15.95
Manhattan,23,15.95
Unknown,13,15.95
Queens,12,15.95
Brooklyn,16,15.95
