PU_Borough,PUHour,Trip_distance
Queens,2,8.21
Queens,3,8.21
Brooklyn,17,8.21
Bronx,22,8.21
Queens,21,8.21
Queens,4,8.21
Unknown,19,8.21
Brooklyn,2,8.21
Bronx,23,8.21
Unknown,1,8.21
Unknown,16,8.21
Manhattan,15,8.21
Brooklyn,3,8.21
Manhattan,17,8.21
Brooklyn,23,8.21
Queens,5,8.21
Unknown,11,8.21
Unknown,0,8.21
Brooklyn,4,8.21
Unknown,23,8.21
Manhattan,16,8.21
Bronx,14,8.21
Manhattan,11,8.21
Queens,8,8.21
Bronx,17,8.21
Unknown,14,8.21
Brooklyn,14,8.21
Manhattan,19,8.21
Queens,17,8.21
Manhattan,21,8.21
Brooklyn,7,8.21
Unknown,2,8.21
Unknown,22,8.21
Bronx,21,8.21
Unknown,7,8.21
Manhattan,13,8.21
Unknown,17,8.21
Unknown,15,8.21
Brooklyn,0,8.21
Queens,15,8.21
Brooklyn,15,8.21
Unknown,18,8.21
Brooklyn,19,8.21
Unknown,8,8.21
Brooklyn,1,8.21
Manhattan,23,8.21
Bronx,19,8.21
Manhattan,8,8.21
Manhattan,4,8.21
Manhattan,0,8.21
Manhattan,9,8.21
Queens,6,8.21
Manhattan,5,8.21
Queens,1,8.21
Brooklyn,10,8.21
Bronx,2,8.21
Manhattan,10,8.21
Brooklyn,5,8.21
Brooklyn,18,8.21
Manhattan,3,8.21
Brooklyn,13,8.21
Queens,18,8.21
Queens,12,8.21
Queens,13,8.21
Manhattan,14,8.21
Queens,16,8.21
Queens,10,8.21
Brooklyn,21,8.21
Queens,7,8.21
Manhattan,1,8.21
Brooklyn,9,8.21
Queens,9,8.21
Bronx,4,8.21
Queens,20,8.21
Queens,11,8.21
Brooklyn,6,8.21
Bronx,8,8.21
Manhattan,2,8.21
Manhattan,20,8.21
Queens,14,8.21
Brooklyn,16,8.21
Manhattan,12,8.21
Bronx,13,8.21
Queens,19,8.21
Queens,0,8.21
Queens,22,8.21
Brooklyn,8,8.21
Brooklyn,20,8.21
Brooklyn,12,8.21
Manhattan,6,8.21
Manhattan,7,8.21
Queens,23,8.21
Unknown,21,8.21
Manhattan,22,8.21
Brooklyn,22,8.21
Unknown,20,8.21
Manhattan,18,8.21
Brooklyn,11,8.21
Queens,5,8.2
Brooklyn,22,8.2
Brooklyn,19,8.2
Brooklyn,0,8.2
Bronx,5,8.2
Queens,2,8.2
Queens,18,8.2
Bronx,9,8.2
Queens,11,8.2
Brooklyn,20,8.2
Unknown,17,8.2
Unknown,11,8.2
Brooklyn,21,8.2
Bronx,22,8.2
Queens,10,8.2
Bronx,7,8.2
Queens,9,8.2
Manhattan,0,8.2
Unknown,4,8.2
Bronx,0,8.2
Queens,15,8.2
Unknown,5,8.2
Queens,8,8.2
Bronx,16,8.2
Manhattan,15,8.2
Brooklyn,13,8.2
Unknown,22,8.2
Manhattan,23,8.2
Queens,13,8.2
Bronx,4,8.2
Unknown,3,8.2
Manhattan,14,8.2
Unknown,15,8.2
Queens,6,8.2
Unknown,6,8.2
Unknown,8,8.2
Manhattan,19,8.2
Unknown,12,8.2
Brooklyn,16,8.2
Bronx,19,8.2
Unknown,1,8.2
Manhattan,21,8.2
Unknown,10,8.2
Manhattan,18,8.2
Manhattan,13,8.2
Manhattan,5,8.2
Manhattan,22,8.2
Brooklyn,23,8.2
Brooklyn,17,8.2
Unknown,14,8.2
Unknown,7,8.2
Manhattan,4,8.2
Unknown,20,8.2
Brooklyn,7,8.2
Bronx,15,8.2
Brooklyn,2,8.2
Manhattan,20,8.2
Manhattan,16,8.2
Bronx,1,8.2
Brooklyn,14,8.2
Unknown,23,8.2
Brooklyn,8,8.2
Queens,1,8.2
Queens,3,8.2
Brooklyn,6,8.2
Bronx,23,8.2
Manhattan,10,8.2
Queens,16,8.2
Bronx,12,8.2
Bronx,11,8.2
Bronx,21,8.2
Manhattan,12,8.2
Unknown,21,8.2
Manhattan,2,8.2
Manhattan,8,8.2
Brooklyn,12,8.2
Manhattan,7,8.2
Unknown,19,8.2
Bronx,10,8.2
Brooklyn,9,8.2
Unknown,18,8.2
Unknown,13,8.2
Brooklyn,5,8.2
Bronx,13,8.2
Queens,12,8.2
EWR,23,8.2
Queens,23,8.2
Bronx,8,8.2
Brooklyn,4,8.2
Manhattan,3,8.2
Unknown,16,8.2
Manhattan,1,8.2
Brooklyn,3,8.2
Queens,22,8.2
Queens,17,8.2
Queens,21,8.2
Brooklyn,1,8.2
Bronx,3,8.2
Unknown,0,8.2
Queens,19,8.2
Manhattan,11,8.2
Brooklyn,10,8.2
Brooklyn,15,8.2
Bronx,14,8.2
Queens,0,8.2
Manhattan,17,8.2
Brooklyn,11,8.2
Brooklyn,18,8.2
Bronx,2,8.2
Queens,14,8.2
Bronx,17,8.2
Queens,20,8.2
Manhattan,6,8.2
Unknown,9,8.2
Bronx,6,8.2
Queens,7,8.2
Manhattan,9,8.2
Unknown,2,8.2
Bronx,18,8.2
Queens,4,8.2
Bronx,20,8.2
Manhattan,18,8.19
Manhattan,3,8.19
Queens,1,8.19
Unknown,3,8.19
Bronx,18,8.19
Queens,9,8.19
Bronx,15,8.19
Brooklyn,22,8.19
Brooklyn,3,8.19
Queens,22,8.19
Manhattan,4,8.19
Queens,2,8.19
Brooklyn,20,8.19
Unknown,19,8.19
Queens,18,8.19
Queens,6,8.19
Unknown,10,8.19
Unknown,13,8.19
Queens,15,8.19
Queens,12,8.19
Queens,21,8.19
Manhattan,23,8.19
Manhattan,10,8.19
Manhattan,8,8.19
Brooklyn,8,8.19
Bronx,2,8.19
Manhattan,2,8.19
Unknown,21,8.19
Brooklyn,16,8.19
Bronx,0,8.19
Unknown,12,8.19
Bronx,16,8.19
Manhattan,12,8.19
Unknown,15,8.19
Manhattan,7,8.19
Brooklyn,12,8.19
Unknown,8,8.19
Queens,11,8.19
Unknown,16,8.19
Bronx,20,8.19
Bronx,12,8.19
Unknown,14,8.19
Manhattan,5,8.19
Brooklyn,2,8.19
Queens,3,8.19
Unknown,9,8.19
Queens,14,8.19
Brooklyn,1,8.19
Queens,23,8.19
Queens,10,8.19
Manhattan,19,8.19
Brooklyn,23,8.19
Queens,13,8.19
Brooklyn,4,8.19
Brooklyn,15,8.19
Bronx,23,8.19
Manhattan,13,8.19
Queens,19,8.19
Queens,4,8.19
Brooklyn,13,8.19
Brooklyn,14,8.19
Unknown,1,8.19
Unknown,0,8.19
Brooklyn,19,8.19
Queens,5,8.19
Unknown,23,8.19
Brooklyn,18,8.19
Brooklyn,21,8.19
Queens,7,8.19
Queens,0,8.19
Manhattan,16,8.19
Brooklyn,9,8.19
Unknown,20,8.19
Manhattan,11,8.19
Queens,17,8.19
Brooklyn,10,8.19
Manhattan,17,8.19
Unknown,2,8.19
Unknown,4,8.19
Bronx,11,8.19
Unknown,22,8.19
Manhattan,21,8.19
Bronx,8,8.19
Manhattan,1,8.19
Manhattan,15,8.19
Queens,20,8.19
Manhattan,14,8.19
Brooklyn,6,8.19
Queens,8,8.19
Manhattan,6,8.19
Manhattan,22,8.19
Brooklyn,7,8.19
Queens,16,8.19
Brooklyn,5,8.19
Manhattan,0,8.19
Manhattan,20,8.19
Manhattan,9,8.19
