PU_Borough,PUHour,Trip_distance
Unknown,9,1.43
Queens,23,1.43
Manhattan,23,1.43
Bronx,19,1.43
Unknown,13,1.43
Brooklyn,12,1.43
Manhattan,3,1.43
Brooklyn,13,1.43
Queens,5,1.43
Manhattan,7,1.43
Brooklyn,4,1.43
Unknown,21,1.43
Brooklyn,10,1.43
Brooklyn,19,1.43
Queens,7,1.43
Bronx,15,1.43
Brooklyn,18,1.43
Manhattan,18,1.43
Manhattan,14,1.43
Bronx,3,1.43
Manhattan,9,1.43
Bronx,2,1.43
Queens,11,1.43
Brooklyn,3,1.43
Unknown,15,1.43
Queens,3,1.43
Unknown,17,1.43
Unknown,1,1.43
Queens,0,1.43
Bronx,12,1.43
Brooklyn,5,1.43
Unknown,8,1.43
Queens,16,1.43
Manhattan,16,1.43
Bronx,16,1.43
Bronx,22,1.43
Brooklyn,8,1.43
Bronx,21,1.43
Unknown,14,1.43
Queens,12,1.43
Unknown,20,1.43
Staten Island,6,1.43
Bronx,20,1.43
Brooklyn,23,1.43
Unknown,19,1.43
Bronx,0,1.43
Unknown,22,1.43
Queens,19,1.43
Queens,17,1.43
Brooklyn,16,1.43
Manhattan,20,1.43
Brooklyn,1,1.43
Manhattan,22,1.43
Brooklyn,11,1.43
Manhattan,19,1.43
Bronx,8,1.43
Brooklyn,2,1.43
Manhattan,17,1.43
Manhattan,6,1.43
Queens,22,1.43
Unknown,4,1.43
Bronx,4,1.43
Queens,4,1.43
Brooklyn,6,1.43
Queens,6,1.43
Queens,2,1.43
Bronx,10,1.43
Manhattan,13,1.43
Queens,13,1.43
Brooklyn,14,1.43
Staten Island,11,1.43
Unknown,12,1.43
Manhattan,4,1.43
Unknown,7,1.43
EWR,15,1.43
Queens,15,1.43
Unknown,11,1.43
Bronx,9,1.43
Manhattan,5,1.43
Unknown,10,1.43
Manhattan,11,1.43
Bronx,7,1.43
Manhattan,21,1.43
Queens,20,1.43
Staten Island,10,1.43
Manhattan,1,1.43
Unknown,23,1.43
Unknown,5,1.43
Brooklyn,0,1.43
Bronx,13,1.43
Brooklyn,22,1.43
Bronx,5,1.43
Bronx,23,1.43
Brooklyn,15,1.43
Brooklyn,9,1.43
Bronx,17,1.43
Brooklyn,20,1.43
Unknown,3,1.43
Queens,21,1.43
Unknown,2,1.43
Unknown,18,1.43
Bronx,1,1.43
Brooklyn,21,1.43
Manhattan,8,1.43
Brooklyn,7,1.43
Queens,18,1.43
Staten Island,8,1.43
Queens,1,1.43
Unknown,0,1.43
Manhattan,12,1.43
Unknown,16,1.43
Manhattan,15,1.43
Queens,9,1.43
Manhattan,10,1.43
Manhattan,2,1.43
Brooklyn,17,1.43
Unknown,6,1.43
Staten Island,12,1.43
Bronx,11,1.43
Bronx,14,1.43
Bronx,18,1.43
Bronx,6,1.43
Queens,10,1.43
Queens,8,1.43
Queens,14,1.43
Manhattan,0,1.43
Bronx,21,1.42
Brooklyn,1,1.42
Bronx,4,1.42
Brooklyn,14,1.42
Bronx,3,1.42
Bronx,20,1.42
Unknown,2,1.42
Queens,5,1.42
Queens,20,1.42
Bronx,18,1.42
Manhattan,4,1.42
Unknown,11,1.42
Brooklyn,12,1.42
Brooklyn,20,1.42
Queens,14,1.42
Queens,9,1.42
Manhattan,18,1.42
Brooklyn,23,1.42
Brooklyn,0,1.42
Brooklyn,16,1.42
Manhattan,22,1.42
Brooklyn,5,1.42
Queens,18,1.42
Brooklyn,18,1.42
Bronx,19,1.42
Queens,12,1.42
Unknown,8,1.42
Staten Island,21,1.42
Brooklyn,11,1.42
Unknown,9,1.42
Manhattan,16,1.42
Brooklyn,10,1.42
Brooklyn,7,1.42
Unknown,17,1.42
Queens,23,1.42
Unknown,19,1.42
Queens,0,1.42
Brooklyn,22,1.42
Manhattan,12,1.42
Unknown,22,1.42
Unknown,0,1.42
Staten Island,18,1.42
Manhattan,2,1.42
Bronx,14,1.42
Bronx,10,1.42
Bronx,5,1.42
Bronx,13,1.42
Queens,11,1.42
Manhattan,0,1.42
Manhattan,19,1.42
Queens,21,1.42
Unknown,18,1.42
Brooklyn,6,1.42
Bronx,15,1.42
Brooklyn,15,1.42
Queens,16,1.42
Manhattan,14,1.42
Brooklyn,2,1.42
Brooklyn,21,1.42
Bronx,2,1.42
Manhattan,7,1.42
Unknown,14,1.42
Manhattan,10,1.42
Staten Island,11,1.42
Manhattan,3,1.42
Manhattan,17,1.42
Brooklyn,19,1.42
Bronx,12,1.42
Bronx,22,1.42
Brooklyn,4,1.42
Unknown,23,1.42
Unknown,4,1.42
Bronx,0,1.42
Manhattan,21,1.42
Queens,8,1.42
Manhattan,9,1.42
Queens,1,1.42
Unknown,21,1.42
