PU_Borough,PUHour,Trip_distance
Brooklyn,12,3.23
Unknown,3,3.23
Unknown,12,3.23
Manhattan,5,3.23
Manhattan,7,3.23
Manhattan,14,3.23
Bronx,17,3.23
Bronx,5,3.23
Queens,8,3.23
Brooklyn,20,3.23
Manhattan,21,3.23
Manhattan,20,3.23
Queens,14,3.23
Unknown,5,3.23
Unknown,14,3.23
Manhattan,17,3.23
Queens,11,3.23
Unknown,4,3.23
Queens,12,3.23
Queens,7,3.23
Bronx,8,3.23
Brooklyn,7,3.23
Brooklyn,6,3.23
Manhattan,2,3.23
Bronx,10,3.23
Manhattan,4,3.23
Queens,19,3.23
Brooklyn,3,3.23
Queens,0,3.23
Brooklyn,14,3.23
Manhattan,8,3.23
Brooklyn,16,3.23
Brooklyn,22,3.23
Unknown,7,3.23
Queens,18,3.23
Bronx,9,3.23
Unknown,15,3.23
Bronx,15,3.23
Unknown,2,3.23
Bronx,3,3.23
Unknown,22,3.23
Unknown,20,3.23
Bronx,12,3.23
Unknown,17,3.23
Brooklyn,13,3.23
Queens,23,3.23
Queens,16,3.23
Unknown,6,3.23
Manhattan,16,3.23
Brooklyn,18,3.23
Brooklyn,10,3.23
Manhattan,9,3.23
Bronx,7,3.23
Brooklyn,8,3.23
Manhattan,11,3.23
Bronx,0,3.23
Queens,9,3.23
Brooklyn,19,3.23
Queens,6,3.23
Queens,15,3.23
Manhattan,19,3.23
Unknown,19,3.23
Queens,3,3.23
Bronx,14,3.23
Brooklyn,21,3.23
Manhattan,15,3.23
Unknown,0,3.23
Manhattan,12,3.23
Bronx,16,3.23
Brooklyn,1,3.23
Manhattan,1,3.23
Bronx,22,3.23
Queens,10,3.23
Unknown,11,3.23
Brooklyn,4,3.23
Unknown,1,3.23
Bronx,21,3.23
Brooklyn,9,3.23
Queens,1,3.23
Bronx,11,3.23
Brooklyn,0,3.23
Queens,22,3.23
Unknown,23,3.23
Bronx,4,3.23
Unknown,18,3.23
Unknown,16,3.23
Bronx,13,3.23
Queens,17,3.23
Queens,5,3.23
Manhattan,3,3.23
Brooklyn,17,3.23
Queens,21,3.23
Bronx,18,3.23
Unknown,10,3.23
Queens,20,3.23
Manhattan,6,3.23
Manhattan,10,3.23
Unknown,9,3.23
Manhattan,23,3.23
Brooklyn,2,3.23
Manhattan,22,3.23
