PU_Borough,PUHour,Trip_distance
Bronx,3,18.49
Manhattan,17,18.49
Queens,8,18.49
Queens,19,18.49
Manhattan,19,18.49
Manhattan,22,18.49
Manhattan,9,18.49
Manhattan,20,18.49
Manhattan,14,18.49
Queens,11,18.49
Queens,18,18.49
Queens,3,18.49
Unknown,19,18.49
Brooklyn,10,18.49
Queens,16,18.49
Manhattan,6,18.49
Manhattan,4,18.49
Manhattan,15,18.49
Queens,5,18.49
Unknown,12,18.49
Manhattan,23,18.49
Queens,22,18.49
Manhattan,10,18.49
EWR,13,18.49
Brooklyn,0,18.49
Queens,1,18.49
Queens,10,18.49
Unknown,11,18.49
Manhattan,5,18.49
Brooklyn,22,18.49
Unknown,17,18.49
Brooklyn,8,18.49
Manhattan,12,18.49
Queens,4,18.49
Queens,13,18.49
Brooklyn,5,18.49
Brooklyn,19,18.49
Manhattan,11,18.49
Queens,14,18.49
Manhattan,7,18.49
Bronx,19,18.49
Queens,9,18.49
Manhattan,1,18.49
Queens,2,18.49
Manhattan,2,18.49
Manhattan,8,18.49
Queens,12,18.49
Brooklyn,7,18.49
Queens,23,18.49
Queens,21,18.49
Queens,20,18.49
Brooklyn,23,18.49
Unknown,22,18.49
Unknown,14,18.49
Unknown,0,18.49
Manhattan,18,18.49
Manhattan,0,18.49
Brooklyn,13,18.49
Brooklyn,4,18.49
Unknown,5,18.49
Unknown,23,18.49
Manhattan,13,18.49
Unknown,8,18.49
Queens,7,18.49
Unknown,15,18.49
Brooklyn,6,18.49
Manhattan,21,18.49
Brooklyn,17,18.49
Queens,6,18.49
Queens,17,18.49
Queens,0,18.49
Manhattan,3,18.49
Unknown,20,18.49
Queens,15,18.49
Manhattan,16,18.49
Brooklyn,11,18.48
Brooklyn,14,18.48
Unknown,12,18.48
Unknown,0,18.48
Brooklyn,5,18.48
Manhattan,7,18.48
Manhattan,15,18.48
Queens,14,18.48
Manhattan,4,18.48
Manhattan,21,18.48
Brooklyn,20,18.48
Manhattan,8,18.48
Manhattan,13,18.48
Manhattan,23,18.48
Brooklyn,2,18.48
Manhattan,16,18.48
Manhattan,1,18.48
Queens,8,18.48
Queens,18,18.48
Brooklyn,10,18.48
Queens,21,18.48
Queens,19,18.48
Queens,15,18.48
Manhattan,19,18.48
Queens,2,18.48
Manhattan,9,18.48
Unknown,19,18.48
Queens,20,18.48
Brooklyn,6,18.48
Manhattan,6,18.48
Queens,4,18.48
Unknown,6,18.48
Brooklyn,0,18.48
Brooklyn,4,18.48
Manhattan,2,18.48
Manhattan,12,18.48
Bronx,2,18.48
Queens,11,18.48
Manhattan,17,18.48
Brooklyn,18,18.48
Bronx,22,18.48
Queens,1,18.48
Unknown,5,18.48
Queens,16,18.48
Queens,9,18.48
Manhattan,5,18.48
Manhattan,11,18.48
Manhattan,0,18.48
Manhattan,22,18.48
Unknown,14,18.48
Brooklyn,7,18.48
Unknown,4,18.48
Queens,6,18.48
Manhattan,3,18.48
Unknown,15,18.48
Unknown,11,18.48
Unknown,7,18.48
Manhattan,20,18.48
Manhattan,10,18.48
Brooklyn,17,18.48
Queens,3,18.48
Queens,13,18.48
Unknown,1,18.48
Brooklyn,8,18.48
Queens,0,18.48
Unknown,20,18.48
Queens,10,18.48
Queens,12,18.48
Unknown,23,18.48
Bronx,21,18.48
Manhattan,18,18.48
Queens,17,18.48
Queens,5,18.48
Queens,22,18.48
Queens,23,18.48
Unknown,10,18.48
Manhattan,14,18.48
Unknown,16,18.48
Unknown,13,18.48
Queens,7,18.48
Unknown,17,18.48
Queens,17,18.47
Queens,16,18.47
Unknown,20,18.47
Queens,21,18.47
Manhattan,11,18.47
Brooklyn,7,18.47
Queens,6,18.47
Manhattan,3,18.47
Manhattan,21,18.47
Brooklyn,17,18.47
Queens,3,18.47
Manhattan,19,18.47
Unknown,16,18.47
Manhattan,8,18.47
Manhattan,4,18.47
Brooklyn,22,18.47
Unknown,17,18.47
Queens,20,18.47
Manhattan,6,18.47
Brooklyn,20,18.47
Queens,5,18.47
Unknown,6,18.47
Unknown,7,18.47
Manhattan,12,18.47
Manhattan,1,18.47
Unknown,21,18.47
Manhattan,10,18.47
Manhattan,20,18.47
Manhattan,5,18.47
Manhattan,2,18.47
Queens,15,18.47
Queens,19,18.47
Queens,13,18.47
Queens,2,18.47
Manhattan,14,18.47
Manhattan,17,18.47
Queens,23,18.47
Unknown,5,18.47
Manhattan,22,18.47
Brooklyn,15,18.47
Queens,9,18.47
Manhattan,18,18.47
Queens,7,18.47
Unknown,19,18.47
Brooklyn,12,18.47
Queens,18,18.47
Manhattan,9,18.47
Unknown,22,18.47
Brooklyn,21,18.47
Unknown,11,18.47
Queens,4,18.47
Manhattan,13,18.47
Queens,14,18.47
Queens,1,18.47
Unknown,13,18.47
Queens,11,18.47
Queens,0,18.47
Brooklyn,16,18.47
Manhattan,23,18.47
Manhattan,15,18.47
Manhattan,16,18.47
Brooklyn,14,18.47
Brooklyn,6,18.47
Unknown,14,18.47
Brooklyn,13,18.47
Unknown,15,18.47
Unknown,18,18.47
Unknown,23,18.47
Queens,10,18.47
Brooklyn,18,18.47
Queens,8,18.47
Manhattan,7,18.47
Brooklyn,5,18.47
Queens,12,18.47
Brooklyn,9,18.47
Queens,22,18.47
Unknown,4,18.47
Manhattan,0,18.47
Unknown,19,18.46
Unknown,17,18.46
Manhattan,2,18.46
Queens,16,18.46
Queens,23,18.46
Unknown,14,18.46
Manhattan,8,18.46
Unknown,22,18.46
Unknown,10,18.46
Brooklyn,8,18.46
Manhattan,7,18.46
Brooklyn,16,18.46
Queens,11,18.46
Queens,7,18.46
Bronx,14,18.46
Manhattan,4,18.46
Manhattan,21,18.46
Queens,13,18.46
Queens,3,18.46
Brooklyn,13,18.46
