PU_Borough,PUHour,Trip_distance
Manhattan,18,11.54
Manhattan,12,11.54
Unknown,4,11.54
Manhattan,3,11.54
Queens,8,11.54
Brooklyn,4,11.54
Brooklyn,15,11.54
Manhattan,0,11.54
Queens,13,11.54
Queens,1,11.54
Queens,6,11.54
Manhattan,10,11.54
Manhattan,1,11.54
Brooklyn,7,11.54
Manhattan,22,11.54
Unknown,9,11.54
Unknown,0,11.54
Brooklyn,20,11.54
Queens,5,11.54
Queens,19,11.54
Queens,4,11.54
Brooklyn,3,11.54
Manhattan,14,11.54
Unknown,8,11.54
Queens,15,11.54
Unknown,21,11.54
Queens,2,11.54
Queens,16,11.54
Brooklyn,23,11.54
Brooklyn,0,11.54
Queens,11,11.54
Unknown,16,11.54
Manhattan,19,11.54
Bronx,3,11.54
Manhattan,16,11.54
Bronx,16,11.54
Manhattan,20,11.54
Brooklyn,12,11.54
Manhattan,9,11.54
Brooklyn,8,11.54
Queens,9,11.54
Unknown,17,11.54
Queens,23,11.54
Unknown,13,11.54
Manhattan,13,11.54
Manhattan,15,11.54
Unknown,18,11.54
Manhattan,6,11.54
Brooklyn,9,11.54
Manhattan,7,11.54
Brooklyn,11,11.54
Brooklyn,16,11.54
Queens,7,11.54
Queens,18,11.54
Brooklyn,22,11.54
Brooklyn,6,11.54
Brooklyn,5,11.54
Queens,17,11.54
Manhattan,2,11.54
Unknown,15,11.54
Manhattan,5,11.54
Unknown,3,11.54
Queens,21,11.54
Queens,14,11.54
Unknown,7,11.54
Queens,3,11.54
Unknown,10,11.54
Manhattan,17,11.54
Manhattan,4,11.54
Brooklyn,19,11.54
Manhattan,8,11.54
Brooklyn,21,11.54
Queens,20,11.54
Manhattan,23,11.54
Queens,0,11.54
Queens,22,11.54
Manhattan,11,11.54
Queens,10,11.54
Queens,12,11.54
Brooklyn,1,11.54
Brooklyn,2,11.54
Manhattan,21,11.54
Unknown,2,11.54
Unknown,12,11.54
Queens,17,11.53
Unknown,10,11.53
Queens,16,11.53
Queens,2,11.53
Brooklyn,8,11.53
Brooklyn,15,11.53
Unknown,7,11.53
Unknown,6,11.53
Queens,5,11.53
Queens,7,11.53
Manhattan,22,11.53
Queens,21,11.53
Brooklyn,21,11.53
Bronx,22,11.53
Queens,4,11.53
Queens,12,11.53
Brooklyn,5,11.53
Queens,11,11.53
Brooklyn,3,11.53
Brooklyn,12,11.53
Manhattan,4,11.53
Bronx,7,11.53
Unknown,3,11.53
Manhattan,2,11.53
Queens,0,11.53
Manhattan,19,11.53
Bronx,1,11.53
Brooklyn,9,11.53
Brooklyn,0,11.53
Unknown,17,11.53
Brooklyn,17,11.53
Queens,23,11.53
Unknown,21,11.53
Bronx,8,11.53
Unknown,12,11.53
Unknown,2,11.53
Brooklyn,4,11.53
Brooklyn,19,11.53
Manhattan,15,11.53
Brooklyn,10,11.53
Bronx,10,11.53
Manhattan,16,11.53
Brooklyn,20,11.53
Manhattan,0,11.53
Brooklyn,6,11.53
Queens,15,11.53
Queens,6,11.53
Manhattan,12,11.53
Manhattan,3,11.53
Manhattan,23,11.53
Unknown,13,11.53
Bronx,21,11.53
Manhattan,7,11.53
Unknown,20,11.53
Brooklyn,1,11.53
Queens,10,11.53
Queens,1,11.53
Manhattan,10,11.53
Manhattan,18,11.53
Manhattan,21,11.53
Manhattan,5,11.53
Brooklyn,11,11.53
Manhattan,6,11.53
Brooklyn,13,11.53
Brooklyn,2,11.53
Queens,13,11.53
Manhattan,17,11.53
Queens,14,11.53
Queens,19,11.53
Queens,3,11.53
Manhattan,14,11.53
Queens,22,11.53
Brooklyn,14,11.53
Manhattan,1,11.53
Unknown,11,11.53
Queens,20,11.53
Manhattan,9,11.53
Manhattan,13,11.53
Queens,8,11.53
Unknown,16,11.53
Unknown,9,11.53
Brooklyn,22,11.53
Brooklyn,7,11.53
Manhattan,20,11.53
Bronx,23,11.53
Queens,9,11.53
Brooklyn,23,11.53
Queens,18,11.53
Manhattan,8,11.53
Brooklyn,18,11.53
Unknown,0,11.53
Unknown,23,11.53
Manhattan,11,11.53
Queens,21,11.52
Manhattan,19,11.52
Unknown,19,11.52
Queens,1,11.52
Queens,14,11.52
Queens,15,11.52
Unknown,8,11.52
Brooklyn,6,11.52
Manhattan,1,11.52
Manhattan,11,11.52
Unknown,12,11.52
Brooklyn,0,11.52
Brooklyn,19,11.52
Queens,18,11.52
Queens,5,11.52
Manhattan,2,11.52
Manhattan,8,11.52
Brooklyn,14,11.52
Brooklyn,22,11.52
Queens,11,11.52
Queens,19,11.52
Queens,8,11.52
Queens,22,11.52
Queens,9,11.52
Manhattan,7,11.52
Brooklyn,16,11.52
Brooklyn,20,11.52
Unknown,6,11.52
Manhattan,23,11.52
Brooklyn,23,11.52
Brooklyn,5,11.52
Manhattan,22,11.52
Queens,0,11.52
Manhattan,16,11.52
Brooklyn,13,11.52
Unknown,17,11.52
Manhattan,6,11.52
Manhattan,10,11.52
Brooklyn,15,11.52
Manhattan,18,11.52
Queens,2,11.52
Unknown,20,11.52
Queens,16,11.52
Unknown,3,11.52
Unknown,7,11.52
Manhattan,15,11.52
Queens,23,11.52
Manhattan,13,11.52
Bronx,21,11.52
Brooklyn,7,11.52
Brooklyn,18,11.52
Brooklyn,21,11.52
Queens,12,11.52
Brooklyn,11,11.52
Manhattan,20,11.52
Queens,20,11.52
Manhattan,12,11.52
Brooklyn,1,11.52
Unknown,11,11.52
Manhattan,0,11.52
Manhattan,21,11.52
Unknown,21,11.52
Brooklyn,12,11.52
Brooklyn,2,11.52
Unknown,22,11.52
Brooklyn,8,11.52
Queens,7,11.52
Manhattan,3,11.52
Unknown,0,11.52
Unknown,2,11.52
Manhattan,4,11.52
Queens,17,11.52
Manhattan,9,11.52
Manhattan,17,11.52
Unknown,15,11.52
Queens,6,11.52
Unknown,18,11.52
Unknown,10,11.52
Brooklyn,3,11.52
Queens,13,11.52
Queens,4,11.52
Manhattan,5,11.52
Unknown,9,11.52
Brooklyn,10,11.52
Queens,10,11.52
Manhattan,14,11.52
Queens,3,11.52
Unknown,1,11.52
Unknown,14,11.52
Manhattan,14,11.51
Brooklyn,10,11.51
Brooklyn,5,11.51
Brooklyn,9,11.51
Unknown,22,11.51
Unknown,15,11.51
Brooklyn,16,11.51
Queens,15,11.51
Manhattan,15,11.51
Manhattan,18,11.51
Manhattan,23,11.51
Manhattan,17,11.51
Manhattan,1,11.51
Brooklyn,19,11.51
Brooklyn,8,11.51
Manhattan,4,11.51
Queens,3,11.51
Unknown,18,11.51
Manhattan,2,11.51
Queens,12,11.51
Manhattan,22,11.51
Brooklyn,3,11.51
Unknown,12,11.51
Queens,21,11.51
Queens,10,11.51
Queens,14,11.51
Unknown,11,11.51
Queens,7,11.51
Queens,4,11.51
Brooklyn,0,11.51
Manhattan,16,11.51
Queens,23,11.51
Manhattan,21,11.51
Manhattan,19,11.51
Unknown,17,11.51
Brooklyn,20,11.51
Queens,18,11.51
Queens,2,11.51
Brooklyn,4,11.51
Manhattan,20,11.51
Queens,8,11.51
Queens,9,11.51
Manhattan,9,11.51
Queens,1,11.51
Manhattan,12,11.51
Unknown,19,11.51
Brooklyn,12,11.51
Bronx,7,11.51
Bronx,13,11.51
Brooklyn,14,11.51
Brooklyn,11,11.51
Bronx,15,11.51
Brooklyn,15,11.51
Brooklyn,22,11.51
Brooklyn,21,11.51
Queens,19,11.51
Brooklyn,23,11.51
Bronx,22,11.51
Queens,6,11.51
Unknown,7,11.51
Manhattan,10,11.51
Brooklyn,1,11.51
Queens,13,11.51
Queens,22,11.51
Queens,17,11.51
Bronx,9,11.51
Unknown,9,11.51
Manhattan,8,11.51
Brooklyn,13,11.51
Manhattan,5,11.51
Unknown,16,11.51
Unknown,13,11.51
Manhattan,3,11.51
Unknown,14,11.51
Brooklyn,7,11.51
Bronx,1,11.51
Queens,16,11.51
Queens,5,11.51
Queens,0,11.51
Unknown,8,11.51
Brooklyn,6,11.51
Bronx,18,11.51
Manhattan,0,11.51
Unknown,1,11.51
Manhattan,13,11.51
Queens,20,11.51
Queens,11,11.51
Bronx,19,11.51
Bronx,0,11.51
Unknown,5,11.51
Manhattan,7,11.51
Unknown,6,11.51
Manhattan,6,11.51
Manhattan,11,11.51
Queens,23,11.5
Unknown,17,11.5
Queens,19,11.5
Unknown,7,11.5
Manhattan,5,11.5
Manhattan,23,11.5
EWR,17,11.5
Queens,14,11.5
Bronx,10,11.5
Brooklyn,6,11.5
Bronx,17,11.5
Bronx,22,11.5
Unknown,20,11.5
Unknown,15,11.5
Bronx,2,11.5
EWR,14,11.5
Bronx,20,11.5
Unknown,4,11.5
Bronx,13,11.5
Unknown,14,11.5
Manhattan,13,11.5
Queens,10,11.5
Brooklyn,9,11.5
Unknown,18,11.5
EWR,11,11.5
Manhattan,20,11.5
Bronx,12,11.5
Bronx,8,11.5
Unknown,3,11.5
Unknown,2,11.5
Brooklyn,15,11.5
Brooklyn,14,11.5
Brooklyn,18,11.5
Queens,0,11.5
Queens,12,11.5
Bronx,23,11.5
EWR,12,11.5
Manhattan,21,11.5
Queens,7,11.5
Unknown,11,11.5
Manhattan,11,11.5
Unknown,1,11.5
Queens,20,11.5
Queens,3,11.5
Unknown,16,11.5
Bronx,16,11.5
Bronx,1,11.5
