PU_Borough,PUHour,Trip_distance
Brooklyn,23,11.68
Brooklyn,11,11.68
Manhattan,5,11.68
Queens,11,11.68
Unknown,16,11.68
Queens,5,11.68
Manhattan,22,11.68
Manhattan,15,11.68
Manhattan,2,11.68
Unknown,8,11.68
Bronx,1,11.68
Manhattan,0,11.68
Brooklyn,20,11.68
Queens,16,11.68
Brooklyn,12,11.68
Unknown,20,11.68
Manhattan,20,11.68
Unknown,10,11.68
Manhattan,10,11.68
Queens,0,11.68
Manhattan,7,11.68
Unknown,19,11.68
Manhattan,1,11.68
Bronx,6,11.68
Unknown,2,11.68
Queens,21,11.68
Queens,8,11.68
Bronx,4,11.68
Queens,15,11.68
Brooklyn,0,11.68
Brooklyn,21,11.68
Brooklyn,8,11.68
Queens,23,11.68
Manhattan,23,11.68
Queens,20,11.68
Brooklyn,1,11.68
Brooklyn,10,11.68
Brooklyn,22,11.68
Manhattan,19,11.68
Queens,19,11.68
Brooklyn,2,11.68
Manhattan,6,11.68
Queens,12,11.68
Brooklyn,7,11.68
Unknown,15,11.68
Manhattan,4,11.68
Queens,3,11.68
Bronx,15,11.68
Manhattan,11,11.68
Unknown,18,11.68
Queens,9,11.68
Unknown,23,11.68
Unknown,0,11.68
Manhattan,18,11.68
Queens,4,11.68
Queens,1,11.68
Queens,10,11.68
Brooklyn,3,11.68
Manhattan,14,11.68
Unknown,9,11.68
Brooklyn,18,11.68
Queens,18,11.68
Brooklyn,9,11.68
Unknown,13,11.68
Brooklyn,17,11.68
Manhattan,3,11.68
Brooklyn,13,11.68
Manhattan,12,11.68
Unknown,22,11.68
Unknown,11,11.68
Unknown,14,11.68
Manhattan,9,11.68
Queens,6,11.68
Queens,7,11.68
Queens,22,11.68
Manhattan,17,11.68
Manhattan,16,11.68
Queens,13,11.68
Unknown,4,11.68
Queens,14,11.68
Manhattan,21,11.68
Manhattan,8,11.68
Unknown,12,11.68
Queens,2,11.68
Brooklyn,5,11.68
Unknown,21,11.68
Unknown,3,11.68
Bronx,0,11.68
Manhattan,13,11.68
Brooklyn,6,11.68
Queens,17,11.68
Brooklyn,19,11.68
Brooklyn,15,11.68
Brooklyn,22,11.67
Unknown,18,11.67
Manhattan,21,11.67
Bronx,3,11.67
Queens,23,11.67
Manhattan,1,11.67
Brooklyn,0,11.67
Unknown,22,11.67
Queens,12,11.67
Manhattan,9,11.67
Queens,3,11.67
Manhattan,5,11.67
Unknown,4,11.67
Manhattan,17,11.67
Manhattan,0,11.67
Manhattan,4,11.67
Manhattan,6,11.67
Unknown,9,11.67
Unknown,13,11.67
Unknown,2,11.67
Brooklyn,16,11.67
Queens,21,11.67
Manhattan,2,11.67
Queens,11,11.67
Queens,0,11.67
Brooklyn,14,11.67
Brooklyn,11,11.67
Manhattan,12,11.67
Manhattan,3,11.67
Manhattan,22,11.67
Manhattan,18,11.67
Manhattan,16,11.67
Brooklyn,5,11.67
Unknown,21,11.67
Queens,2,11.67
Queens,5,11.67
Unknown,1,11.67
Manhattan,8,11.67
Brooklyn,23,11.67
Unknown,15,11.67
Queens,13,11.67
Queens,8,11.67
Unknown,0,11.67
Brooklyn,15,11.67
Brooklyn,2,11.67
Unknown,12,11.67
Manhattan,23,11.67
Queens,18,11.67
Queens,19,11.67
