PU_Borough,PUHour,Trip_distance
Queens,12,15.69
Manhattan,5,15.69
Queens,15,15.69
Brooklyn,2,15.69
Bronx,6,15.69
Manhattan,6,15.69
Queens,3,15.69
Queens,10,15.69
Unknown,23,15.69
Manhattan,23,15.69
Queens,6,15.69
Brooklyn,23,15.69
Brooklyn,0,15.69
Queens,17,15.69
Queens,2,15.69
Unknown,7,15.69
Brooklyn,8,15.69
Queens,5,15.69
Manhattan,8,15.69
Manhattan,12,15.69
Manhattan,22,15.69
Manhattan,16,15.69
Manhattan,3,15.69
Queens,23,15.69
Unknown,15,15.69
Unknown,17,15.69
Unknown,16,15.69
Manhattan,15,15.69
Queens,13,15.69
Brooklyn,3,15.69
Bronx,8,15.69
Queens,4,15.69
Manhattan,11,15.69
Unknown,6,15.69
Queens,18,15.69
Manhattan,1,15.69
Queens,14,15.69
Manhattan,20,15.69
Queens,22,15.69
Staten Island,8,15.69
Unknown,5,15.69
Manhattan,9,15.69
Queens,20,15.69
Queens,19,15.69
Manhattan,21,15.69
Manhattan,14,15.69
Queens,21,15.69
Manhattan,7,15.69
Manhattan,19,15.69
Queens,8,15.69
Brooklyn,6,15.69
Queens,16,15.69
Queens,7,15.69
Brooklyn,19,15.69
Queens,9,15.69
Unknown,13,15.69
Queens,11,15.69
Manhattan,17,15.69
Unknown,9,15.69
Manhattan,10,15.69
Manhattan,18,15.69
Unknown,12,15.69
Manhattan,4,15.69
Brooklyn,7,15.69
Queens,0,15.69
Manhattan,2,15.69
Brooklyn,9,15.69
Brooklyn,18,15.69
Unknown,14,15.69
Bronx,17,15.69
Brooklyn,13,15.69
Brooklyn,17,15.69
Queens,1,15.69
Manhattan,13,15.69
Unknown,0,15.69
Bronx,14,15.69
EWR,15,15.69
Manhattan,0,15.69
Manhattan,21,15.68
Manhattan,11,15.68
Manhattan,14,15.68
Manhattan,16,15.68
Manhattan,1,15.68
Queens,11,15.68
Manhattan,6,15.68
Brooklyn,9,15.68
Queens,20,15.68
Queens,16,15.68
Unknown,18,15.68
Queens,4,15.68
Unknown,13,15.68
Brooklyn,3,15.68
Unknown,1,15.68
Manhattan,15,15.68
Manhattan,8,15.68
Brooklyn,0,15.68
Brooklyn,4,15.68
Manhattan,19,15.68
Manhattan,12,15.68
Unknown,6,15.68
Queens,0,15.68
Queens,5,15.68
Queens,12,15.68
Brooklyn,19,15.68
Brooklyn,13,15.68
Unknown,3,15.68
Manhattan,3,15.68
Brooklyn,8,15.68
Queens,9,15.68
Queens,21,15.68
Queens,10,15.68
Manhattan,0,15.68
Queens,15,15.68
Brooklyn,6,15.68
Manhattan,17,15.68
Manhattan,10,15.68
Brooklyn,15,15.68
Manhattan,2,15.68
Manhattan,9,15.68
Manhattan,22,15.68
Queens,6,15.68
Unknown,17,15.68
Queens,13,15.68
Queens,7,15.68
Manhattan,5,15.68
Brooklyn,14,15.68
Brooklyn,20,15.68
Manhattan,13,15.68
Brooklyn,12,15.68
Brooklyn,18,15.68
Manhattan,4,15.68
Unknown,12,15.68
Unknown,21,15.68
Queens,14,15.68
Queens,18,15.68
Manhattan,20,15.68
Brooklyn,11,15.68
Queens,22,15.68
Unknown,9,15.68
Queens,2,15.68
Queens,8,15.68
Queens,17,15.68
Manhattan,7,15.68
Unknown,8,15.68
Queens,1,15.68
Manhattan,18,15.68
Brooklyn,7,15.68
Queens,19,15.68
Brooklyn,23,15.68
Queens,3,15.68
Queens,23,15.68
Manhattan,23,15.68
Queens,17,15.67
Queens,0,15.67
Queens,15,15.67
Brooklyn,23,15.67
Queens,5,15.67
Brooklyn,10,15.67
Queens,23,15.67
Queens,14,15.67
Unknown,10,15.67
Manhattan,22,15.67
Queens,11,15.67
Queens,8,15.67
Queens,21,15.67
Manhattan,11,15.67
Queens,13,15.67
Queens,7,15.67
Queens,22,15.67
Manhattan,17,15.67
Bronx,1,15.67
Brooklyn,15,15.67
Manhattan,21,15.67
Manhattan,0,15.67
Manhattan,15,15.67
Brooklyn,6,15.67
Queens,2,15.67
Manhattan,12,15.67
Manhattan,16,15.67
Brooklyn,19,15.67
Unknown,16,15.67
Unknown,17,15.67
Bronx,13,15.67
Manhattan,9,15.67
Manhattan,5,15.67
Queens,4,15.67
Manhattan,4,15.67
Bronx,23,15.67
Manhattan,13,15.67
Brooklyn,5,15.67
Queens,3,15.67
Manhattan,18,15.67
Queens,1,15.67
Queens,20,15.67
Manhattan,3,15.67
Manhattan,20,15.67
Manhattan,14,15.67
Queens,18,15.67
Manhattan,23,15.67
Brooklyn,3,15.67
Queens,12,15.67
Manhattan,10,15.67
Manhattan,1,15.67
Unknown,13,15.67
Manhattan,8,15.67
Brooklyn,21,15.67
Queens,9,15.67
Queens,19,15.67
Unknown,0,15.67
Queens,10,15.67
Brooklyn,17,15.67
Unknown,18,15.67
Unknown,12,15.67
Unknown,5,15.67
Brooklyn,0,15.67
Manhattan,19,15.67
Queens,16,15.67
Manhattan,7,15.67
Manhattan,2,15.67
Manhattan,6,15.67
Queens,6,15.67
Unknown,9,15.67
Brooklyn,23,15.66
Queens,10,15.66
Unknown,7,15.66
Brooklyn,17,15.66
Unknown,3,15.66
Queens,9,15.66
Manhattan,9,15.66
Queens,15,15.66
Brooklyn,20,15.66
Queens,13,15.66
Unknown,11,15.66
Unknown,17,15.66
Unknown,13,15.66
Queens,1,15.66
Unknown,18,15.66
Unknown,10,15.66
Manhattan,13,15.66
Queens,17,15.66
Brooklyn,2,15.66
Queens,23,15.66
Queens,16,15.66
Brooklyn,11,15.66
Manhattan,12,15.66
Brooklyn,0,15.66
Queens,7,15.66
Unknown,23,15.66
Queens,2,15.66
Bronx,13,15.66
Queens,22,15.66
Manhattan,23,15.66
Manhattan,11,15.66
Queens,21,15.66
Manhattan,16,15.66
Manhattan,5,15.66
Brooklyn,12,15.66
Manhattan,1,15.66
Queens,0,15.66
Manhattan,0,15.66
Manhattan,21,15.66
Unknown,14,15.66
Queens,12,15.66
Manhattan,3,15.66
Queens,3,15.66
Queens,14,15.66
Brooklyn,1,15.66
Manhattan,22,15.66
Manhattan,14,15.66
Unknown,15,15.66
Brooklyn,8,15.66
Brooklyn,5,15.66
Brooklyn,10,15.66
Manhattan,20,15.66
Brooklyn,6,15.66
Queens,4,15.66
Manhattan,15,15.66
Manhattan,19,15.66
Manhattan,18,15.66
Brooklyn,3,15.66
Manhattan,17,15.66
Queens,8,15.66
Queens,18,15.66
Brooklyn,4,15.66
Manhattan,10,15.66
Queens,19,15.66
Bronx,5,15.66
Manhattan,4,15.66
Manhattan,8,15.66
Manhattan,2,15.66
Queens,5,15.66
Unknown,5,15.66
Manhattan,7,15.66
Queens,6,15.66
Brooklyn,18,15.66
Brooklyn,16,15.66
Manhattan,6,15.66
Bronx,23,15.66
Queens,20,15.66
Queens,11,15.66
Bronx,7,15.65
Queens,7,15.65
Unknown,19,15.65
Bronx,22,15.65
Unknown,17,15.65
Manhattan,1,15.65
Manhattan,0,15.65
Manhattan,12,15.65
Manhattan,13,15.65
Brooklyn,11,15.65
Brooklyn,7,15.65
Manhattan,5,15.65
Brooklyn,3,15.65
Manhattan,20,15.65
Unknown,10,15.65
Unknown,21,15.65
Manhattan,10,15.65
Queens,3,15.65
Queens,9,15.65
Brooklyn,4,15.65
Queens,17,15.65
Manhattan,14,15.65
Manhattan,8,15.65
Manhattan,2,15.65
Bronx,0,15.65
Manhattan,19,15.65
Brooklyn,17,15.65
Queens,19,15.65
Queens,18,15.65
Manhattan,11,15.65
Queens,15,15.65
Queens,12,15.65
Manhattan,23,15.65
Queens,10,15.65
Manhattan,6,15.65
Queens,4,15.65
Manhattan,9,15.65
Queens,8,15.65
Queens,11,15.65
Queens,13,15.65
Manhattan,15,15.65
Unknown,4,15.65
Queens,0,15.65
Manhattan,22,15.65
Queens,2,15.65
Brooklyn,8,15.65
Brooklyn,16,15.65
Queens,14,15.65
Manhattan,17,15.65
Queens,22,15.65
Brooklyn,14,15.65
Brooklyn,0,15.65
Manhattan,7,15.65
Brooklyn,20,15.65
Queens,1,15.65
Queens,21,15.65
Brooklyn,6,15.65
Queens,16,15.65
Manhattan,21,15.65
Queens,6,15.65
Manhattan,4,15.65
Queens,5,15.65
Manhattan,3,15.65
Unknown,23,15.65
Queens,23,15.65
Manhattan,18,15.65
Brooklyn,22,15.65
Brooklyn,23,15.65
Manhattan,16,15.65
Queens,20,15.65
Unknown,15,15.65
Manhattan,22,15.64
Manhattan,14,15.64
Brooklyn,2,15.64
Queens,13,15.64
Manhattan,9,15.64
Manhattan,6,15.64
Queens,6,15.64
Brooklyn,18,15.64
Manhattan,4,15.64
Queens,18,15.64
Queens,9,15.64
Queens,8,15.64
Brooklyn,5,15.64
Brooklyn,14,15.64
Brooklyn,22,15.64
Manhattan,13,15.64
Queens,22,15.64
Manhattan,21,15.64
Queens,10,15.64
Unknown,0,15.64
Queens,21,15.64
Unknown,21,15.64
Brooklyn,7,15.64
Manhattan,0,15.64
Manhattan,11,15.64
Brooklyn,3,15.64
Manhattan,12,15.64
Queens,2,15.64
Manhattan,16,15.64
Unknown,20,15.64
Manhattan,20,15.64
Unknown,16,15.64
Manhattan,18,15.64
Manhattan,5,15.64
Unknown,8,15.64
Manhattan,2,15.64
Unknown,12,15.64
Manhattan,23,15.64
Brooklyn,20,15.64
Queens,0,15.64
Manhattan,15,15.64
Brooklyn,11,15.64
Queens,17,15.64
Manhattan,7,15.64
Unknown,14,15.64
Queens,12,15.64
Queens,23,15.64
Manhattan,10,15.64
Manhattan,8,15.64
Manhattan,1,15.64
Queens,15,15.64
Queens,1,15.64
Queens,16,15.64
Manhattan,3,15.64
Unknown,6,15.64
Brooklyn,15,15.64
Brooklyn,4,15.64
Queens,4,15.64
Queens,11,15.64
Unknown,18,15.64
Queens,20,15.64
Queens,14,15.64
Manhattan,19,15.64
Brooklyn,9,15.64
Brooklyn,0,15.64
Brooklyn,16,15.64
Brooklyn,23,15.64
Bronx,14,15.64
Brooklyn,6,15.64
Queens,7,15.64
Brooklyn,12,15.64
Manhattan,17,15.64
Queens,3,15.64
Queens,19,15.64
Queens,5,15.64
Manhattan,23,15.63
Manhattan,8,15.63
Brooklyn,12,15.63
Manhattan,18,15.63
Manhattan,3,15.63
Queens,13,15.63
Manhattan,14,15.63
Queens,12,15.63
Manhattan,17,15.63
Bronx,23,15.63
Manhattan,7,15.63
Brooklyn,23,15.63
Brooklyn,1,15.63
Queens,11,15.63
Queens,15,15.63
Unknown,15,15.63
Manhattan,12,15.63
Manhattan,19,15.63
Unknown,20,15.63
Queens,1,15.63
Unknown,18,15.63
Queens,6,15.63
Manhattan,1,15.63
Queens,7,15.63
Queens,10,15.63
Queens,19,15.63
Unknown,8,15.63
Unknown,22,15.63
Queens,0,15.63
Manhattan,5,15.63
Queens,21,15.63
Unknown,16,15.63
Bronx,22,15.63
Manhattan,6,15.63
Queens,8,15.63
Queens,20,15.63
Manhattan,0,15.63
Brooklyn,2,15.63
Manhattan,2,15.63
Queens,14,15.63
Brooklyn,14,15.63
Queens,4,15.63
Manhattan,9,15.63
Manhattan,21,15.63
Queens,5,15.63
Manhattan,16,15.63
Manhattan,4,15.63
Manhattan,13,15.63
Queens,2,15.63
Brooklyn,6,15.63
Queens,17,15.63
Brooklyn,8,15.63
Brooklyn,11,15.63
Unknown,4,15.63
Unknown,0,15.63
Manhattan,15,15.63
Unknown,13,15.63
Manhattan,10,15.63
Manhattan,20,15.63
Queens,18,15.63
Queens,22,15.63
Manhattan,22,15.63
Unknown,19,15.63
Unknown,6,15.63
Brooklyn,22,15.63
Queens,23,15.63
