PU_Borough,PUHour,Trip_distance
Queens,16,0.77
Manhattan,23,0.77
Unknown,2,0.77
Bronx,21,0.77
Brooklyn,8,0.77
Queens,20,0.77
Staten Island,5,0.77
Unknown,21,0.77
Bronx,11,0.77
Staten Island,12,0.77
Queens,10,0.77
Queens,4,0.77
Bronx,7,0.77
Manhattan,10,0.77
Queens,1,0.77
Manhattan,9,0.77
Queens,13,0.77
Queens,7,0.77
Brooklyn,7,0.77
Bronx,15,0.77
Manhattan,17,0.77
Manhattan,3,0.77
Unknown,10,0.77
Brooklyn,2,0.77
Unknown,20,0.77
Brooklyn,14,0.77
Queens,3,0.77
Manhattan,16,0.77
Bronx,8,0.77
Bronx,12,0.77
Queens,9,0.77
Brooklyn,10,0.77
Bronx,13,0.77
Unknown,0,0.77
Manhattan,1,0.77
Manhattan,13,0.77
Unknown,18,0.77
Queens,17,0.77
Staten Island,14,0.77
Bronx,22,0.77
Queens,14,0.77
Queens,11,0.77
Manhattan,20,0.77
Bronx,3,0.77
Staten Island,8,0.77
Queens,5,0.77
Unknown,7,0.77
Bronx,9,0.77
Brooklyn,19,0.77
Brooklyn,22,0.77
Bronx,16,0.77
Unknown,15,0.77
Queens,15,0.77
Manhattan,6,0.77
Staten Island,15,0.77
Manhattan,7,0.77
Unknown,11,0.77
Brooklyn,21,0.77
Bronx,2,0.77
Unknown,1,0.77
Queens,22,0.77
Bronx,14,0.77
Staten Island,18,0.77
Bronx,19,0.77
Unknown,8,0.77
Brooklyn,3,0.77
Staten Island,13,0.77
Queens,6,0.77
Unknown,22,0.77
Bronx,18,0.77
Unknown,19,0.77
Queens,23,0.77
Brooklyn,1,0.77
Queens,18,0.77
Brooklyn,11,0.77
Brooklyn,15,0.77
Brooklyn,17,0.77
Brooklyn,5,0.77
Brooklyn,16,0.77
Bronx,17,0.77
Manhattan,19,0.77
Brooklyn,23,0.77
Unknown,16,0.77
Manhattan,4,0.77
Brooklyn,12,0.77
Unknown,5,0.77
Queens,2,0.77
Queens,12,0.77
Bronx,10,0.77
Bronx,20,0.77
Manhattan,0,0.77
Manhattan,11,0.77
Manhattan,18,0.77
Staten Island,11,0.77
Unknown,4,0.77
Unknown,6,0.77
Brooklyn,4,0.77
Manhattan,22,0.77
Manhattan,5,0.77
Manhattan,2,0.77
Queens,8,0.77
Staten Island,6,0.77
Manhattan,14,0.77
Unknown,12,0.77
Brooklyn,0,0.77
Bronx,23,0.77
Bronx,4,0.77
Queens,19,0.77
Unknown,3,0.77
Brooklyn,18,0.77
Bronx,6,0.77
Brooklyn,6,0.77
Unknown,9,0.77
Manhattan,8,0.77
Unknown,17,0.77
Brooklyn,13,0.77
Queens,0,0.77
Unknown,13,0.77
Bronx,1,0.77
Queens,21,0.77
Unknown,14,0.77
Bronx,5,0.77
Bronx,0,0.77
Staten Island,17,0.77
Brooklyn,9,0.77
Manhattan,21,0.77
Unknown,23,0.77
Brooklyn,20,0.77
Manhattan,15,0.77
Manhattan,12,0.77
Unknown,20,0.76
Manhattan,8,0.76
Bronx,9,0.76
Queens,1,0.76
Manhattan,22,0.76
Brooklyn,16,0.76
Bronx,16,0.76
Bronx,2,0.76
Manhattan,11,0.76
Bronx,22,0.76
Bronx,23,0.76
Queens,16,0.76
Brooklyn,20,0.76
Staten Island,12,0.76
Brooklyn,4,0.76
Bronx,3,0.76
Unknown,7,0.76
Bronx,20,0.76
Unknown,14,0.76
Manhattan,19,0.76
Manhattan,23,0.76
Brooklyn,5,0.76
Queens,3,0.76
Unknown,17,0.76
Queens,15,0.76
Unknown,15,0.76
Queens,18,0.76
Unknown,13,0.76
Unknown,2,0.76
Bronx,15,0.76
Bronx,10,0.76
Queens,12,0.76
Unknown,11,0.76
Unknown,8,0.76
Brooklyn,17,0.76
Brooklyn,18,0.76
Queens,10,0.76
Unknown,1,0.76
Bronx,12,0.76
Unknown,22,0.76
Staten Island,15,0.76
Brooklyn,1,0.76
Bronx,18,0.76
Unknown,6,0.76
Manhattan,4,0.76
Bronx,6,0.76
Manhattan,6,0.76
Brooklyn,6,0.76
Brooklyn,7,0.76
Brooklyn,13,0.76
Manhattan,1,0.76
Unknown,21,0.76
Manhattan,17,0.76
Queens,19,0.76
Brooklyn,0,0.76
Brooklyn,11,0.76
Manhattan,14,0.76
Manhattan,16,0.76
Brooklyn,23,0.76
Bronx,17,0.76
Manhattan,10,0.76
Queens,4,0.76
Bronx,19,0.76
Unknown,5,0.76
Brooklyn,2,0.76
Queens,21,0.76
EWR,17,0.76
Queens,2,0.76
Queens,23,0.76
Unknown,18,0.76
Unknown,0,0.76
Unknown,12,0.76
Queens,20,0.76
Brooklyn,19,0.76
Brooklyn,8,0.76
Queens,6,0.76
EWR,15,0.76
Queens,11,0.76
Manhattan,9,0.76
Manhattan,12,0.76
Unknown,3,0.76
Queens,8,0.76
Queens,5,0.76
Unknown,19,0.76
Brooklyn,3,0.76
Brooklyn,12,0.76
Manhattan,5,0.76
Brooklyn,9,0.76
Manhattan,15,0.76
Queens,17,0.76
Bronx,4,0.76
Bronx,1,0.76
Bronx,11,0.76
Bronx,13,0.76
Brooklyn,21,0.76
Bronx,5,0.76
Manhattan,20,0.76
Bronx,7,0.76
Brooklyn,22,0.76
Bronx,8,0.76
Brooklyn,14,0.76
Manhattan,7,0.76
Manhattan,21,0.76
Unknown,9,0.76
Queens,9,0.76
Manhattan,2,0.76
Brooklyn,15,0.76
Unknown,4,0.76
Queens,7,0.76
Unknown,23,0.76
Bronx,0,0.76
Manhattan,3,0.76
Queens,22,0.76
Manhattan,0,0.76
Unknown,10,0.76
Manhattan,13,0.76
Brooklyn,10,0.76
Unknown,16,0.76
Bronx,14,0.76
