PU_Borough,PUHour,Trip_distance
Manhattan,13,6.57
Manhattan,4,6.57
Unknown,13,6.57
Manhattan,20,6.57
Queens,17,6.57
Queens,20,6.57
Queens,6,6.57
Queens,1,6.57
Bronx,9,6.57
Queens,12,6.57
Unknown,3,6.57
Unknown,22,6.57
Unknown,15,6.57
Unknown,12,6.57
Bronx,10,6.57
Unknown,7,6.57
Brooklyn,22,6.57
Bronx,7,6.57
Bronx,19,6.57
Manhattan,22,6.57
Manhattan,15,6.57
Manhattan,21,6.57
Manhattan,8,6.57
Brooklyn,12,6.57
Bronx,22,6.57
Queens,9,6.57
Brooklyn,21,6.57
Queens,23,6.57
Manhattan,6,6.57
Unknown,8,6.57
Brooklyn,15,6.57
Bronx,20,6.57
Unknown,14,6.57
Brooklyn,18,6.57
Queens,8,6.57
Manhattan,12,6.57
Unknown,9,6.57
Manhattan,11,6.57
Manhattan,18,6.57
Brooklyn,16,6.57
Brooklyn,23,6.57
Brooklyn,14,6.57
Bronx,12,6.57
Unknown,2,6.57
Brooklyn,9,6.57
Manhattan,19,6.57
Manhattan,5,6.57
Unknown,18,6.57
Manhattan,3,6.57
Brooklyn,6,6.57
Queens,22,6.57
Unknown,0,6.57
Manhattan,23,6.57
Queens,21,6.57
Queens,11,6.57
Queens,4,6.57
Brooklyn,0,6.57
Unknown,10,6.57
Brooklyn,17,6.57
Queens,15,6.57
Bronx,11,6.57
Unknown,4,6.57
Brooklyn,8,6.57
Bronx,23,6.57
Unknown,6,6.57
Queens,3,6.57
Manhattan,9,6.57
Unknown,21,6.57
Brooklyn,19,6.57
Queens,13,6.57
Manhattan,17,6.57
Queens,10,6.57
Brooklyn,13,6.57
Queens,0,6.57
Brooklyn,7,6.57
Manhattan,1,6.57
Manhattan,7,6.57
Queens,14,6.57
Unknown,23,6.57
Brooklyn,10,6.57
Brooklyn,20,6.57
Manhattan,14,6.57
Unknown,11,6.57
Brooklyn,4,6.57
Manhattan,16,6.57
Brooklyn,2,6.57
Brooklyn,3,6.57
Manhattan,0,6.57
Bronx,4,6.57
Unknown,20,6.57
Bronx,1,6.57
Queens,18,6.57
Brooklyn,1,6.57
Queens,2,6.57
Queens,16,6.57
Brooklyn,5,6.57
Bronx,18,6.57
Unknown,5,6.57
Unknown,1,6.57
Queens,5,6.57
Queens,19,6.57
Manhattan,10,6.57
Bronx,14,6.57
Queens,7,6.57
Unknown,19,6.57
Brooklyn,11,6.57
Unknown,16,6.57
Manhattan,2,6.57
Bronx,21,6.57
Brooklyn,15,6.56
Manhattan,1,6.56
Manhattan,10,6.56
Manhattan,22,6.56
Unknown,7,6.56
Unknown,0,6.56
Unknown,23,6.56
Queens,6,6.56
Brooklyn,3,6.56
Manhattan,3,6.56
Manhattan,23,6.56
Queens,15,6.56
Manhattan,12,6.56
Unknown,6,6.56
Unknown,9,6.56
Unknown,13,6.56
Unknown,20,6.56
Queens,16,6.56
Unknown,11,6.56
Bronx,10,6.56
Queens,1,6.56
Bronx,0,6.56
Brooklyn,6,6.56
Bronx,11,6.56
Queens,23,6.56
Unknown,8,6.56
Queens,8,6.56
Queens,9,6.56
Queens,7,6.56
Manhattan,17,6.56
Brooklyn,0,6.56
Brooklyn,2,6.56
Manhattan,8,6.56
Manhattan,20,6.56
Bronx,4,6.56
Queens,12,6.56
Brooklyn,13,6.56
Queens,4,6.56
Queens,18,6.56
Brooklyn,8,6.56
Manhattan,16,6.56
Manhattan,21,6.56
Brooklyn,16,6.56
Staten Island,16,6.56
Unknown,18,6.56
Queens,2,6.56
Queens,22,6.56
Bronx,23,6.56
Manhattan,4,6.56
Manhattan,14,6.56
Brooklyn,17,6.56
Queens,0,6.56
Unknown,10,6.56
Unknown,22,6.56
Bronx,22,6.56
Bronx,20,6.56
Unknown,12,6.56
Brooklyn,18,6.56
Unknown,2,6.56
Manhattan,19,6.56
Brooklyn,7,6.56
Brooklyn,11,6.56
Unknown,17,6.56
Brooklyn,19,6.56
Brooklyn,10,6.56
Brooklyn,14,6.56
Unknown,15,6.56
Bronx,9,6.56
Brooklyn,1,6.56
Brooklyn,22,6.56
Manhattan,11,6.56
Queens,21,6.56
Manhattan,6,6.56
Manhattan,9,6.56
Queens,13,6.56
Brooklyn,21,6.56
Bronx,6,6.56
Unknown,4,6.56
Brooklyn,9,6.56
Brooklyn,12,6.56
Brooklyn,20,6.56
Manhattan,2,6.56
Unknown,19,6.56
Unknown,14,6.56
Manhattan,7,6.56
Unknown,21,6.56
Unknown,3,6.56
Manhattan,0,6.56
Queens,11,6.56
Manhattan,5,6.56
Queens,5,6.56
Brooklyn,4,6.56
Manhattan,15,6.56
Manhattan,18,6.56
Queens,20,6.56
Queens,17,6.56
Bronx,21,6.56
Queens,10,6.56
Manhattan,13,6.56
Queens,19,6.56
Brooklyn,23,6.56
Bronx,5,6.56
Unknown,1,6.56
Brooklyn,5,6.56
Queens,14,6.56
Queens,3,6.56
Bronx,2,6.56
Unknown,23,6.55
Unknown,18,6.55
Brooklyn,1,6.55
Queens,13,6.55
Brooklyn,18,6.55
Queens,12,6.55
Brooklyn,2,6.55
Queens,8,6.55
Bronx,6,6.55
Manhattan,16,6.55
Unknown,22,6.55
Bronx,1,6.55
Queens,0,6.55
Brooklyn,4,6.55
Queens,16,6.55
Brooklyn,23,6.55
Brooklyn,3,6.55
Queens,1,6.55
Manhattan,5,6.55
Unknown,14,6.55
Bronx,21,6.55
Queens,14,6.55
Manhattan,2,6.55
Bronx,11,6.55
Unknown,0,6.55
Brooklyn,19,6.55
Brooklyn,22,6.55
Manhattan,20,6.55
Manhattan,14,6.55
Unknown,21,6.55
Manhattan,11,6.55
Brooklyn,21,6.55
Brooklyn,7,6.55
Unknown,15,6.55
Manhattan,3,6.55
Unknown,1,6.55
Bronx,4,6.55
Unknown,19,6.55
Brooklyn,15,6.55
Unknown,10,6.55
Queens,5,6.55
Brooklyn,8,6.55
Queens,17,6.55
Unknown,6,6.55
Queens,23,6.55
Queens,20,6.55
Manhattan,18,6.55
Brooklyn,9,6.55
Manhattan,1,6.55
Queens,7,6.55
Brooklyn,12,6.55
Brooklyn,0,6.55
Queens,3,6.55
Bronx,8,6.55
Manhattan,12,6.55
Brooklyn,20,6.55
Queens,9,6.55
Brooklyn,16,6.55
Bronx,22,6.55
Manhattan,7,6.55
Queens,15,6.55
Manhattan,8,6.55
Unknown,2,6.55
Queens,2,6.55
Manhattan,13,6.55
Queens,21,6.55
