PU_Borough,PUHour,Trip_distance
Manhattan,21,39.14
Queens,1,39.14
Manhattan,9,39.14
Queens,6,39.14
Queens,22,39.14
Queens,18,39.14
Queens,20,39.14
Queens,0,39.13
Queens,16,39.13
Queens,6,39.13
Queens,22,39.13
Queens,19,39.13
Queens,3,39.13
Manhattan,7,39.13
Queens,6,39.12
Queens,20,39.12
Queens,10,39.12
Manhattan,23,39.12
Manhattan,17,39.12
Manhattan,10,39.12
Queens,16,39.11
Queens,13,39.11
Manhattan,14,39.11
Queens,8,39.11
Queens,11,39.11
Queens,12,39.11
Queens,22,39.11
Manhattan,0,39.11
Queens,17,39.11
Manhattan,16,39.11
Queens,11,39.1
Unknown,17,39.1
Queens,8,39.1
Manhattan,21,39.1
Manhattan,1,39.1
Manhattan,12,39.1
Queens,2,39.1
Unknown,16,39.1
Queens,0,39.1
Brooklyn,2,39.1
Queens,18,39.1
Queens,23,39.1
Unknown,23,39.1
Manhattan,20,39.1
Queens,21,39.1
Manhattan,10,39.1
Unknown,11,39.1
Queens,20,39.1
Queens,5,39.1
Queens,22,39.1
Manhattan,2,39.1
Queens,13,39.1
Manhattan,19,39.1
Manhattan,11,39.1
Brooklyn,22,39.1
Queens,7,39.1
Unknown,14,39.1
Queens,15,39.1
Queens,16,39.1
Manhattan,0,39.1
Queens,14,39.1
Queens,9,39.1
Manhattan,22,39.1
Queens,10,39.1
Manhattan,23,39.1
Brooklyn,23,39.1
Queens,2,39.09
Queens,8,39.09
Queens,0,39.09
Queens,17,39.09
Manhattan,4,39.09
Queens,11,39.09
Queens,6,39.09
Queens,19,39.09
Queens,20,39.09
Manhattan,5,39.09
Queens,21,39.09
Queens,17,39.08
Queens,21,39.08
Queens,16,39.08
Queens,18,39.08
Manhattan,5,39.08
Manhattan,12,39.08
Queens,15,39.08
Manhattan,21,39.08
Queens,22,39.08
Queens,13,39.08
Queens,0,39.07
Queens,14,39.07
Queens,10,39.07
Queens,23,39.07
Manhattan,8,39.07
Queens,19,39.07
Manhattan,3,39.07
Queens,15,39.07
Queens,23,39.06
Queens,6,39.06
Manhattan,0,39.06
Queens,8,39.06
Manhattan,12,39.06
Queens,20,39.06
Brooklyn,6,39.06
Queens,15,39.05
Queens,17,39.05
Queens,10,39.05
Manhattan,22,39.05
Manhattan,0,39.05
Manhattan,16,39.05
Queens,11,39.05
Queens,20,39.05
Queens,21,39.05
Queens,7,39.04
Unknown,14,39.04
Queens,9,39.04
Queens,16,39.04
Manhattan,5,39.04
Queens,14,39.04
Queens,13,39.04
Brooklyn,0,39.04
Queens,15,39.04
Queens,6,39.04
Queens,16,39.03
Queens,9,39.03
Queens,17,39.03
Manhattan,2,39.03
Manhattan,6,39.03
Queens,15,39.03
Queens,0,39.03
Queens,7,39.03
Manhattan,5,39.02
Queens,12,39.02
Queens,17,39.02
Queens,23,39.02
Manhattan,22,39.02
Queens,19,39.01
Queens,20,39.01
Unknown,23,39.01
Queens,0,39.01
Queens,3,39.01
Manhattan,21,39.01
Queens,17,39.01
Queens,11,39.01
Unknown,5,39.0
Queens,9,39.0
Manhattan,8,39.0
Unknown,21,39.0
Manhattan,0,39.0
Queens,16,39.0
Queens,20,39.0
Queens,6,39.0
Queens,19,39.0
Unknown,22,39.0
Manhattan,23,39.0
Queens,7,39.0
Queens,14,39.0
Queens,0,39.0
Manhattan,17,39.0
Queens,18,39.0
Unknown,0,39.0
Manhattan,2,39.0
Queens,22,39.0
Queens,4,39.0
Queens,12,39.0
Manhattan,14,39.0
Queens,3,39.0
Queens,11,39.0
Queens,23,39.0
Unknown,17,39.0
Manhattan,21,39.0
Manhattan,3,39.0
Manhattan,12,39.0
Queens,5,39.0
Manhattan,10,39.0
Queens,10,39.0
Queens,17,39.0
Manhattan,13,39.0
Manhattan,6,39.0
Queens,13,39.0
Manhattan,22,39.0
Queens,21,39.0
Queens,12,38.99
