PU_Borough,PUHour,Trip_distance
Bronx,5,6.44
Bronx,6,6.44
Manhattan,16,6.44
Manhattan,7,6.44
Unknown,6,6.44
Brooklyn,21,6.44
Queens,17,6.44
Queens,9,6.44
Unknown,11,6.44
Manhattan,14,6.44
Brooklyn,19,6.44
Brooklyn,5,6.44
Brooklyn,7,6.44
Queens,1,6.44
Manhattan,11,6.44
Unknown,20,6.44
Queens,4,6.44
Brooklyn,15,6.44
Brooklyn,10,6.44
Brooklyn,12,6.44
Bronx,23,6.44
Brooklyn,9,6.44
Unknown,16,6.44
Manhattan,6,6.44
Unknown,10,6.44
Bronx,21,6.44
Brooklyn,22,6.44
Manhattan,23,6.44
Manhattan,18,6.44
Bronx,8,6.44
Queens,15,6.44
Queens,3,6.44
Manhattan,5,6.44
Unknown,23,6.44
Queens,16,6.44
Manhattan,9,6.44
Manhattan,4,6.44
Unknown,22,6.44
Bronx,17,6.44
Brooklyn,8,6.44
Manhattan,2,6.44
Unknown,19,6.44
Manhattan,17,6.44
Queens,13,6.44
Unknown,9,6.44
Queens,10,6.44
Queens,2,6.44
Manhattan,21,6.44
Brooklyn,23,6.44
Queens,7,6.44
Brooklyn,18,6.44
Brooklyn,16,6.44
Manhattan,12,6.44
Queens,20,6.44
Manhattan,15,6.44
Unknown,14,6.44
Queens,12,6.44
Queens,8,6.44
Queens,18,6.44
Unknown,5,6.44
Manhattan,1,6.44
Unknown,21,6.44
Queens,14,6.44
Brooklyn,14,6.44
Brooklyn,1,6.44
Bronx,7,6.44
Manhattan,3,6.44
Unknown,1,6.44
Brooklyn,17,6.44
Unknown,18,6.44
Brooklyn,3,6.44
Bronx,1,6.44
Unknown,7,6.44
Unknown,15,6.44
Queens,5,6.44
Brooklyn,4,6.44
Unknown,8,6.44
Manhattan,8,6.44
Manhattan,10,6.44
Brooklyn,6,6.44
Brooklyn,0,6.44
Manhattan,20,6.44
Manhattan,0,6.44
Brooklyn,20,6.44
Unknown,12,6.44
Bronx,4,6.44
Bronx,11,6.44
Queens,23,6.44
Queens,19,6.44
Bronx,9,6.44
Unknown,2,6.44
Brooklyn,2,6.44
Bronx,12,6.44
Unknown,3,6.44
Manhattan,22,6.44
Bronx,13,6.44
Queens,22,6.44
Queens,11,6.44
Manhattan,19,6.44
Brooklyn,11,6.44
Queens,0,6.44
Brooklyn,13,6.44
Manhattan,13,6.44
Queens,6,6.44
Unknown,17,6.44
Unknown,4,6.44
Unknown,0,6.44
Queens,21,6.44
Manhattan,10,6.43
Manhattan,21,6.43
Bronx,17,6.43
Bronx,22,6.43
Manhattan,3,6.43
Unknown,8,6.43
Brooklyn,10,6.43
Manhattan,13,6.43
Queens,16,6.43
Queens,20,6.43
Queens,23,6.43
Manhattan,14,6.43
Brooklyn,4,6.43
Brooklyn,7,6.43
Brooklyn,20,6.43
Brooklyn,13,6.43
Bronx,6,6.43
Unknown,4,6.43
Unknown,20,6.43
Manhattan,18,6.43
Brooklyn,21,6.43
Bronx,3,6.43
Queens,9,6.43
Queens,6,6.43
Brooklyn,9,6.43
Brooklyn,3,6.43
Unknown,2,6.43
Queens,11,6.43
Manhattan,8,6.43
Queens,17,6.43
Brooklyn,18,6.43
Brooklyn,6,6.43
Unknown,19,6.43
Queens,3,6.43
Queens,19,6.43
Brooklyn,16,6.43
Manhattan,5,6.43
Queens,7,6.43
Brooklyn,15,6.43
Unknown,21,6.43
Manhattan,2,6.43
Manhattan,16,6.43
Manhattan,7,6.43
Queens,1,6.43
Bronx,1,6.43
Unknown,13,6.43
Brooklyn,17,6.43
Manhattan,12,6.43
Unknown,6,6.43
Queens,21,6.43
Queens,8,6.43
Brooklyn,11,6.43
Manhattan,15,6.43
Bronx,18,6.43
Unknown,14,6.43
Unknown,9,6.43
Unknown,18,6.43
Queens,0,6.43
Unknown,16,6.43
Queens,2,6.43
Brooklyn,19,6.43
Manhattan,17,6.43
Bronx,9,6.43
Bronx,16,6.43
Queens,12,6.43
