PU_Borough,PUHour,Trip_distance
Unknown,9,10.98
Queens,11,10.98
Manhattan,13,10.98
Manhattan,10,10.98
Unknown,11,10.98
Queens,21,10.98
Manhattan,14,10.98
Manhattan,8,10.98
Brooklyn,22,10.98
Brooklyn,3,10.98
Manhattan,3,10.98
Bronx,0,10.98
Queens,17,10.98
Unknown,23,10.98
Brooklyn,16,10.98
Brooklyn,23,10.98
Queens,16,10.98
Unknown,8,10.98
Manhattan,4,10.98
Queens,22,10.98
Unknown,20,10.98
Queens,4,10.98
Queens,2,10.98
Unknown,17,10.98
Unknown,10,10.98
Unknown,0,10.98
Brooklyn,6,10.98
Unknown,15,10.98
Unknown,22,10.98
Queens,8,10.98
Brooklyn,13,10.98
Queens,10,10.98
Bronx,10,10.98
Bronx,22,10.98
Brooklyn,2,10.98
Queens,23,10.98
Manhattan,18,10.98
Brooklyn,5,10.98
Bronx,8,10.98
Manhattan,9,10.98
Queens,7,10.98
Queens,5,10.98
Manhattan,0,10.98
Brooklyn,12,10.98
Manhattan,7,10.98
Unknown,19,10.98
Brooklyn,8,10.98
Brooklyn,4,10.98
Queens,6,10.98
Brooklyn,21,10.98
Manhattan,11,10.98
Queens,9,10.98
Queens,15,10.98
Queens,0,10.98
Manhattan,16,10.98
Queens,14,10.98
Unknown,14,10.98
Queens,13,10.98
Brooklyn,10,10.98
Manhattan,17,10.98
Brooklyn,0,10.98
Manhattan,12,10.98
Manhattan,23,10.98
Manhattan,15,10.98
Queens,19,10.98
Brooklyn,18,10.98
Brooklyn,17,10.98
Manhattan,1,10.98
Brooklyn,14,10.98
Unknown,13,10.98
Brooklyn,20,10.98
Brooklyn,9,10.98
Manhattan,19,10.98
Queens,18,10.98
Manhattan,20,10.98
Unknown,18,10.98
Unknown,1,10.98
Manhattan,2,10.98
Manhattan,22,10.98
Manhattan,6,10.98
Manhattan,5,10.98
Queens,20,10.98
Brooklyn,1,10.98
Brooklyn,11,10.98
Manhattan,21,10.98
Unknown,16,10.98
Unknown,21,10.98
Queens,3,10.98
Brooklyn,7,10.98
Queens,1,10.98
Unknown,6,10.98
Queens,12,10.98
Unknown,12,10.98
Unknown,8,10.97
Manhattan,17,10.97
Queens,4,10.97
Brooklyn,19,10.97
Brooklyn,18,10.97
Brooklyn,15,10.97
Brooklyn,0,10.97
Unknown,11,10.97
Unknown,20,10.97
Manhattan,9,10.97
Brooklyn,20,10.97
Unknown,15,10.97
Manhattan,23,10.97
Unknown,21,10.97
Queens,21,10.97
Queens,6,10.97
Brooklyn,1,10.97
Brooklyn,17,10.97
Queens,22,10.97
Queens,16,10.97
Unknown,23,10.97
Brooklyn,22,10.97
Brooklyn,10,10.97
Manhattan,14,10.97
Queens,17,10.97
Manhattan,1,10.97
Brooklyn,23,10.97
Queens,2,10.97
Queens,5,10.97
Unknown,10,10.97
Manhattan,20,10.97
Unknown,17,10.97
Queens,18,10.97
Unknown,19,10.97
Brooklyn,11,10.97
Queens,1,10.97
Unknown,12,10.97
Unknown,22,10.97
Manhattan,4,10.97
Queens,19,10.97
Manhattan,10,10.97
Unknown,3,10.97
Manhattan,7,10.97
Brooklyn,21,10.97
Queens,7,10.97
Queens,11,10.97
Queens,15,10.97
Queens,10,10.97
Queens,23,10.97
Manhattan,13,10.97
Queens,14,10.97
Manhattan,22,10.97
Brooklyn,7,10.97
Queens,3,10.97
Brooklyn,14,10.97
Queens,13,10.97
Manhattan,18,10.97
Unknown,13,10.97
Queens,8,10.97
Brooklyn,3,10.97
Manhattan,12,10.97
Brooklyn,9,10.97
Manhattan,19,10.97
Manhattan,16,10.97
Manhattan,11,10.97
Brooklyn,13,10.97
Queens,20,10.97
Manhattan,3,10.97
Manhattan,0,10.97
Brooklyn,8,10.97
Brooklyn,4,10.97
Manhattan,6,10.97
