PU_Borough,PUHour,Trip_distance
Queens,21,21.31
Unknown,14,21.31
Manhattan,10,21.31
Queens,9,21.31
Manhattan,5,21.31
Manhattan,20,21.31
Manhattan,22,21.31
Manhattan,9,21.31
Manhattan,6,21.31
Manhattan,4,21.31
Queens,11,21.31
Queens,7,21.31
Queens,23,21.31
Manhattan,7,21.31
Unknown,18,21.31
Queens,19,21.31
Unknown,15,21.31
Unknown,16,21.31
Queens,4,21.31
Manhattan,12,21.31
Manhattan,19,21.31
Manhattan,11,21.31
Queens,0,21.31
Queens,22,21.31
Queens,17,21.31
Manhattan,16,21.31
Queens,20,21.31
Queens,2,21.31
Queens,6,21.31
Queens,3,21.31
Manhattan,3,21.31
Queens,8,21.31
Manhattan,14,21.31
Queens,16,21.31
Queens,14,21.31
Manhattan,21,21.31
Queens,1,21.31
Queens,5,21.31
Manhattan,2,21.31
Brooklyn,10,21.31
Manhattan,15,21.31
Brooklyn,15,21.31
Manhattan,17,21.31
Queens,15,21.31
Manhattan,1,21.31
Manhattan,0,21.31
Manhattan,8,21.31
Brooklyn,0,21.31
Manhattan,23,21.31
Queens,12,21.31
Queens,13,21.31
Queens,10,21.31
Manhattan,13,21.31
Manhattan,18,21.31
Queens,18,21.31
Unknown,19,21.31
Queens,2,21.3
Brooklyn,10,21.3
Queens,11,21.3
Unknown,10,21.3
Manhattan,8,21.3
Unknown,9,21.3
Unknown,18,21.3
Unknown,12,21.3
Manhattan,16,21.3
Manhattan,18,21.3
Unknown,6,21.3
Unknown,14,21.3
Manhattan,13,21.3
Brooklyn,18,21.3
Brooklyn,11,21.3
Brooklyn,12,21.3
Manhattan,22,21.3
Manhattan,12,21.3
Manhattan,4,21.3
Queens,8,21.3
Manhattan,15,21.3
Unknown,3,21.3
Manhattan,17,21.3
Queens,3,21.3
Brooklyn,8,21.3
Queens,14,21.3
Queens,18,21.3
Unknown,4,21.3
Queens,7,21.3
Bronx,0,21.3
Brooklyn,2,21.3
Unknown,22,21.3
Queens,17,21.3
Manhattan,11,21.3
Unknown,19,21.3
Unknown,0,21.3
Brooklyn,22,21.3
EWR,16,21.3
Queens,23,21.3
Unknown,21,21.3
Queens,5,21.3
Queens,13,21.3
Unknown,1,21.3
Manhattan,14,21.3
Unknown,11,21.3
Unknown,17,21.3
Queens,10,21.3
Unknown,2,21.3
Manhattan,5,21.3
Queens,12,21.3
Unknown,20,21.3
Unknown,5,21.3
