PU_Borough,PUHour,Trip_distance
Unknown,19,11.87
Brooklyn,3,11.87
Brooklyn,2,11.87
Queens,13,11.87
Queens,3,11.87
Manhattan,18,11.87
Queens,10,11.87
Unknown,8,11.87
Manhattan,8,11.87
Manhattan,0,11.87
Queens,1,11.87
Manhattan,20,11.87
Brooklyn,6,11.87
Manhattan,17,11.87
Manhattan,23,11.87
Manhattan,13,11.87
Brooklyn,17,11.87
Bronx,21,11.87
Queens,0,11.87
Brooklyn,0,11.87
Brooklyn,18,11.87
Queens,22,11.87
Queens,15,11.87
Queens,14,11.87
Manhattan,9,11.87
Manhattan,16,11.87
Queens,6,11.87
Queens,4,11.87
Unknown,12,11.87
Brooklyn,16,11.87
Unknown,1,11.87
Manhattan,7,11.87
Brooklyn,21,11.87
Brooklyn,1,11.87
Queens,2,11.87
Queens,17,11.87
Brooklyn,9,11.87
Manhattan,4,11.87
Queens,9,11.87
Brooklyn,14,11.87
Brooklyn,4,11.87
Bronx,17,11.87
Brooklyn,8,11.87
Queens,20,11.87
Queens,5,11.87
Queens,11,11.87
Queens,21,11.87
Unknown,13,11.87
Brooklyn,7,11.87
Manhattan,15,11.87
Manhattan,6,11.87
Unknown,0,11.87
Manhattan,3,11.87
Unknown,23,11.87
Manhattan,19,11.87
Unknown,15,11.87
Queens,7,11.87
Brooklyn,5,11.87
Unknown,11,11.87
Unknown,10,11.87
Manhattan,1,11.87
Unknown,17,11.87
Unknown,22,11.87
Manhattan,5,11.87
Unknown,5,11.87
Manhattan,10,11.87
Brooklyn,11,11.87
Bronx,6,11.87
Queens,8,11.87
Manhattan,14,11.87
Brooklyn,23,11.87
Bronx,12,11.87
Brooklyn,15,11.87
Unknown,7,11.87
Queens,12,11.87
Brooklyn,22,11.87
Manhattan,12,11.87
Queens,19,11.87
Manhattan,11,11.87
Unknown,9,11.87
Unknown,14,11.87
Unknown,21,11.87
Bronx,11,11.87
Queens,18,11.87
Manhattan,21,11.87
Manhattan,22,11.87
Queens,16,11.87
Manhattan,2,11.87
Queens,23,11.87
Unknown,18,11.87
Manhattan,5,11.86
Manhattan,4,11.86
Queens,9,11.86
Queens,17,11.86
Unknown,23,11.86
Queens,3,11.86
Brooklyn,7,11.86
Queens,21,11.86
Manhattan,1,11.86
