PU_Borough,PUHour,Trip_distance
Queens,5,25.39
Manhattan,8,25.39
Queens,21,25.39
Queens,19,25.39
Queens,11,25.39
Manhattan,14,25.39
Manhattan,9,25.39
Manhattan,21,25.39
Manhattan,11,25.39
Queens,22,25.39
Queens,20,25.39
Queens,17,25.39
Queens,6,25.39
Queens,16,25.39
Manhattan,19,25.39
Queens,18,25.39
Queens,7,25.39
Queens,12,25.39
Queens,9,25.39
Queens,15,25.39
Queens,13,25.39
Queens,8,25.39
Queens,0,25.39
Queens,10,25.39
Manhattan,15,25.39
Manhattan,10,25.39
Manhattan,4,25.39
Brooklyn,19,25.39
Unknown,11,25.39
Queens,23,25.39
Manhattan,18,25.39
Manhattan,1,25.39
Manhattan,12,25.39
Manhattan,23,25.39
Brooklyn,7,25.39
Manhattan,22,25.39
Manhattan,6,25.39
Unknown,9,25.39
Manhattan,17,25.39
Manhattan,16,25.39
Queens,14,25.39
Manhattan,13,25.39
Queens,16,25.38
Queens,0,25.38
Bronx,21,25.38
Manhattan,18,25.38
Unknown,19,25.38
Manhattan,23,25.38
Manhattan,6,25.38
Manhattan,0,25.38
Queens,5,25.38
Queens,20,25.38
Manhattan,16,25.38
Manhattan,11,25.38
Queens,10,25.38
Queens,22,25.38
Queens,19,25.38
Queens,17,25.38
Queens,12,25.38
Brooklyn,7,25.38
Queens,21,25.38
Queens,13,25.38
Manhattan,13,25.38
Manhattan,22,25.38
Queens,3,25.38
Manhattan,21,25.38
Manhattan,14,25.38
Queens,9,25.38
Queens,8,25.38
Manhattan,3,25.38
Manhattan,8,25.38
Queens,15,25.38
Queens,14,25.38
Queens,23,25.38
Manhattan,7,25.38
Bronx,22,25.38
Brooklyn,19,25.38
Manhattan,1,25.38
Queens,4,25.38
Queens,7,25.38
Manhattan,12,25.38
Queens,18,25.38
Manhattan,10,25.38
Manhattan,19,25.38
Queens,15,25.37
Queens,19,25.37
Queens,16,25.37
Manhattan,9,25.37
Queens,14,25.37
Manhattan,2,25.37
Manhattan,3,25.37
Queens,20,25.37
Manhattan,17,25.37
Queens,9,25.37
Manhattan,16,25.37
Manhattan,5,25.37
Queens,17,25.37
Queens,5,25.37
Queens,22,25.37
Queens,11,25.37
Manhattan,10,25.37
Manhattan,22,25.37
Manhattan,11,25.37
Queens,6,25.37
Brooklyn,13,25.37
