PU_Borough,PUHour,Trip_distance
Manhattan,2,5.46
Queens,7,5.46
Manhattan,17,5.46
Unknown,5,5.46
Unknown,4,5.46
Unknown,6,5.46
Bronx,22,5.46
Queens,10,5.46
Unknown,13,5.46
Unknown,8,5.46
Brooklyn,13,5.46
Manhattan,10,5.46
Unknown,23,5.46
Manhattan,19,5.46
Queens,19,5.46
Unknown,7,5.46
Manhattan,18,5.46
Queens,13,5.46
Queens,18,5.46
Queens,11,5.46
Manhattan,15,5.46
Queens,2,5.46
Bronx,9,5.46
Bronx,11,5.46
Queens,14,5.46
Bronx,3,5.46
Bronx,17,5.46
Queens,12,5.46
Brooklyn,8,5.46
Manhattan,21,5.46
Manhattan,4,5.46
Manhattan,12,5.46
Unknown,17,5.46
Unknown,1,5.46
Brooklyn,4,5.46
Queens,15,5.46
Queens,8,5.46
Unknown,11,5.46
Bronx,5,5.46
Brooklyn,18,5.46
Queens,9,5.46
Manhattan,23,5.46
Brooklyn,7,5.46
Queens,16,5.46
Queens,0,5.46
Bronx,13,5.46
Brooklyn,17,5.46
Bronx,7,5.46
Brooklyn,9,5.46
Manhattan,8,5.46
Unknown,22,5.46
Manhattan,7,5.46
Unknown,20,5.46
Brooklyn,6,5.46
Manhattan,16,5.46
Unknown,0,5.46
Unknown,18,5.46
Queens,21,5.46
Manhattan,6,5.46
Queens,3,5.46
Brooklyn,16,5.46
Brooklyn,23,5.46
Bronx,8,5.46
Bronx,4,5.46
Manhattan,5,5.46
Brooklyn,14,5.46
Brooklyn,10,5.46
Queens,22,5.46
Brooklyn,2,5.46
Bronx,23,5.46
Unknown,19,5.46
Unknown,10,5.46
Unknown,14,5.46
Bronx,12,5.46
Brooklyn,22,5.46
Unknown,21,5.46
Brooklyn,12,5.46
Manhattan,14,5.46
Manhattan,13,5.46
Bronx,10,5.46
Unknown,2,5.46
Brooklyn,19,5.46
Brooklyn,0,5.46
Queens,1,5.46
Manhattan,9,5.46
Brooklyn,11,5.46
Queens,20,5.46
Unknown,3,5.46
Unknown,9,5.46
Unknown,16,5.46
Brooklyn,1,5.46
Manhattan,11,5.46
Manhattan,0,5.46
Unknown,15,5.46
Brooklyn,15,5.46
Brooklyn,5,5.46
Manhattan,1,5.46
Manhattan,22,5.46
Unknown,12,5.46
Queens,4,5.46
Queens,6,5.46
Manhattan,20,5.46
Queens,23,5.46
Brooklyn,20,5.46
Brooklyn,21,5.46
Manhattan,3,5.46
Queens,17,5.46
Queens,5,5.46
Brooklyn,3,5.46
Manhattan,10,5.45
Manhattan,7,5.45
Queens,18,5.45
Brooklyn,18,5.45
Brooklyn,1,5.45
Unknown,19,5.45
Bronx,7,5.45
Queens,11,5.45
Manhattan,14,5.45
Bronx,2,5.45
Bronx,16,5.45
Unknown,0,5.45
Brooklyn,0,5.45
Brooklyn,3,5.45
Queens,4,5.45
Manhattan,22,5.45
Queens,17,5.45
Manhattan,15,5.45
Unknown,15,5.45
Bronx,5,5.45
Manhattan,8,5.45
Queens,10,5.45
Queens,6,5.45
Unknown,18,5.45
Brooklyn,9,5.45
Manhattan,20,5.45
Bronx,22,5.45
Unknown,4,5.45
Brooklyn,13,5.45
Queens,19,5.45
Queens,13,5.45
Brooklyn,14,5.45
Brooklyn,4,5.45
Manhattan,21,5.45
Unknown,5,5.45
Manhattan,0,5.45
Unknown,21,5.45
Manhattan,1,5.45
Brooklyn,19,5.45
Manhattan,9,5.45
Queens,5,5.45
Queens,2,5.45
Manhattan,4,5.45
Staten Island,8,5.45
Queens,22,5.45
Manhattan,12,5.45
Unknown,16,5.45
Brooklyn,7,5.45
Unknown,2,5.45
Bronx,23,5.45
Unknown,22,5.45
Unknown,6,5.45
Queens,12,5.45
Unknown,8,5.45
Staten Island,18,5.45
Unknown,9,5.45
Queens,0,5.45
Bronx,6,5.45
Queens,1,5.45
Brooklyn,22,5.45
Queens,21,5.45
Bronx,12,5.45
Brooklyn,21,5.45
Brooklyn,2,5.45
Unknown,23,5.45
Queens,23,5.45
Brooklyn,15,5.45
Unknown,7,5.45
Manhattan,16,5.45
Manhattan,17,5.45
Unknown,20,5.45
Queens,16,5.45
Manhattan,23,5.45
Unknown,12,5.45
Brooklyn,23,5.45
Queens,7,5.45
Manhattan,3,5.45
Staten Island,14,5.45
Brooklyn,16,5.45
Manhattan,18,5.45
Queens,14,5.45
Brooklyn,8,5.45
