PU_Borough,PUHour,Trip_distance
Queens,0,13.02
Brooklyn,23,13.02
Bronx,16,13.02
Brooklyn,1,13.02
Manhattan,2,13.02
Brooklyn,12,13.02
Manhattan,5,13.02
Brooklyn,8,13.02
Unknown,8,13.02
Queens,22,13.02
Queens,10,13.02
Manhattan,23,13.02
Manhattan,13,13.02
Manhattan,18,13.02
Queens,15,13.02
Bronx,19,13.02
Brooklyn,21,13.02
Queens,23,13.02
Manhattan,3,13.02
Queens,17,13.02
Brooklyn,17,13.02
Queens,14,13.02
Brooklyn,15,13.02
Unknown,17,13.02
Queens,8,13.02
Brooklyn,14,13.02
Brooklyn,6,13.02
Queens,21,13.02
Manhattan,10,13.02
Brooklyn,11,13.02
Manhattan,11,13.02
Brooklyn,5,13.02
Queens,13,13.02
Manhattan,15,13.02
Manhattan,1,13.02
Brooklyn,7,13.02
Brooklyn,4,13.02
Manhattan,20,13.02
Manhattan,8,13.02
Brooklyn,9,13.02
Manhattan,16,13.02
Queens,5,13.02
Unknown,6,13.02
Brooklyn,10,13.02
Manhattan,9,13.02
Unknown,3,13.02
Queens,1,13.02
Unknown,21,13.02
Manhattan,0,13.02
Queens,4,13.02
Unknown,19,13.02
Manhattan,12,13.02
Queens,9,13.02
Manhattan,4,13.02
Unknown,0,13.02
Unknown,12,13.02
Unknown,7,13.02
Brooklyn,2,13.02
Manhattan,19,13.02
Queens,6,13.02
Queens,12,13.02
Queens,11,13.02
Queens,3,13.02
Manhattan,14,13.02
Unknown,15,13.02
Queens,20,13.02
Queens,2,13.02
Manhattan,7,13.02
Queens,19,13.02
Manhattan,21,13.02
Queens,18,13.02
Queens,7,13.02
Brooklyn,18,13.02
Brooklyn,22,13.02
Queens,16,13.02
Manhattan,22,13.02
Unknown,4,13.02
Manhattan,6,13.02
Manhattan,17,13.02
Brooklyn,14,13.01
Unknown,21,13.01
Manhattan,11,13.01
Queens,6,13.01
Brooklyn,7,13.01
Manhattan,20,13.01
Brooklyn,8,13.01
Queens,8,13.01
Manhattan,13,13.01
Unknown,6,13.01
Queens,18,13.01
Queens,3,13.01
Queens,2,13.01
Manhattan,17,13.01
Queens,4,13.01
Queens,1,13.01
Queens,21,13.01
Manhattan,5,13.01
Queens,17,13.01
Bronx,17,13.01
Unknown,16,13.01
Manhattan,9,13.01
Queens,5,13.01
Queens,23,13.01
Queens,9,13.01
Unknown,22,13.01
Manhattan,10,13.01
Queens,10,13.01
Unknown,13,13.01
Bronx,8,13.01
Manhattan,8,13.01
Brooklyn,12,13.01
Manhattan,2,13.01
Queens,22,13.01
Queens,15,13.01
Manhattan,0,13.01
Manhattan,3,13.01
Brooklyn,17,13.01
Manhattan,6,13.01
Queens,14,13.01
Brooklyn,3,13.01
Queens,19,13.01
