PU_Borough,PUHour,Trip_distance
Unknown,15,1.32
Bronx,10,1.32
Brooklyn,20,1.32
Manhattan,22,1.32
Manhattan,20,1.32
Manhattan,12,1.32
Unknown,1,1.32
Unknown,4,1.32
Manhattan,14,1.32
Bronx,2,1.32
Bronx,5,1.32
Queens,18,1.32
Brooklyn,14,1.32
Brooklyn,13,1.32
Manhattan,3,1.32
Unknown,9,1.32
Manhattan,8,1.32
Manhattan,9,1.32
Bronx,4,1.32
Bronx,21,1.32
Manhattan,1,1.32
Manhattan,5,1.32
Bronx,12,1.32
Manhattan,2,1.32
Queens,10,1.32
Bronx,20,1.32
Unknown,0,1.32
Bronx,18,1.32
Queens,5,1.32
Queens,15,1.32
Queens,23,1.32
Queens,17,1.32
Brooklyn,18,1.32
Unknown,7,1.32
Manhattan,0,1.32
Queens,9,1.32
Brooklyn,9,1.32
Brooklyn,4,1.32
Bronx,15,1.32
Bronx,0,1.32
Queens,4,1.32
Bronx,6,1.32
Unknown,10,1.32
Brooklyn,7,1.32
Brooklyn,5,1.32
Bronx,9,1.32
Manhattan,11,1.32
Unknown,17,1.32
Queens,21,1.32
Queens,19,1.32
Unknown,22,1.32
Brooklyn,10,1.32
Brooklyn,19,1.32
Brooklyn,1,1.32
Manhattan,16,1.32
Brooklyn,0,1.32
Unknown,11,1.32
Brooklyn,8,1.32
Manhattan,15,1.32
Brooklyn,23,1.32
Unknown,12,1.32
Manhattan,6,1.32
Bronx,19,1.32
Unknown,5,1.32
Brooklyn,17,1.32
Unknown,20,1.32
Queens,7,1.32
Manhattan,19,1.32
Manhattan,21,1.32
Queens,20,1.32
Bronx,13,1.32
Brooklyn,2,1.32
Bronx,11,1.32
Unknown,3,1.32
Queens,6,1.32
Unknown,19,1.32
Unknown,6,1.32
Bronx,7,1.32
Queens,2,1.32
Manhattan,17,1.32
Bronx,3,1.32
Bronx,23,1.32
Queens,3,1.32
Bronx,17,1.32
Unknown,8,1.32
Bronx,14,1.32
Queens,8,1.32
Manhattan,18,1.32
Brooklyn,22,1.32
Queens,13,1.32
Queens,16,1.32
Unknown,2,1.32
Brooklyn,12,1.32
Queens,22,1.32
Manhattan,13,1.32
Manhattan,10,1.32
Unknown,21,1.32
Unknown,14,1.32
Unknown,23,1.32
Bronx,1,1.32
Unknown,13,1.32
Brooklyn,11,1.32
Unknown,18,1.32
Manhattan,4,1.32
Queens,1,1.32
Manhattan,23,1.32
Bronx,22,1.32
Brooklyn,6,1.32
Brooklyn,21,1.32
Bronx,16,1.32
Queens,12,1.32
Bronx,8,1.32
Brooklyn,16,1.32
Unknown,16,1.32
Queens,14,1.32
Brooklyn,3,1.32
Brooklyn,15,1.32
Manhattan,7,1.32
Queens,11,1.32
Queens,0,1.32
Unknown,16,1.31
Brooklyn,9,1.31
Brooklyn,5,1.31
Queens,14,1.31
Bronx,17,1.31
Manhattan,10,1.31
Manhattan,13,1.31
Bronx,8,1.31
Bronx,20,1.31
Bronx,10,1.31
Unknown,6,1.31
Unknown,0,1.31
Queens,19,1.31
Bronx,16,1.31
Queens,20,1.31
Queens,12,1.31
Brooklyn,12,1.31
Brooklyn,6,1.31
Unknown,11,1.31
Bronx,21,1.31
Bronx,7,1.31
Bronx,13,1.31
Bronx,11,1.31
Queens,10,1.31
Staten Island,13,1.31
Unknown,15,1.31
Staten Island,8,1.31
Unknown,5,1.31
Brooklyn,0,1.31
Unknown,12,1.31
Unknown,21,1.31
Unknown,13,1.31
Brooklyn,3,1.31
Unknown,17,1.31
Bronx,9,1.31
Brooklyn,7,1.31
Staten Island,18,1.31
Brooklyn,11,1.31
Brooklyn,15,1.31
Unknown,1,1.31
Unknown,10,1.31
Manhattan,21,1.31
Manhattan,19,1.31
Queens,13,1.31
Brooklyn,13,1.31
Queens,5,1.31
Unknown,7,1.31
Unknown,19,1.31
Brooklyn,19,1.31
Staten Island,10,1.31
Brooklyn,20,1.31
Brooklyn,4,1.31
Manhattan,7,1.31
Unknown,3,1.31
Unknown,9,1.31
Manhattan,3,1.31
Queens,3,1.31
Bronx,4,1.31
Bronx,14,1.31
Brooklyn,23,1.31
Manhattan,17,1.31
Manhattan,0,1.31
Brooklyn,16,1.31
Bronx,19,1.31
Bronx,3,1.31
Unknown,18,1.31
Manhattan,14,1.31
Brooklyn,1,1.31
Brooklyn,21,1.31
Queens,17,1.31
Brooklyn,14,1.31
Bronx,23,1.31
Bronx,5,1.31
Bronx,18,1.31
Manhattan,18,1.31
Queens,8,1.31
Staten Island,14,1.31
Bronx,2,1.31
Manhattan,4,1.31
Brooklyn,10,1.31
Manhattan,9,1.31
EWR,7,1.31
Manhattan,5,1.31
Queens,9,1.31
Manhattan,1,1.31
Queens,22,1.31
Manhattan,20,1.31
