PU_Borough,PUHour,Trip_distance
Unknown,14,1.69
Bronx,14,1.69
Brooklyn,10,1.69
Unknown,13,1.69
Unknown,22,1.69
Unknown,7,1.69
Unknown,15,1.69
Brooklyn,3,1.69
Unknown,17,1.69
Staten Island,17,1.69
Manhattan,12,1.69
Unknown,8,1.69
Bronx,6,1.69
Queens,5,1.69
Brooklyn,13,1.69
Queens,4,1.69
Queens,2,1.69
Bronx,1,1.69
Bronx,7,1.69
Manhattan,6,1.69
Queens,1,1.69
Unknown,4,1.69
Brooklyn,11,1.69
Bronx,13,1.69
Unknown,9,1.69
Queens,8,1.69
Brooklyn,16,1.69
Bronx,19,1.69
Unknown,2,1.69
Unknown,10,1.69
Queens,14,1.69
Unknown,1,1.69
Manhattan,13,1.69
Brooklyn,12,1.69
Queens,13,1.69
Unknown,11,1.69
Bronx,2,1.69
Bronx,15,1.69
Brooklyn,23,1.69
Bronx,16,1.69
Bronx,3,1.69
Brooklyn,19,1.69
Queens,3,1.69
Manhattan,5,1.69
Brooklyn,9,1.69
Manhattan,2,1.69
Brooklyn,14,1.69
Bronx,17,1.69
Unknown,20,1.69
Bronx,20,1.69
Manhattan,9,1.69
Manhattan,4,1.69
Bronx,22,1.69
Manhattan,3,1.69
Queens,6,1.69
Unknown,18,1.69
Unknown,21,1.69
Unknown,6,1.69
Manhattan,7,1.69
Bronx,8,1.69
Manhattan,18,1.69
Manhattan,0,1.69
Brooklyn,15,1.69
Bronx,23,1.69
Bronx,4,1.69
Queens,0,1.69
Manhattan,16,1.69
Queens,22,1.69
Unknown,16,1.69
Queens,12,1.69
Brooklyn,1,1.69
Manhattan,10,1.69
Brooklyn,22,1.69
Manhattan,22,1.69
Queens,11,1.69
Bronx,11,1.69
Manhattan,8,1.69
Bronx,0,1.69
Bronx,12,1.69
Queens,15,1.69
Queens,21,1.69
Manhattan,20,1.69
Queens,7,1.69
Brooklyn,21,1.69
Brooklyn,8,1.69
Manhattan,14,1.69
Brooklyn,18,1.69
Bronx,18,1.69
Brooklyn,2,1.69
Queens,23,1.69
Brooklyn,6,1.69
Unknown,12,1.69
Manhattan,11,1.69
Brooklyn,17,1.69
Manhattan,21,1.69
Staten Island,9,1.69
Unknown,23,1.69
Queens,20,1.69
Unknown,3,1.69
Bronx,9,1.69
Brooklyn,0,1.69
Bronx,5,1.69
Manhattan,19,1.69
Queens,17,1.69
Unknown,5,1.69
Queens,19,1.69
Manhattan,15,1.69
Unknown,19,1.69
Bronx,21,1.69
Brooklyn,20,1.69
Brooklyn,4,1.69
Queens,16,1.69
Unknown,0,1.69
Queens,10,1.69
Manhattan,17,1.69
Manhattan,23,1.69
Queens,18,1.69
Manhattan,1,1.69
Queens,9,1.69
Bronx,10,1.69
Brooklyn,5,1.69
Brooklyn,7,1.69
Staten Island,18,1.68
Manhattan,13,1.68
Manhattan,16,1.68
Brooklyn,4,1.68
Manhattan,5,1.68
Queens,22,1.68
Queens,1,1.68
Unknown,0,1.68
Unknown,16,1.68
Unknown,11,1.68
Bronx,3,1.68
Unknown,20,1.68
Queens,20,1.68
Brooklyn,5,1.68
Queens,11,1.68
Bronx,6,1.68
Brooklyn,7,1.68
Brooklyn,18,1.68
Manhattan,14,1.68
Bronx,8,1.68
Queens,0,1.68
Unknown,21,1.68
Queens,9,1.68
Bronx,19,1.68
Unknown,12,1.68
Bronx,15,1.68
Brooklyn,15,1.68
Queens,6,1.68
Bronx,14,1.68
Unknown,5,1.68
Bronx,5,1.68
Manhattan,19,1.68
Brooklyn,2,1.68
Queens,10,1.68
Unknown,19,1.68
Brooklyn,1,1.68
Manhattan,22,1.68
Brooklyn,8,1.68
Manhattan,21,1.68
Queens,17,1.68
Bronx,2,1.68
Queens,14,1.68
Manhattan,10,1.68
Queens,3,1.68
Queens,7,1.68
Manhattan,23,1.68
Brooklyn,19,1.68
Brooklyn,12,1.68
Brooklyn,21,1.68
Unknown,10,1.68
Manhattan,20,1.68
Brooklyn,20,1.68
