PU_Borough,PUHour,Trip_distance
Manhattan,21,17.65
Manhattan,20,17.65
Queens,17,17.65
Queens,9,17.65
Queens,23,17.65
Brooklyn,17,17.65
Unknown,7,17.65
Unknown,23,17.65
Queens,19,17.65
Unknown,5,17.65
Brooklyn,3,17.65
Queens,12,17.65
Brooklyn,23,17.65
Queens,15,17.65
Brooklyn,5,17.65
Unknown,19,17.65
Unknown,16,17.65
Manhattan,16,17.65
Brooklyn,4,17.65
Manhattan,14,17.65
Queens,22,17.65
Manhattan,18,17.65
Brooklyn,6,17.65
Unknown,10,17.65
Queens,0,17.65
Bronx,16,17.65
Unknown,6,17.65
Manhattan,22,17.65
Manhattan,11,17.65
Manhattan,6,17.65
Queens,4,17.65
Unknown,13,17.65
Unknown,14,17.65
Queens,14,17.65
Unknown,15,17.65
Manhattan,12,17.65
Queens,2,17.65
Manhattan,23,17.65
Staten Island,19,17.65
Manhattan,1,17.65
Queens,18,17.65
Unknown,20,17.65
Manhattan,4,17.65
Brooklyn,9,17.65
Brooklyn,1,17.65
Queens,8,17.65
Brooklyn,0,17.65
Manhattan,0,17.65
Unknown,8,17.65
Unknown,18,17.65
Bronx,10,17.65
Brooklyn,12,17.65
Manhattan,9,17.65
Brooklyn,15,17.65
Manhattan,7,17.65
Bronx,6,17.65
Manhattan,8,17.65
Brooklyn,16,17.65
Manhattan,15,17.65
Unknown,17,17.65
Manhattan,5,17.65
Manhattan,3,17.65
Queens,6,17.65
Queens,20,17.65
Queens,5,17.65
Queens,16,17.65
Manhattan,19,17.65
Queens,21,17.65
Unknown,9,17.65
Brooklyn,7,17.65
Queens,10,17.65
Queens,11,17.65
Manhattan,13,17.65
Queens,13,17.65
Queens,3,17.65
Unknown,12,17.65
Manhattan,2,17.65
Manhattan,17,17.65
Queens,7,17.65
Manhattan,10,17.65
Queens,1,17.65
Staten Island,21,17.65
Unknown,22,17.65
Unknown,0,17.65
Unknown,21,17.65
Queens,8,17.64
Manhattan,1,17.64
Brooklyn,22,17.64
Unknown,5,17.64
Manhattan,19,17.64
Queens,11,17.64
Manhattan,12,17.64
Manhattan,18,17.64
Unknown,15,17.64
Queens,20,17.64
Manhattan,14,17.64
Queens,4,17.64
Queens,10,17.64
Unknown,18,17.64
Manhattan,3,17.64
Queens,19,17.64
Manhattan,13,17.64
Queens,22,17.64
Queens,5,17.64
Queens,21,17.64
Brooklyn,5,17.64
Manhattan,22,17.64
Brooklyn,12,17.64
Bronx,21,17.64
Manhattan,11,17.64
Unknown,13,17.64
Unknown,19,17.64
Manhattan,7,17.64
Brooklyn,8,17.64
Unknown,6,17.64
Manhattan,4,17.64
Brooklyn,16,17.64
Queens,2,17.64
Brooklyn,20,17.64
Manhattan,5,17.64
Manhattan,8,17.64
Unknown,7,17.64
Unknown,22,17.64
Queens,16,17.64
Unknown,10,17.64
Queens,13,17.64
Unknown,16,17.64
Queens,12,17.64
Manhattan,21,17.64
Unknown,20,17.64
Manhattan,20,17.64
Queens,23,17.64
