PU_Borough,PUHour,Trip_distance
Manhattan,15,21.57
Unknown,18,21.57
Unknown,17,21.57
Queens,5,21.57
Queens,20,21.57
Queens,12,21.57
Queens,1,21.57
Manhattan,6,21.57
Manhattan,20,21.57
Unknown,0,21.57
Queens,0,21.57
Queens,18,21.57
Queens,19,21.57
Manhattan,16,21.57
Queens,15,21.57
Bronx,13,21.57
Queens,10,21.57
Queens,16,21.57
Manhattan,19,21.57
Manhattan,5,21.57
Manhattan,4,21.57
Manhattan,2,21.57
Queens,7,21.57
Bronx,18,21.57
Manhattan,13,21.57
Unknown,15,21.57
Queens,22,21.57
Brooklyn,20,21.57
Queens,13,21.57
Manhattan,10,21.57
Manhattan,23,21.57
Manhattan,0,21.57
Queens,6,21.57
Queens,11,21.57
Manhattan,11,21.57
Queens,8,21.57
Queens,4,21.57
Queens,9,21.57
Queens,14,21.57
Queens,17,21.57
Manhattan,14,21.57
Queens,21,21.57
Queens,2,21.57
Manhattan,8,21.57
Manhattan,21,21.57
Manhattan,3,21.57
Manhattan,12,21.57
Manhattan,18,21.57
Brooklyn,22,21.57
Queens,3,21.57
Brooklyn,1,21.57
Manhattan,22,21.57
Manhattan,17,21.57
Queens,23,21.57
Manhattan,9,21.57
Manhattan,7,21.57
Manhattan,1,21.57
Unknown,21,21.57
Queens,18,21.56
Manhattan,23,21.56
Manhattan,18,21.56
Brooklyn,15,21.56
Unknown,16,21.56
Queens,4,21.56
Queens,22,21.56
Queens,3,21.56
Queens,16,21.56
Unknown,1,21.56
Queens,20,21.56
Manhattan,8,21.56
Queens,9,21.56
Manhattan,22,21.56
EWR,11,21.56
Manhattan,17,21.56
Manhattan,9,21.56
Brooklyn,8,21.56
Manhattan,14,21.56
Manhattan,21,21.56
Queens,17,21.56
Manhattan,3,21.56
Bronx,9,21.56
Manhattan,16,21.56
Manhattan,20,21.56
Manhattan,7,21.56
Manhattan,2,21.56
Queens,7,21.56
Manhattan,11,21.56
Queens,8,21.56
Unknown,0,21.56
Unknown,13,21.56
Manhattan,12,21.56
Manhattan,13,21.56
Brooklyn,17,21.56
Unknown,20,21.56
Queens,15,21.56
Manhattan,1,21.56
Brooklyn,2,21.56
Manhattan,6,21.56
Queens,6,21.56
Queens,10,21.56
Queens,2,21.56
Queens,1,21.56
Manhattan,5,21.56
Queens,13,21.56
Queens,0,21.56
Manhattan,0,21.56
Manhattan,10,21.56
Manhattan,19,21.56
Unknown,12,21.56
Queens,5,21.56
Manhattan,4,21.56
Queens,21,21.56
Queens,23,21.56
Unknown,19,21.56
Queens,19,21.56
Manhattan,15,21.56
Queens,12,21.56
Queens,14,21.56
Queens,11,21.56
Manhattan,22,21.55
Queens,2,21.55
Unknown,20,21.55
Queens,9,21.55
Manhattan,8,21.55
Bronx,8,21.55
Queens,0,21.55
Bronx,4,21.55
Brooklyn,6,21.55
Queens,17,21.55
