PU_Borough,PUHour,Trip_distance
Queens,17,4.01
Unknown,8,4.01
Queens,12,4.01
Brooklyn,13,4.01
Brooklyn,23,4.01
Manhattan,11,4.01
Manhattan,22,4.01
Manhattan,5,4.01
Brooklyn,9,4.01
Brooklyn,15,4.01
Brooklyn,7,4.01
Manhattan,12,4.01
Manhattan,20,4.01
Queens,0,4.01
Bronx,7,4.01
Bronx,5,4.01
Queens,16,4.01
Bronx,23,4.01
Manhattan,9,4.01
Queens,1,4.01
Bronx,16,4.01
Queens,2,4.01
Brooklyn,0,4.01
Bronx,10,4.01
Queens,23,4.01
Bronx,18,4.01
Manhattan,23,4.01
Brooklyn,14,4.01
Bronx,21,4.01
Unknown,7,4.01
Manhattan,8,4.01
Queens,20,4.01
Bronx,17,4.01
Brooklyn,12,4.01
Brooklyn,3,4.01
Bronx,19,4.01
Unknown,3,4.01
Manhattan,21,4.01
Queens,4,4.01
Queens,15,4.01
Brooklyn,22,4.01
Bronx,11,4.01
Queens,8,4.01
Brooklyn,16,4.01
Manhattan,13,4.01
Queens,10,4.01
Brooklyn,21,4.01
Brooklyn,2,4.01
Manhattan,16,4.01
Manhattan,2,4.01
Queens,22,4.01
Unknown,1,4.01
Unknown,2,4.01
Unknown,20,4.01
Brooklyn,10,4.01
Unknown,4,4.01
Staten Island,3,4.01
Manhattan,6,4.01
Manhattan,4,4.01
Manhattan,14,4.01
Bronx,2,4.01
Unknown,17,4.01
Unknown,11,4.01
Queens,13,4.01
Unknown,23,4.01
Brooklyn,18,4.01
Queens,11,4.01
Unknown,12,4.01
Queens,21,4.01
Brooklyn,6,4.01
Queens,3,4.01
Bronx,8,4.01
Manhattan,15,4.01
Brooklyn,19,4.01
Manhattan,17,4.01
Unknown,6,4.01
Bronx,20,4.01
Brooklyn,5,4.01
Unknown,13,4.01
Manhattan,0,4.01
Unknown,10,4.01
Unknown,14,4.01
Brooklyn,20,4.01
Queens,9,4.01
Unknown,15,4.01
Manhattan,19,4.01
Unknown,16,4.01
Bronx,13,4.01
Bronx,6,4.01
Unknown,0,4.01
Manhattan,3,4.01
Brooklyn,4,4.01
Bronx,1,4.01
Bronx,9,4.01
Unknown,22,4.01
Unknown,9,4.01
Queens,5,4.01
Manhattan,18,4.01
Brooklyn,17,4.01
Queens,14,4.01
Brooklyn,1,4.01
Queens,18,4.01
Manhattan,1,4.01
Manhattan,10,4.01
Unknown,18,4.01
Unknown,5,4.01
Queens,7,4.01
Queens,19,4.01
Queens,6,4.01
Manhattan,7,4.01
Unknown,19,4.01
Unknown,21,4.01
Brooklyn,8,4.01
Brooklyn,11,4.01
Bronx,3,4.0
Manhattan,20,4.0
Brooklyn,14,4.0
Unknown,1,4.0
Brooklyn,7,4.0
Queens,9,4.0
Unknown,12,4.0
Brooklyn,0,4.0
Queens,8,4.0
EWR,17,4.0
EWR,14,4.0
Brooklyn,21,4.0
Manhattan,3,4.0
EWR,16,4.0
Queens,4,4.0
Manhattan,8,4.0
Queens,18,4.0
Bronx,8,4.0
Queens,0,4.0
Queens,10,4.0
Queens,12,4.0
Brooklyn,8,4.0
Bronx,12,4.0
Manhattan,21,4.0
Manhattan,12,4.0
Brooklyn,3,4.0
Brooklyn,19,4.0
Unknown,3,4.0
Brooklyn,5,4.0
Brooklyn,2,4.0
Brooklyn,15,4.0
Bronx,16,4.0
Brooklyn,17,4.0
Bronx,1,4.0
Staten Island,12,4.0
Unknown,9,4.0
Unknown,21,4.0
Brooklyn,10,4.0
Bronx,14,4.0
Manhattan,7,4.0
Bronx,7,4.0
Bronx,11,4.0
Manhattan,11,4.0
Bronx,0,4.0
Bronx,10,4.0
Manhattan,6,4.0
Manhattan,17,4.0
Unknown,18,4.0
Manhattan,2,4.0
Staten Island,2,4.0
Bronx,5,4.0
Queens,5,4.0
Brooklyn,11,4.0
Bronx,20,4.0
Bronx,13,4.0
Manhattan,1,4.0
Queens,3,4.0
Bronx,22,4.0
Unknown,0,4.0
Manhattan,18,4.0
Bronx,18,4.0
Bronx,2,4.0
Manhattan,0,4.0
Queens,11,4.0
Bronx,9,4.0
Unknown,20,4.0
Manhattan,15,4.0
Bronx,17,4.0
Queens,13,4.0
Queens,14,4.0
Unknown,10,4.0
Manhattan,16,4.0
Queens,21,4.0
Unknown,14,4.0
Unknown,4,4.0
Unknown,16,4.0
Unknown,5,4.0
Brooklyn,9,4.0
Unknown,13,4.0
Unknown,2,4.0
Queens,23,4.0
Brooklyn,20,4.0
Manhattan,13,4.0
Manhattan,22,4.0
Bronx,23,4.0
Manhattan,5,4.0
Queens,7,4.0
Staten Island,3,4.0
EWR,20,4.0
Queens,1,4.0
Brooklyn,18,4.0
Unknown,11,4.0
Unknown,7,4.0
Queens,15,4.0
Unknown,6,4.0
Manhattan,9,4.0
Manhattan,19,4.0
Manhattan,14,4.0
Queens,16,4.0
Bronx,21,4.0
Queens,22,4.0
Brooklyn,4,4.0
EWR,13,4.0
Unknown,15,4.0
Queens,19,4.0
Brooklyn,12,4.0
EWR,3,4.0
Brooklyn,6,4.0
Manhattan,4,4.0
Queens,17,4.0
Bronx,19,4.0
Brooklyn,23,4.0
Manhattan,10,4.0
Queens,20,4.0
Queens,6,4.0
Unknown,22,4.0
Brooklyn,13,4.0
Queens,2,4.0
Unknown,8,4.0
Unknown,23,4.0
Brooklyn,22,4.0
Brooklyn,1,4.0
Brooklyn,16,4.0
Bronx,15,4.0
Unknown,17,4.0
Bronx,4,4.0
Manhattan,23,4.0
Unknown,19,4.0
Bronx,6,4.0
Queens,15,3.99
Brooklyn,15,3.99
Manhattan,13,3.99
Bronx,9,3.99
Brooklyn,9,3.99
Queens,22,3.99
Unknown,4,3.99
Queens,2,3.99
Queens,20,3.99
Manhattan,21,3.99
Brooklyn,6,3.99
Manhattan,23,3.99
Unknown,18,3.99
Brooklyn,8,3.99
Manhattan,17,3.99
Unknown,12,3.99
Bronx,2,3.99
Manhattan,11,3.99
Manhattan,15,3.99
Brooklyn,12,3.99
Bronx,4,3.99
Unknown,1,3.99
Brooklyn,20,3.99
Brooklyn,16,3.99
