PU_Borough,PUHour,Trip_distance
Brooklyn,9,7.13
Queens,8,7.13
Manhattan,13,7.13
Unknown,11,7.13
Bronx,16,7.13
Queens,12,7.13
Manhattan,16,7.13
Queens,15,7.13
Bronx,7,7.13
Unknown,15,7.13
Manhattan,7,7.13
Queens,10,7.13
Manhattan,4,7.13
Queens,11,7.13
Bronx,2,7.13
Queens,21,7.13
Unknown,18,7.13
Queens,23,7.13
Manhattan,17,7.13
Unknown,19,7.13
Queens,3,7.13
Unknown,1,7.13
Queens,5,7.13
Manhattan,0,7.13
Bronx,3,7.13
Bronx,12,7.13
Manhattan,6,7.13
Manhattan,5,7.13
Brooklyn,2,7.13
Brooklyn,13,7.13
Unknown,10,7.13
Brooklyn,18,7.13
Manhattan,8,7.13
Brooklyn,20,7.13
Brooklyn,7,7.13
Queens,6,7.13
Unknown,12,7.13
Bronx,8,7.13
Manhattan,23,7.13
Brooklyn,16,7.13
Brooklyn,8,7.13
Unknown,17,7.13
Manhattan,9,7.13
Brooklyn,14,7.13
Manhattan,21,7.13
Unknown,13,7.13
Manhattan,1,7.13
Manhattan,11,7.13
Unknown,3,7.13
Queens,7,7.13
Brooklyn,5,7.13
Bronx,17,7.13
Queens,16,7.13
Brooklyn,23,7.13
Queens,0,7.13
Unknown,6,7.13
Manhattan,12,7.13
Queens,20,7.13
Queens,14,7.13
Manhattan,19,7.13
Manhattan,20,7.13
Brooklyn,6,7.13
Unknown,8,7.13
Queens,13,7.13
Unknown,0,7.13
Bronx,22,7.13
Manhattan,22,7.13
Queens,4,7.13
Brooklyn,4,7.13
Brooklyn,3,7.13
Queens,17,7.13
Manhattan,3,7.13
Brooklyn,12,7.13
Brooklyn,1,7.13
Manhattan,2,7.13
Queens,22,7.13
Queens,9,7.13
Bronx,18,7.13
Queens,1,7.13
Brooklyn,15,7.13
Unknown,16,7.13
Brooklyn,22,7.13
Bronx,9,7.13
Bronx,15,7.13
Queens,2,7.13
Unknown,21,7.13
Unknown,22,7.13
Brooklyn,19,7.13
Brooklyn,0,7.13
Manhattan,15,7.13
Brooklyn,10,7.13
Unknown,9,7.13
Unknown,20,7.13
Brooklyn,17,7.13
Unknown,4,7.13
Brooklyn,21,7.13
Queens,18,7.13
Brooklyn,11,7.13
Queens,19,7.13
Manhattan,14,7.13
Unknown,5,7.13
Bronx,4,7.13
Manhattan,10,7.13
Manhattan,18,7.13
Unknown,23,7.13
Manhattan,15,7.12
Brooklyn,16,7.12
Bronx,19,7.12
Queens,14,7.12
Unknown,20,7.12
Manhattan,11,7.12
Manhattan,23,7.12
Queens,5,7.12
Unknown,4,7.12
Unknown,12,7.12
Manhattan,13,7.12
Unknown,11,7.12
Brooklyn,17,7.12
Queens,7,7.12
Bronx,9,7.12
Manhattan,4,7.12
Brooklyn,22,7.12
Unknown,15,7.12
Queens,0,7.12
Queens,21,7.12
Manhattan,8,7.12
Brooklyn,10,7.12
Unknown,10,7.12
Brooklyn,14,7.12
Unknown,6,7.12
