PU_Borough,PUHour,Trip_distance
Bronx,18,2.45
Queens,11,2.45
Queens,5,2.45
Manhattan,12,2.45
Queens,20,2.45
Queens,10,2.45
Queens,8,2.45
Brooklyn,22,2.45
Bronx,0,2.45
Unknown,10,2.45
Bronx,22,2.45
Queens,1,2.45
Brooklyn,20,2.45
Unknown,21,2.45
Manhattan,17,2.45
Bronx,4,2.45
Queens,13,2.45
Brooklyn,21,2.45
Bronx,3,2.45
Queens,12,2.45
Unknown,17,2.45
Queens,9,2.45
Queens,18,2.45
Manhattan,4,2.45
Unknown,3,2.45
Manhattan,14,2.45
Brooklyn,12,2.45
Queens,2,2.45
Bronx,19,2.45
Manhattan,20,2.45
Brooklyn,10,2.45
Unknown,19,2.45
Unknown,4,2.45
Manhattan,3,2.45
Brooklyn,17,2.45
Bronx,16,2.45
Manhattan,18,2.45
Brooklyn,7,2.45
Brooklyn,5,2.45
Manhattan,6,2.45
Manhattan,16,2.45
Unknown,1,2.45
Queens,6,2.45
Unknown,0,2.45
Manhattan,13,2.45
Brooklyn,2,2.45
Brooklyn,19,2.45
Unknown,18,2.45
Queens,7,2.45
Brooklyn,8,2.45
Brooklyn,3,2.45
Brooklyn,11,2.45
Queens,4,2.45
Queens,22,2.45
Brooklyn,13,2.45
Manhattan,1,2.45
Manhattan,15,2.45
Queens,23,2.45
Bronx,23,2.45
Queens,0,2.45
Unknown,8,2.45
Bronx,15,2.45
Manhattan,22,2.45
Brooklyn,4,2.45
Brooklyn,0,2.45
Brooklyn,9,2.45
Unknown,20,2.45
Manhattan,23,2.45
Bronx,9,2.45
Bronx,12,2.45
Unknown,6,2.45
Queens,3,2.45
Manhattan,7,2.45
Brooklyn,6,2.45
Unknown,11,2.45
Brooklyn,14,2.45
Brooklyn,23,2.45
Unknown,13,2.45
Manhattan,10,2.45
Queens,15,2.45
Bronx,21,2.45
Bronx,5,2.45
Bronx,17,2.45
Manhattan,9,2.45
Brooklyn,16,2.45
Unknown,22,2.45
Brooklyn,1,2.45
Bronx,20,2.45
Bronx,10,2.45
Manhattan,8,2.45
Bronx,1,2.45
Bronx,8,2.45
Brooklyn,18,2.45
Brooklyn,15,2.45
Manhattan,19,2.45
Unknown,7,2.45
Queens,16,2.45
Queens,17,2.45
Queens,14,2.45
Bronx,6,2.45
Unknown,9,2.45
Bronx,14,2.45
Bronx,11,2.45
Unknown,16,2.45
Unknown,12,2.45
Bronx,7,2.45
Unknown,2,2.45
Queens,19,2.45
Unknown,23,2.45
Manhattan,0,2.45
Bronx,2,2.45
Unknown,5,2.45
Manhattan,11,2.45
Manhattan,21,2.45
Manhattan,2,2.45
Unknown,15,2.45
Manhattan,5,2.45
Queens,21,2.45
Unknown,14,2.45
Queens,21,2.44
Bronx,18,2.44
Unknown,13,2.44
Queens,9,2.44
Manhattan,19,2.44
Bronx,4,2.44
Unknown,6,2.44
Bronx,7,2.44
Unknown,4,2.44
Unknown,8,2.44
Brooklyn,20,2.44
Unknown,21,2.44
Brooklyn,17,2.44
Bronx,0,2.44
Unknown,15,2.44
Queens,20,2.44
Unknown,12,2.44
Brooklyn,5,2.44
Bronx,15,2.44
Unknown,1,2.44
Manhattan,4,2.44
Queens,6,2.44
Manhattan,17,2.44
Manhattan,6,2.44
Unknown,20,2.44
Bronx,9,2.44
Manhattan,14,2.44
Manhattan,8,2.44
Manhattan,22,2.44
Queens,17,2.44
Bronx,16,2.44
Queens,5,2.44
Manhattan,10,2.44
Manhattan,11,2.44
Brooklyn,14,2.44
Manhattan,20,2.44
Unknown,10,2.44
Bronx,14,2.44
Brooklyn,15,2.44
Manhattan,9,2.44
Manhattan,23,2.44
Brooklyn,16,2.44
Bronx,11,2.44
Brooklyn,1,2.44
Brooklyn,7,2.44
Bronx,13,2.44
Brooklyn,18,2.44
Brooklyn,9,2.44
Unknown,23,2.44
Manhattan,7,2.44
Brooklyn,19,2.44
Brooklyn,12,2.44
Queens,3,2.44
Queens,14,2.44
Queens,2,2.44
Bronx,22,2.44
Manhattan,1,2.44
Queens,12,2.44
Queens,7,2.44
Manhattan,16,2.44
Queens,13,2.44
Brooklyn,10,2.44
Unknown,3,2.44
Queens,19,2.44
Manhattan,2,2.44
Brooklyn,21,2.44
Staten Island,14,2.44
Unknown,18,2.44
Manhattan,0,2.44
Unknown,17,2.44
Manhattan,13,2.44
Queens,15,2.44
Manhattan,3,2.44
Manhattan,12,2.44
Brooklyn,0,2.44
Unknown,22,2.44
Manhattan,15,2.44
Brooklyn,8,2.44
Bronx,19,2.44
Queens,22,2.44
Unknown,2,2.44
Queens,10,2.44
Manhattan,21,2.44
Brooklyn,4,2.44
Manhattan,18,2.44
Bronx,10,2.44
Queens,8,2.44
Bronx,8,2.44
Bronx,2,2.44
Queens,18,2.44
Bronx,21,2.44
Unknown,16,2.44
Manhattan,5,2.44
Bronx,17,2.44
Unknown,11,2.44
Unknown,0,2.44
Queens,11,2.44
Bronx,12,2.44
Bronx,3,2.44
Brooklyn,23,2.44
Bronx,1,2.44
Unknown,7,2.44
Brooklyn,22,2.44
Bronx,23,2.44
Unknown,14,2.44
Staten Island,13,2.44
Brooklyn,3,2.44
Queens,23,2.44
Unknown,19,2.44
Unknown,9,2.44
Queens,4,2.44
Bronx,5,2.44
Brooklyn,6,2.44
Unknown,5,2.44
Brooklyn,11,2.44
Queens,0,2.44
Queens,1,2.44
Brooklyn,2,2.44
Bronx,6,2.44
Brooklyn,13,2.44
Queens,16,2.44
Bronx,20,2.44
Brooklyn,4,2.43
Bronx,16,2.43
Manhattan,9,2.43
Queens,1,2.43
Brooklyn,6,2.43
Brooklyn,13,2.43
Manhattan,17,2.43
Manhattan,16,2.43
Bronx,0,2.43
Manhattan,2,2.43
Manhattan,15,2.43
Unknown,23,2.43
Unknown,9,2.43
Queens,15,2.43
Unknown,17,2.43
