PU_Borough,PUHour,Trip_distance
Unknown,12,19.62
Brooklyn,0,19.62
Manhattan,22,19.62
Queens,6,19.62
Unknown,11,19.62
Queens,0,19.62
Queens,7,19.62
Manhattan,2,19.62
Manhattan,4,19.62
Queens,17,19.62
Manhattan,23,19.62
Brooklyn,16,19.62
Queens,9,19.62
Manhattan,14,19.62
Brooklyn,3,19.62
Unknown,8,19.62
Queens,15,19.62
Manhattan,20,19.62
Manhattan,1,19.62
Brooklyn,4,19.62
Queens,21,19.62
Queens,11,19.62
Manhattan,16,19.62
Bronx,10,19.62
Unknown,23,19.62
Unknown,13,19.62
Brooklyn,9,19.62
Manhattan,19,19.62
Unknown,10,19.62
Queens,23,19.62
Queens,4,19.62
Unknown,14,19.62
Manhattan,17,19.62
Manhattan,0,19.62
Queens,8,19.62
Queens,2,19.62
Brooklyn,10,19.62
Brooklyn,7,19.62
Manhattan,13,19.62
Manhattan,18,19.62
Unknown,4,19.62
Manhattan,11,19.62
Unknown,17,19.62
Brooklyn,20,19.62
Manhattan,21,19.62
Manhattan,10,19.62
Queens,19,19.62
Queens,10,19.62
Queens,22,19.62
Queens,5,19.62
Manhattan,12,19.62
Queens,20,19.62
Queens,14,19.62
Manhattan,3,19.62
Manhattan,6,19.62
Manhattan,7,19.62
Manhattan,5,19.62
Queens,16,19.62
Queens,13,19.62
Unknown,18,19.62
Manhattan,9,19.62
Queens,12,19.62
Manhattan,15,19.62
Queens,1,19.62
Queens,18,19.62
Queens,3,19.62
Brooklyn,8,19.62
Manhattan,8,19.62
Queens,9,19.61
Unknown,23,19.61
Queens,7,19.61
Queens,18,19.61
Manhattan,17,19.61
Unknown,21,19.61
EWR,20,19.61
Queens,23,19.61
Queens,8,19.61
Queens,14,19.61
Queens,10,19.61
Queens,13,19.61
Queens,5,19.61
Manhattan,10,19.61
Unknown,13,19.61
Brooklyn,21,19.61
Queens,20,19.61
Manhattan,13,19.61
Manhattan,15,19.61
Queens,11,19.61
Unknown,6,19.61
Unknown,9,19.61
Queens,4,19.61
Queens,12,19.61
Unknown,7,19.61
Queens,16,19.61
Unknown,19,19.61
Manhattan,21,19.61
Queens,2,19.61
Queens,6,19.61
Manhattan,2,19.61
Queens,1,19.61
Manhattan,20,19.61
Manhattan,18,19.61
Queens,0,19.61
Brooklyn,7,19.61
Queens,15,19.61
Brooklyn,14,19.61
Unknown,12,19.61
Brooklyn,15,19.61
Manhattan,0,19.61
Queens,22,19.61
Unknown,10,19.61
Manhattan,6,19.61
Queens,21,19.61
Queens,19,19.61
Unknown,15,19.61
Manhattan,16,19.61
Manhattan,1,19.61
Unknown,8,19.61
Manhattan,3,19.61
Unknown,16,19.61
Manhattan,19,19.61
Queens,17,19.61
Manhattan,23,19.61
Manhattan,4,19.61
Manhattan,8,19.61
Manhattan,11,19.61
Brooklyn,12,19.61
Queens,3,19.61
Manhattan,12,19.61
Manhattan,5,19.61
Manhattan,14,19.61
Manhattan,22,19.61
Manhattan,9,19.61
Manhattan,7,19.61
Queens,9,19.6
Unknown,15,19.6
Manhattan,3,19.6
Manhattan,23,19.6
Manhattan,4,19.6
Unknown,20,19.6
Unknown,6,19.6
Unknown,11,19.6
Unknown,10,19.6
Brooklyn,9,19.6
Brooklyn,15,19.6
Unknown,2,19.6
Brooklyn,14,19.6
Bronx,10,19.6
Brooklyn,13,19.6
Queens,1,19.6
Unknown,0,19.6
Queens,4,19.6
Brooklyn,4,19.6
Brooklyn,8,19.6
Unknown,14,19.6
EWR,12,19.6
Manhattan,22,19.6
Unknown,9,19.6
Brooklyn,0,19.6
Queens,21,19.6
Queens,7,19.6
Manhattan,8,19.6
Unknown,8,19.6
Unknown,13,19.6
Queens,2,19.6
Queens,16,19.6
Manhattan,14,19.6
Bronx,6,19.6
Unknown,4,19.6
Manhattan,20,19.6
Brooklyn,19,19.6
Brooklyn,18,19.6
Brooklyn,11,19.6
Queens,18,19.6
Queens,17,19.6
Manhattan,19,19.6
Bronx,19,19.6
Manhattan,5,19.6
Manhattan,11,19.6
Manhattan,2,19.6
Unknown,23,19.6
Unknown,16,19.6
Manhattan,10,19.6
Queens,20,19.6
Manhattan,0,19.6
Manhattan,21,19.6
Brooklyn,21,19.6
Unknown,19,19.6
Brooklyn,16,19.6
Unknown,22,19.6
Manhattan,13,19.6
Unknown,7,19.6
Queens,10,19.6
Manhattan,12,19.6
Queens,15,19.6
Bronx,1,19.6
Unknown,3,19.6
Queens,0,19.6
Queens,8,19.6
Unknown,17,19.6
Brooklyn,20,19.6
Manhattan,15,19.6
Brooklyn,22,19.6
Unknown,5,19.6
Queens,22,19.6
Brooklyn,3,19.6
Manhattan,6,19.6
Queens,3,19.6
Manhattan,17,19.6
Brooklyn,6,19.6
Brooklyn,5,19.6
Brooklyn,17,19.6
Queens,13,19.6
Manhattan,16,19.6
Unknown,21,19.6
Queens,23,19.6
Queens,11,19.6
Manhattan,7,19.6
Manhattan,9,19.6
Unknown,12,19.6
Queens,5,19.6
Queens,12,19.6
Queens,19,19.6
Manhattan,1,19.6
Queens,14,19.6
Unknown,1,19.6
Manhattan,18,19.6
Brooklyn,12,19.6
Brooklyn,23,19.6
Queens,6,19.6
Brooklyn,7,19.6
Unknown,18,19.6
Queens,0,19.59
Manhattan,11,19.59
Manhattan,5,19.59
Brooklyn,16,19.59
Manhattan,6,19.59
Queens,18,19.59
Queens,15,19.59
Queens,4,19.59
Unknown,6,19.59
Queens,19,19.59
Queens,9,19.59
Manhattan,15,19.59
Manhattan,9,19.59
Queens,17,19.59
Manhattan,0,19.59
Queens,13,19.59
Bronx,18,19.59
Queens,3,19.59
Queens,16,19.59
Queens,14,19.59
Brooklyn,8,19.59
Unknown,22,19.59
Brooklyn,3,19.59
Manhattan,16,19.59
Unknown,21,19.59
Manhattan,13,19.59
Queens,20,19.59
Manhattan,10,19.59
Queens,7,19.59
Queens,8,19.59
Manhattan,14,19.59
Unknown,5,19.59
Manhattan,23,19.59
Unknown,7,19.59
Manhattan,3,19.59
Queens,22,19.59
Queens,12,19.59
Manhattan,18,19.59
Queens,1,19.59
Unknown,13,19.59
Manhattan,20,19.59
Queens,23,19.59
Manhattan,21,19.59
Manhattan,1,19.59
Manhattan,4,19.59
Brooklyn,9,19.59
Manhattan,19,19.59
Brooklyn,10,19.59
Manhattan,8,19.59
Queens,6,19.59
Manhattan,7,19.59
Manhattan,17,19.59
Manhattan,2,19.59
Brooklyn,7,19.59
Brooklyn,2,19.59
Queens,5,19.59
