PU_Borough,PUHour,Trip_distance
Manhattan,18,1.22
Unknown,17,1.22
Unknown,20,1.22
Manhattan,22,1.22
Queens,17,1.22
Bronx,1,1.22
Manhattan,12,1.22
Manhattan,0,1.22
Manhattan,16,1.22
Manhattan,1,1.22
Bronx,12,1.22
Bronx,22,1.22
Staten Island,6,1.22
Brooklyn,6,1.22
Bronx,23,1.22
Brooklyn,5,1.22
Unknown,4,1.22
Bronx,4,1.22
Unknown,18,1.22
Manhattan,8,1.22
Manhattan,15,1.22
Unknown,7,1.22
Bronx,17,1.22
Queens,9,1.22
Queens,15,1.22
Brooklyn,0,1.22
Manhattan,9,1.22
Queens,14,1.22
Queens,21,1.22
Brooklyn,19,1.22
Queens,6,1.22
Unknown,12,1.22
Brooklyn,17,1.22
Brooklyn,22,1.22
Unknown,21,1.22
Bronx,20,1.22
Bronx,2,1.22
Brooklyn,8,1.22
Brooklyn,4,1.22
Bronx,11,1.22
Unknown,1,1.22
Manhattan,6,1.22
Brooklyn,9,1.22
Queens,7,1.22
Manhattan,21,1.22
Queens,8,1.22
Brooklyn,23,1.22
Queens,5,1.22
Queens,3,1.22
Queens,19,1.22
Bronx,19,1.22
Bronx,15,1.22
Manhattan,7,1.22
Brooklyn,21,1.22
Unknown,11,1.22
Queens,13,1.22
Queens,22,1.22
Bronx,14,1.22
Manhattan,17,1.22
Bronx,18,1.22
Unknown,15,1.22
Manhattan,10,1.22
Unknown,19,1.22
Manhattan,3,1.22
Unknown,0,1.22
Bronx,6,1.22
Queens,1,1.22
Brooklyn,15,1.22
Queens,12,1.22
Queens,20,1.22
Bronx,5,1.22
Bronx,10,1.22
Unknown,23,1.22
Unknown,16,1.22
Bronx,16,1.22
Manhattan,13,1.22
Bronx,9,1.22
Unknown,8,1.22
Bronx,0,1.22
Bronx,3,1.22
Brooklyn,1,1.22
Brooklyn,3,1.22
Unknown,13,1.22
Manhattan,5,1.22
Brooklyn,18,1.22
Staten Island,9,1.22
Queens,2,1.22
Unknown,9,1.22
Bronx,21,1.22
Queens,11,1.22
Brooklyn,10,1.22
Brooklyn,12,1.22
Bronx,8,1.22
Unknown,3,1.22
Manhattan,11,1.22
Unknown,22,1.22
Unknown,2,1.22
Unknown,6,1.22
Queens,4,1.22
Unknown,10,1.22
Queens,23,1.22
Bronx,13,1.22
Brooklyn,11,1.22
Brooklyn,2,1.22
