PU_Borough,PUHour,Trip_distance
Queens,15,29.1
Manhattan,18,29.1
Queens,6,29.1
Unknown,20,29.1
Brooklyn,23,29.1
Queens,1,29.1
Manhattan,9,29.1
Unknown,15,29.1
Queens,9,29.1
Queens,19,29.1
Brooklyn,0,29.1
Unknown,23,29.1
Manhattan,15,29.1
Unknown,16,29.1
Queens,21,29.1
Manhattan,11,29.1
Manhattan,0,29.1
Unknown,11,29.1
Queens,20,29.1
Manhattan,6,29.1
Unknown,8,29.1
Queens,18,29.1
Queens,7,29.1
Manhattan,12,29.1
Unknown,21,29.1
Manhattan,5,29.1
Manhattan,7,29.1
Manhattan,4,29.1
Queens,3,29.1
Queens,0,29.1
Manhattan,16,29.1
Manhattan,14,29.1
Queens,8,29.1
Unknown,9,29.1
Unknown,12,29.1
Queens,23,29.1
Unknown,17,29.1
Unknown,22,29.1
Queens,12,29.1
Manhattan,1,29.1
Unknown,13,29.1
Queens,16,29.1
Unknown,18,29.1
Queens,10,29.1
Manhattan,19,29.1
Queens,5,29.1
Manhattan,20,29.1
Manhattan,17,29.1
Brooklyn,8,29.1
Unknown,14,29.1
Queens,4,29.1
Queens,13,29.1
Manhattan,8,29.1
Queens,11,29.1
Manhattan,22,29.1
Queens,17,29.1
Manhattan,13,29.1
Manhattan,2,29.1
Manhattan,21,29.1
Manhattan,10,29.1
Queens,22,29.1
Queens,14,29.1
Queens,2,29.1
Unknown,2,29.1
Manhattan,23,29.1
Queens,10,29.09
Manhattan,10,29.09
Queens,12,29.09
Queens,6,29.09
Queens,16,29.09
Queens,23,29.09
Manhattan,13,29.09
Queens,14,29.09
Manhattan,2,29.09
Queens,7,29.09
Queens,9,29.09
Queens,13,29.09
Queens,0,29.09
Queens,20,29.09
Queens,8,29.09
Queens,11,29.09
Queens,4,29.09
Queens,17,29.09
Manhattan,9,29.09
Manhattan,23,29.09
Manhattan,4,29.09
Manhattan,11,29.09
Manhattan,8,29.09
Manhattan,17,29.09
Queens,21,29.09
Unknown,17,29.09
Manhattan,14,29.09
Queens,15,29.09
Manhattan,3,29.09
Manhattan,12,29.09
Queens,2,29.09
Queens,18,29.09
Manhattan,18,29.09
Queens,22,29.09
Manhattan,5,29.09
Manhattan,19,29.09
Queens,5,29.09
Manhattan,7,29.09
Manhattan,1,29.09
Queens,19,29.09
Queens,1,29.09
Manhattan,15,29.09
Queens,17,29.08
Queens,18,29.08
Manhattan,6,29.08
Queens,7,29.08
Queens,14,29.08
Queens,19,29.08
Queens,12,29.08
Manhattan,19,29.08
Manhattan,11,29.08
Manhattan,12,29.08
Manhattan,18,29.08
Queens,13,29.08
Queens,6,29.08
Queens,9,29.08
Manhattan,21,29.08
Queens,10,29.08
Manhattan,1,29.08
Manhattan,10,29.08
Queens,22,29.08
Queens,21,29.08
Queens,15,29.08
Manhattan,15,29.08
Manhattan,23,29.08
Queens,16,29.08
Queens,8,29.08
Queens,20,29.08
Manhattan,14,29.08
Queens,11,29.08
Manhattan,17,29.08
Queens,23,29.08
Manhattan,9,29.08
Manhattan,4,29.08
Manhattan,13,29.08
Queens,13,29.07
Brooklyn,23,29.07
Manhattan,13,29.07
Queens,8,29.07
Queens,1,29.07
Queens,19,29.07
Queens,9,29.07
Manhattan,9,29.07
Manhattan,21,29.07
Queens,23,29.07
Manhattan,18,29.07
Manhattan,6,29.07
Queens,20,29.07
Queens,0,29.07
Manhattan,11,29.07
Queens,21,29.07
Staten Island,0,29.07
Manhattan,23,29.07
Queens,12,29.07
Queens,6,29.07
Queens,16,29.07
Queens,10,29.07
Manhattan,17,29.07
Manhattan,16,29.07
Manhattan,4,29.07
Manhattan,20,29.07
Manhattan,2,29.07
Queens,14,29.07
Queens,5,29.07
Manhattan,10,29.07
Manhattan,8,29.07
Queens,18,29.07
Queens,17,29.07
Queens,7,29.07
Manhattan,14,29.07
Manhattan,0,29.07
Manhattan,3,29.07
Queens,15,29.07
Manhattan,11,29.06
Queens,21,29.06
Queens,22,29.06
Queens,18,29.06
Unknown,16,29.06
Manhattan,21,29.06
Queens,19,29.06
Brooklyn,11,29.06
Queens,12,29.06
Queens,9,29.06
Queens,0,29.06
Queens,16,29.06
Manhattan,14,29.06
Queens,14,29.06
Queens,13,29.06
Manhattan,17,29.06
Manhattan,12,29.06
Queens,11,29.06
Manhattan,19,29.06
Queens,17,29.06
Queens,15,29.06
Manhattan,9,29.06
Manhattan,20,29.06
Queens,7,29.06
Manhattan,6,29.06
Manhattan,0,29.06
Manhattan,18,29.06
Queens,20,29.06
Queens,23,29.06
Unknown,3,29.06
Queens,10,29.06
Queens,8,29.06
Manhattan,8,29.06
Manhattan,15,29.06
Unknown,4,29.05
Queens,18,29.05
Queens,17,29.05
Queens,22,29.05
Manhattan,0,29.05
Manhattan,4,29.05
Queens,12,29.05
Manhattan,8,29.05
Manhattan,9,29.05
Manhattan,20,29.05
Manhattan,23,29.05
Manhattan,7,29.05
Queens,11,29.05
Queens,20,29.05
Manhattan,14,29.05
Queens,14,29.05
Queens,23,29.05
Manhattan,11,29.05
Manhattan,15,29.05
Queens,13,29.05
Queens,21,29.05
