PU_Borough,PUHour,Trip_distance
Queens,14,10.69
Manhattan,18,10.69
Brooklyn,14,10.69
Brooklyn,6,10.69
Queens,4,10.69
Unknown,15,10.69
Queens,5,10.69
Bronx,12,10.69
Unknown,16,10.69
Brooklyn,19,10.69
Brooklyn,9,10.69
Queens,3,10.69
Manhattan,16,10.69
Unknown,8,10.69
Brooklyn,20,10.69
Unknown,9,10.69
Manhattan,5,10.69
Manhattan,21,10.69
Unknown,0,10.69
Brooklyn,2,10.69
Brooklyn,4,10.69
Brooklyn,1,10.69
Bronx,21,10.69
Manhattan,20,10.69
Queens,6,10.69
Queens,23,10.69
Unknown,22,10.69
Brooklyn,5,10.69
Queens,10,10.69
Brooklyn,18,10.69
Unknown,11,10.69
Queens,7,10.69
Queens,19,10.69
Brooklyn,22,10.69
Manhattan,9,10.69
Manhattan,11,10.69
Manhattan,6,10.69
Unknown,20,10.69
Brooklyn,15,10.69
Queens,2,10.69
Manhattan,13,10.69
Queens,17,10.69
Queens,22,10.69
Manhattan,0,10.69
Queens,18,10.69
Queens,0,10.69
Manhattan,14,10.69
Brooklyn,10,10.69
Queens,1,10.69
Brooklyn,3,10.69
Manhattan,22,10.69
Brooklyn,11,10.69
Manhattan,1,10.69
Unknown,4,10.69
Unknown,6,10.69
Queens,21,10.69
Brooklyn,12,10.69
Manhattan,15,10.69
Unknown,17,10.69
Unknown,23,10.69
Unknown,10,10.69
Bronx,20,10.69
Manhattan,12,10.69
Manhattan,19,10.69
Manhattan,2,10.69
Unknown,3,10.69
Queens,16,10.69
Brooklyn,21,10.69
Unknown,21,10.69
Queens,13,10.69
Unknown,1,10.69
Queens,11,10.69
Brooklyn,7,10.69
Unknown,7,10.69
Queens,12,10.69
Manhattan,10,10.69
Manhattan,17,10.69
Queens,8,10.69
Queens,15,10.69
Unknown,13,10.69
Manhattan,4,10.69
Manhattan,8,10.69
Queens,9,10.69
Brooklyn,0,10.69
Unknown,18,10.69
Manhattan,7,10.69
Manhattan,3,10.69
Unknown,14,10.69
Brooklyn,23,10.69
Queens,20,10.69
Brooklyn,13,10.69
Unknown,5,10.69
Brooklyn,8,10.69
Manhattan,23,10.69
Unknown,19,10.68
Manhattan,23,10.68
Bronx,19,10.68
Unknown,10,10.68
Unknown,12,10.68
Manhattan,19,10.68
Queens,19,10.68
Brooklyn,22,10.68
Brooklyn,8,10.68
Brooklyn,6,10.68
Manhattan,9,10.68
Brooklyn,11,10.68
Manhattan,3,10.68
Unknown,6,10.68
Unknown,22,10.68
Manhattan,13,10.68
Bronx,20,10.68
Manhattan,18,10.68
Manhattan,2,10.68
Manhattan,14,10.68
Brooklyn,1,10.68
Brooklyn,0,10.68
Brooklyn,18,10.68
Unknown,9,10.68
Manhattan,20,10.68
Brooklyn,13,10.68
Queens,0,10.68
Queens,12,10.68
Queens,3,10.68
Queens,13,10.68
Brooklyn,10,10.68
Brooklyn,14,10.68
Manhattan,8,10.68
Queens,14,10.68
Queens,7,10.68
Unknown,0,10.68
Manhattan,15,10.68
Manhattan,17,10.68
Brooklyn,16,10.68
Brooklyn,15,10.68
Unknown,3,10.68
Queens,11,10.68
Queens,15,10.68
Queens,21,10.68
Manhattan,7,10.68
Manhattan,16,10.68
Brooklyn,23,10.68
Brooklyn,17,10.68
Queens,23,10.68
Unknown,7,10.68
Manhattan,1,10.68
Unknown,16,10.68
Brooklyn,2,10.68
