PU_Borough,PUHour,Trip_distance
Queens,15,12.71
Manhattan,5,12.71
Unknown,7,12.71
Queens,11,12.71
Manhattan,13,12.71
Manhattan,19,12.71
Brooklyn,7,12.71
Queens,14,12.71
Manhattan,21,12.71
Manhattan,0,12.71
Unknown,3,12.71
Queens,6,12.71
EWR,11,12.71
Unknown,12,12.71
Queens,1,12.71
Queens,23,12.71
Manhattan,17,12.71
Queens,3,12.71
Brooklyn,8,12.71
Brooklyn,11,12.71
Brooklyn,21,12.71
Brooklyn,14,12.71
Unknown,14,12.71
Brooklyn,13,12.71
Queens,21,12.71
Manhattan,11,12.71
Brooklyn,10,12.71
Bronx,13,12.71
Queens,13,12.71
Queens,17,12.71
Unknown,19,12.71
Manhattan,14,12.71
Manhattan,10,12.71
Manhattan,9,12.71
Queens,19,12.71
Queens,16,12.71
Manhattan,4,12.71
Brooklyn,19,12.71
Queens,4,12.71
Queens,2,12.71
Unknown,0,12.71
Queens,18,12.71
Manhattan,3,12.71
Bronx,7,12.71
Queens,10,12.71
Brooklyn,1,12.71
Brooklyn,3,12.71
Queens,20,12.71
Manhattan,23,12.71
Queens,9,12.71
Unknown,22,12.71
Manhattan,18,12.71
Brooklyn,5,12.71
Unknown,1,12.71
Manhattan,7,12.71
Queens,7,12.71
Manhattan,2,12.71
Manhattan,15,12.71
Brooklyn,18,12.71
Brooklyn,0,12.71
Brooklyn,22,12.71
Manhattan,12,12.71
Manhattan,20,12.71
Queens,5,12.71
Queens,12,12.71
Manhattan,6,12.71
Brooklyn,23,12.71
Queens,22,12.71
Manhattan,16,12.71
Bronx,1,12.71
Queens,0,12.71
Manhattan,1,12.71
Queens,8,12.71
Bronx,8,12.71
Unknown,18,12.71
Brooklyn,2,12.71
Brooklyn,20,12.71
Manhattan,22,12.71
Unknown,20,12.71
Manhattan,8,12.71
Unknown,10,12.7
Brooklyn,0,12.7
Unknown,20,12.7
Unknown,21,12.7
Queens,6,12.7
Bronx,3,12.7
Unknown,2,12.7
Brooklyn,6,12.7
EWR,16,12.7
Manhattan,8,12.7
Queens,14,12.7
Brooklyn,3,12.7
Brooklyn,11,12.7
Unknown,13,12.7
EWR,19,12.7
Manhattan,2,12.7
Manhattan,10,12.7
Unknown,14,12.7
Bronx,16,12.7
Brooklyn,19,12.7
Unknown,17,12.7
Brooklyn,14,12.7
Staten Island,12,12.7
Unknown,11,12.7
Queens,1,12.7
Bronx,11,12.7
EWR,13,12.7
Manhattan,4,12.7
Unknown,8,12.7
Unknown,5,12.7
Queens,21,12.7
Unknown,9,12.7
Manhattan,9,12.7
Brooklyn,18,12.7
Bronx,20,12.7
Manhattan,6,12.7
Bronx,15,12.7
Manhattan,15,12.7
Bronx,19,12.7
Bronx,9,12.7
Bronx,10,12.7
Manhattan,14,12.7
Bronx,4,12.7
Brooklyn,20,12.7
Bronx,6,12.7
Unknown,3,12.7
Queens,2,12.7
Brooklyn,16,12.7
Brooklyn,9,12.7
Manhattan,12,12.7
Queens,8,12.7
Queens,19,12.7
Brooklyn,2,12.7
Manhattan,13,12.7
Brooklyn,12,12.7
Manhattan,11,12.7
Brooklyn,1,12.7
Manhattan,18,12.7
Manhattan,16,12.7
Manhattan,20,12.7
Unknown,4,12.7
Brooklyn,8,12.7
EWR,14,12.7
Queens,22,12.7
Brooklyn,21,12.7
Brooklyn,4,12.7
Unknown,12,12.7
Manhattan,1,12.7
Bronx,7,12.7
Queens,18,12.7
Queens,5,12.7
Unknown,0,12.7
Manhattan,23,12.7
Queens,12,12.7
Unknown,22,12.7
Bronx,13,12.7
Queens,15,12.7
Queens,4,12.7
Queens,23,12.7
Unknown,1,12.7
Queens,3,12.7
EWR,20,12.7
Manhattan,17,12.7
Queens,17,12.7
Manhattan,21,12.7
Queens,10,12.7
Unknown,15,12.7
Bronx,5,12.7
Manhattan,0,12.7
Manhattan,19,12.7
Queens,13,12.7
Bronx,8,12.7
Brooklyn,5,12.7
Brooklyn,13,12.7
Bronx,18,12.7
EWR,7,12.7
Unknown,23,12.7
Manhattan,5,12.7
Manhattan,22,12.7
Brooklyn,17,12.7
Brooklyn,15,12.7
Brooklyn,10,12.7
Brooklyn,7,12.7
Manhattan,7,12.7
Unknown,18,12.7
Bronx,2,12.7
Queens,11,12.7
Unknown,16,12.7
Queens,9,12.7
Manhattan,3,12.7
Brooklyn,23,12.7
Brooklyn,22,12.7
Queens,0,12.7
Queens,7,12.7
Queens,16,12.7
Unknown,7,12.7
Unknown,6,12.7
Queens,20,12.7
Unknown,19,12.7
Bronx,0,12.7
Manhattan,9,12.69
Queens,1,12.69
Manhattan,13,12.69
Brooklyn,10,12.69
Brooklyn,6,12.69
Brooklyn,0,12.69
Queens,11,12.69
Manhattan,5,12.69
Manhattan,0,12.69
Brooklyn,4,12.69
Brooklyn,17,12.69
Manhattan,1,12.69
Queens,15,12.69
Queens,8,12.69
Unknown,18,12.69
Brooklyn,12,12.69
Queens,7,12.69
Manhattan,20,12.69
Manhattan,3,12.69
Unknown,10,12.69
Queens,14,12.69
Unknown,12,12.69
Brooklyn,21,12.69
Queens,9,12.69
Manhattan,22,12.69
Manhattan,14,12.69
Unknown,17,12.69
Manhattan,18,12.69
Queens,23,12.69
Unknown,11,12.69
Queens,2,12.69
Queens,10,12.69
Unknown,19,12.69
Bronx,21,12.69
Queens,18,12.69
Brooklyn,8,12.69
Queens,12,12.69
Manhattan,12,12.69
Unknown,13,12.69
Manhattan,21,12.69
Queens,20,12.69
Bronx,10,12.69
Unknown,1,12.69
Brooklyn,14,12.69
Brooklyn,13,12.69
Manhattan,16,12.69
Manhattan,19,12.69
Unknown,15,12.69
Queens,19,12.69
Manhattan,8,12.69
Brooklyn,1,12.69
Brooklyn,9,12.69
Queens,6,12.69
Manhattan,23,12.69
Brooklyn,11,12.69
Unknown,6,12.69
Staten Island,23,12.69
Brooklyn,18,12.69
Queens,0,12.69
Manhattan,6,12.69
Queens,5,12.69
Brooklyn,23,12.69
Manhattan,4,12.69
Manhattan,2,12.69
Queens,4,12.69
Bronx,9,12.69
Unknown,23,12.69
Brooklyn,7,12.69
Manhattan,15,12.69
Unknown,3,12.69
Brooklyn,22,12.69
Queens,22,12.69
Unknown,8,12.69
Manhattan,10,12.69
Manhattan,11,12.69
Brooklyn,5,12.69
Queens,16,12.69
Queens,13,12.69
Queens,3,12.69
Bronx,8,12.69
Manhattan,7,12.69
Brooklyn,15,12.69
Manhattan,17,12.69
Queens,17,12.69
Queens,21,12.69
Queens,17,12.68
Manhattan,5,12.68
Brooklyn,8,12.68
Manhattan,23,12.68
Manhattan,19,12.68
Queens,9,12.68
Queens,7,12.68
Manhattan,13,12.68
Brooklyn,22,12.68
Queens,8,12.68
Manhattan,3,12.68
Queens,2,12.68
Manhattan,7,12.68
Queens,0,12.68
Unknown,19,12.68
Manhattan,20,12.68
Manhattan,11,12.68
Unknown,1,12.68
Unknown,15,12.68
Manhattan,18,12.68
Unknown,7,12.68
Queens,23,12.68
Unknown,16,12.68
Queens,1,12.68
Bronx,1,12.68
Queens,20,12.68
Unknown,3,12.68
Manhattan,6,12.68
Queens,11,12.68
Manhattan,9,12.68
Unknown,22,12.68
Unknown,9,12.68
Brooklyn,7,12.68
Brooklyn,14,12.68
Manhattan,14,12.68
Unknown,5,12.68
Manhattan,21,12.68
Manhattan,17,12.68
Unknown,13,12.68
Brooklyn,0,12.68
Queens,6,12.68
Queens,10,12.68
Brooklyn,20,12.68
Manhattan,12,12.68
Queens,13,12.68
Manhattan,4,12.68
Brooklyn,16,12.68
Brooklyn,17,12.68
Brooklyn,23,12.68
Manhattan,16,12.68
Brooklyn,9,12.68
Brooklyn,2,12.68
Manhattan,1,12.68
Brooklyn,4,12.68
Brooklyn,13,12.68
Queens,15,12.68
Queens,22,12.68
Queens,16,12.68
Manhattan,0,12.68
Unknown,23,12.68
Queens,5,12.68
Unknown,18,12.68
Manhattan,2,12.68
Brooklyn,6,12.68
Brooklyn,1,12.68
Manhattan,15,12.68
Brooklyn,18,12.68
Queens,3,12.68
Queens,12,12.68
Unknown,20,12.68
Queens,14,12.68
Brooklyn,21,12.68
Queens,4,12.68
Unknown,21,12.68
Brooklyn,19,12.68
Queens,19,12.68
Queens,21,12.68
Manhattan,8,12.68
Manhattan,10,12.68
Manhattan,22,12.68
Queens,18,12.68
Brooklyn,11,12.68
Queens,6,12.67
Unknown,0,12.67
Manhattan,16,12.67
Queens,20,12.67
Unknown,19,12.67
Manhattan,18,12.67
Queens,21,12.67
Queens,19,12.67
Queens,9,12.67
Manhattan,13,12.67
Manhattan,6,12.67
Queens,16,12.67
Unknown,1,12.67
Queens,3,12.67
Brooklyn,6,12.67
Manhattan,22,12.67
Queens,17,12.67
Brooklyn,7,12.67
Brooklyn,21,12.67
Bronx,8,12.67
Brooklyn,17,12.67
Brooklyn,1,12.67
Manhattan,4,12.67
Queens,12,12.67
Queens,22,12.67
Queens,8,12.67
Queens,4,12.67
Unknown,18,12.67
Queens,11,12.67
Manhattan,3,12.67
Brooklyn,0,12.67
Unknown,20,12.67
Queens,10,12.67
Queens,1,12.67
Brooklyn,20,12.67
Manhattan,5,12.67
Queens,18,12.67
Brooklyn,15,12.67
Queens,0,12.67
Brooklyn,2,12.67
Unknown,9,12.67
Queens,14,12.67
Queens,7,12.67
Unknown,22,12.67
Manhattan,9,12.67
Manhattan,19,12.67
Manhattan,12,12.67
Queens,15,12.67
Manhattan,7,12.67
Unknown,15,12.67
Brooklyn,4,12.67
Brooklyn,8,12.67
Unknown,17,12.67
Manhattan,10,12.67
Brooklyn,5,12.67
Unknown,6,12.67
Manhattan,2,12.67
Brooklyn,11,12.67
Manhattan,17,12.67
Manhattan,20,12.67
Unknown,21,12.67
Queens,23,12.67
Brooklyn,18,12.67
Queens,5,12.67
Manhattan,11,12.67
Manhattan,23,12.67
Manhattan,1,12.67
Queens,2,12.67
Queens,13,12.67
Manhattan,21,12.67
Bronx,7,12.67
Unknown,14,12.67
Unknown,7,12.67
Manhattan,0,12.67
Unknown,13,12.67
Brooklyn,14,12.67
Manhattan,8,12.67
Manhattan,15,12.67
Manhattan,14,12.67
Brooklyn,23,12.67
Brooklyn,11,12.66
Queens,8,12.66
Manhattan,11,12.66
Queens,1,12.66
Brooklyn,5,12.66
Manhattan,17,12.66
Manhattan,16,12.66
Brooklyn,0,12.66
Queens,15,12.66
Brooklyn,13,12.66
Brooklyn,9,12.66
