PU_Borough,PUHour,Trip_distance
Brooklyn,5,0.66
Bronx,4,0.66
Brooklyn,2,0.66
Queens,15,0.66
Unknown,7,0.66
Queens,6,0.66
Manhattan,12,0.66
Queens,11,0.66
Unknown,18,0.66
Unknown,21,0.66
Queens,10,0.66
Unknown,19,0.66
Brooklyn,21,0.66
Staten Island,23,0.66
Unknown,3,0.66
Queens,8,0.66
Bronx,11,0.66
Brooklyn,13,0.66
Brooklyn,9,0.66
Bronx,7,0.66
Queens,0,0.66
Bronx,17,0.66
Unknown,11,0.66
Brooklyn,23,0.66
Queens,21,0.66
Queens,22,0.66
Brooklyn,8,0.66
Queens,16,0.66
Manhattan,15,0.66
Queens,3,0.66
Manhattan,9,0.66
Bronx,22,0.66
Unknown,0,0.66
Manhattan,18,0.66
Manhattan,17,0.66
Unknown,17,0.66
Unknown,1,0.66
Unknown,2,0.66
Bronx,9,0.66
Queens,7,0.66
Brooklyn,20,0.66
Manhattan,21,0.66
Brooklyn,3,0.66
Unknown,23,0.66
Unknown,5,0.66
Unknown,14,0.66
Manhattan,0,0.66
Queens,2,0.66
Staten Island,1,0.66
Brooklyn,14,0.66
Bronx,19,0.66
Unknown,16,0.66
Unknown,9,0.66
Queens,17,0.66
Manhattan,1,0.66
Queens,23,0.66
Manhattan,10,0.66
Brooklyn,4,0.66
Manhattan,4,0.66
Brooklyn,19,0.66
Brooklyn,18,0.66
Bronx,20,0.66
Manhattan,20,0.66
Queens,4,0.66
Unknown,22,0.66
Unknown,13,0.66
Brooklyn,11,0.66
Unknown,4,0.66
Bronx,15,0.66
Bronx,10,0.66
Staten Island,10,0.66
Bronx,12,0.66
Queens,20,0.66
Bronx,16,0.66
Bronx,21,0.66
Manhattan,11,0.66
Unknown,8,0.66
EWR,16,0.66
Brooklyn,17,0.66
Bronx,5,0.66
Queens,18,0.66
Manhattan,16,0.66
Bronx,0,0.66
Brooklyn,22,0.66
Brooklyn,7,0.66
Queens,14,0.66
Manhattan,23,0.66
Manhattan,8,0.66
Manhattan,3,0.66
Brooklyn,10,0.66
Manhattan,22,0.66
Unknown,12,0.66
Unknown,20,0.66
Bronx,14,0.66
EWR,17,0.66
Bronx,2,0.66
Manhattan,2,0.66
Bronx,1,0.66
Brooklyn,12,0.66
Bronx,23,0.66
Staten Island,0,0.66
Manhattan,5,0.66
Manhattan,14,0.66
Unknown,10,0.66
Manhattan,7,0.66
EWR,6,0.66
Brooklyn,6,0.66
Staten Island,9,0.66
Queens,9,0.66
Unknown,15,0.66
Brooklyn,15,0.66
Brooklyn,1,0.66
Unknown,6,0.66
Manhattan,6,0.66
Bronx,6,0.66
Bronx,13,0.66
Queens,1,0.66
Manhattan,19,0.66
Brooklyn,0,0.66
Brooklyn,16,0.66
Bronx,8,0.66
Queens,13,0.66
Queens,19,0.66
Manhattan,13,0.66
Bronx,18,0.66
Bronx,3,0.66
Queens,5,0.66
Queens,12,0.66
Brooklyn,11,0.65
Queens,16,0.65
Staten Island,10,0.65
Unknown,20,0.65
Queens,4,0.65
Brooklyn,16,0.65
Bronx,10,0.65
Brooklyn,22,0.65
Manhattan,9,0.65
Manhattan,17,0.65
Unknown,2,0.65
Manhattan,20,0.65
Unknown,3,0.65
Brooklyn,14,0.65
Bronx,14,0.65
Bronx,15,0.65
Bronx,18,0.65
Manhattan,23,0.65
Queens,22,0.65
Queens,10,0.65
Brooklyn,20,0.65
Bronx,19,0.65
Manhattan,18,0.65
Queens,5,0.65
Unknown,1,0.65
Staten Island,13,0.65
Queens,1,0.65
Staten Island,8,0.65
Unknown,19,0.65
Brooklyn,4,0.65
Bronx,2,0.65
Brooklyn,7,0.65
Manhattan,13,0.65
Brooklyn,12,0.65
Brooklyn,3,0.65
Unknown,14,0.65
Unknown,6,0.65
Staten Island,9,0.65
Brooklyn,23,0.65
Bronx,9,0.65
Bronx,13,0.65
Manhattan,1,0.65
Unknown,18,0.65
Queens,18,0.65
Manhattan,4,0.65
Brooklyn,19,0.65
Brooklyn,9,0.65
