PU_Borough,PUHour,Trip_distance
Manhattan,23,19.02
Queens,7,19.02
Brooklyn,11,19.02
Unknown,16,19.02
Brooklyn,5,19.02
Manhattan,4,19.02
Queens,13,19.02
Queens,16,19.02
Manhattan,5,19.02
Brooklyn,20,19.02
Unknown,17,19.02
Unknown,7,19.02
Manhattan,7,19.02
Queens,6,19.02
Manhattan,14,19.02
Manhattan,2,19.02
Manhattan,3,19.02
Manhattan,20,19.02
Manhattan,8,19.02
Brooklyn,18,19.02
Bronx,13,19.02
Manhattan,18,19.02
Queens,4,19.02
Brooklyn,7,19.02
Queens,5,19.02
Queens,20,19.02
Manhattan,21,19.02
Manhattan,22,19.02
Unknown,6,19.02
Queens,3,19.02
Queens,21,19.02
Manhattan,10,19.02
Manhattan,16,19.02
Manhattan,12,19.02
Brooklyn,12,19.02
Queens,0,19.02
Manhattan,11,19.02
Unknown,12,19.02
Unknown,15,19.02
Brooklyn,6,19.02
Queens,12,19.02
Manhattan,19,19.02
Unknown,21,19.02
Manhattan,17,19.02
Manhattan,0,19.02
Manhattan,6,19.02
Queens,8,19.02
Queens,10,19.02
Queens,23,19.02
Manhattan,13,19.02
Queens,15,19.02
Queens,2,19.02
Manhattan,1,19.02
Queens,18,19.02
Manhattan,15,19.02
Queens,19,19.02
Unknown,0,19.02
Unknown,5,19.02
Manhattan,9,19.02
Queens,17,19.02
Queens,22,19.02
Queens,11,19.02
Queens,9,19.02
Queens,14,19.02
Bronx,16,19.02
Queens,1,19.02
Brooklyn,5,19.01
Unknown,23,19.01
Unknown,12,19.01
Queens,4,19.01
Manhattan,10,19.01
Queens,13,19.01
Queens,16,19.01
EWR,16,19.01
Queens,9,19.01
Unknown,5,19.01
EWR,22,19.01
Manhattan,20,19.01
Manhattan,21,19.01
Brooklyn,0,19.01
Queens,23,19.01
Unknown,6,19.01
Queens,11,19.01
Queens,10,19.01
Manhattan,8,19.01
Manhattan,13,19.01
Unknown,14,19.01
Manhattan,16,19.01
Unknown,3,19.01
Queens,22,19.01
Brooklyn,7,19.01
Manhattan,9,19.01
Manhattan,4,19.01
Queens,15,19.01
Queens,20,19.01
EWR,6,19.01
Brooklyn,4,19.01
Manhattan,12,19.01
Manhattan,2,19.01
Queens,8,19.01
Manhattan,15,19.01
Manhattan,23,19.01
Manhattan,14,19.01
Manhattan,22,19.01
Manhattan,6,19.01
Queens,7,19.01
Queens,3,19.01
Unknown,9,19.01
Queens,2,19.01
Manhattan,18,19.01
