PU_Borough,PUHour,Trip_distance
Brooklyn,17,6.82
Queens,22,6.82
Brooklyn,0,6.82
Bronx,1,6.82
Queens,20,6.82
Queens,19,6.82
Bronx,6,6.82
Unknown,21,6.82
Manhattan,0,6.82
Brooklyn,5,6.82
Bronx,22,6.82
Manhattan,2,6.82
Unknown,1,6.82
Unknown,5,6.82
Queens,5,6.82
Brooklyn,8,6.82
Queens,4,6.82
Queens,1,6.82
Queens,8,6.82
Queens,0,6.82
Unknown,16,6.82
Manhattan,8,6.82
Queens,11,6.82
Manhattan,18,6.82
Brooklyn,7,6.82
Unknown,10,6.82
Manhattan,16,6.82
Brooklyn,21,6.82
Manhattan,19,6.82
Manhattan,21,6.82
Queens,13,6.82
Unknown,17,6.82
Bronx,10,6.82
Brooklyn,19,6.82
Queens,12,6.82
Unknown,9,6.82
Manhattan,7,6.82
Brooklyn,20,6.82
Unknown,7,6.82
Unknown,20,6.82
Manhattan,3,6.82
Bronx,12,6.82
Brooklyn,14,6.82
Brooklyn,22,6.82
Brooklyn,2,6.82
Unknown,13,6.82
Bronx,23,6.82
Brooklyn,16,6.82
Queens,9,6.82
Bronx,0,6.82
Unknown,23,6.82
Queens,7,6.82
Brooklyn,13,6.82
Queens,2,6.82
Brooklyn,12,6.82
Unknown,6,6.82
Bronx,16,6.82
Brooklyn,18,6.82
Manhattan,9,6.82
Unknown,3,6.82
Manhattan,13,6.82
Manhattan,1,6.82
Brooklyn,4,6.82
Queens,15,6.82
Bronx,17,6.82
Manhattan,22,6.82
Unknown,22,6.82
Brooklyn,15,6.82
Bronx,8,6.82
Bronx,19,6.82
Manhattan,14,6.82
Unknown,11,6.82
Unknown,12,6.82
Brooklyn,1,6.82
Brooklyn,9,6.82
Unknown,4,6.82
Manhattan,6,6.82
Brooklyn,6,6.82
Queens,3,6.82
Unknown,15,6.82
Unknown,0,6.82
Queens,23,6.82
Manhattan,23,6.82
Queens,6,6.82
Queens,10,6.82
Unknown,14,6.82
Brooklyn,23,6.82
Manhattan,11,6.82
Bronx,14,6.82
Queens,16,6.82
Brooklyn,3,6.82
Manhattan,12,6.82
Queens,17,6.82
Manhattan,10,6.82
Manhattan,17,6.82
Manhattan,15,6.82
Manhattan,4,6.82
Unknown,18,6.82
Brooklyn,10,6.82
Unknown,2,6.82
Manhattan,20,6.82
Queens,18,6.82
Manhattan,5,6.82
Bronx,5,6.82
Unknown,8,6.82
Brooklyn,11,6.82
Queens,21,6.82
Queens,14,6.82
Unknown,19,6.82
Unknown,12,6.81
Manhattan,22,6.81
Brooklyn,19,6.81
Manhattan,7,6.81
Brooklyn,21,6.81
Brooklyn,11,6.81
Unknown,1,6.81
Unknown,0,6.81
Unknown,11,6.81
Queens,10,6.81
Queens,2,6.81
Manhattan,19,6.81
Queens,7,6.81
Bronx,14,6.81
Manhattan,16,6.81
Bronx,1,6.81
Brooklyn,2,6.81
Unknown,10,6.81
Manhattan,4,6.81
Unknown,23,6.81
Manhattan,17,6.81
Unknown,7,6.81
Unknown,15,6.81
Queens,4,6.81
Unknown,16,6.81
Brooklyn,22,6.81
Brooklyn,12,6.81
Manhattan,15,6.81
Queens,15,6.81
Manhattan,6,6.81
Manhattan,10,6.81
Manhattan,13,6.81
Bronx,17,6.81
Brooklyn,6,6.81
Brooklyn,4,6.81
Queens,19,6.81
Brooklyn,5,6.81
Queens,16,6.81
Unknown,19,6.81
Brooklyn,1,6.81
Queens,13,6.81
Queens,23,6.81
Brooklyn,0,6.81
Unknown,20,6.81
Unknown,13,6.81
Bronx,22,6.81
Brooklyn,17,6.81
Brooklyn,10,6.81
Manhattan,12,6.81
Brooklyn,20,6.81
Queens,8,6.81
Unknown,2,6.81
Manhattan,20,6.81
Unknown,21,6.81
Brooklyn,9,6.81
Unknown,17,6.81
Brooklyn,8,6.81
Brooklyn,13,6.81
Manhattan,8,6.81
Queens,12,6.81
Manhattan,14,6.81
Brooklyn,7,6.81
Queens,20,6.81
Queens,11,6.81
Queens,18,6.81
Brooklyn,23,6.81
Brooklyn,18,6.81
Brooklyn,14,6.81
Bronx,8,6.81
Manhattan,11,6.81
Queens,17,6.81
Unknown,4,6.81
Manhattan,0,6.81
Queens,5,6.81
Manhattan,18,6.81
Queens,3,6.81
Queens,6,6.81
Unknown,14,6.81
Manhattan,23,6.81
Brooklyn,3,6.81
Brooklyn,16,6.81
Manhattan,9,6.81
Queens,9,6.81
Unknown,18,6.81
Unknown,8,6.81
Manhattan,1,6.81
Bronx,0,6.81
Manhattan,5,6.81
Queens,21,6.81
Unknown,22,6.81
Unknown,6,6.81
Bronx,19,6.81
Manhattan,2,6.81
Queens,0,6.81
Unknown,3,6.81
Manhattan,21,6.81
Brooklyn,15,6.81
Queens,22,6.81
Queens,1,6.81
Queens,14,6.81
Manhattan,3,6.81
Brooklyn,4,6.8
Manhattan,22,6.8
Unknown,12,6.8
Brooklyn,2,6.8
Unknown,17,6.8
Manhattan,3,6.8
