PU_Borough,PUHour,Trip_distance
Bronx,5,9.08
Unknown,16,9.08
Bronx,22,9.08
Manhattan,22,9.08
Queens,11,9.08
Manhattan,20,9.08
Queens,10,9.08
Manhattan,11,9.08
Manhattan,23,9.08
Unknown,0,9.08
Manhattan,7,9.08
Unknown,21,9.08
Manhattan,2,9.08
Manhattan,17,9.08
Brooklyn,20,9.08
Brooklyn,3,9.08
Manhattan,0,9.08
Bronx,17,9.08
Manhattan,6,9.08
Bronx,11,9.08
Manhattan,12,9.08
Queens,6,9.08
Bronx,6,9.08
Unknown,20,9.08
Bronx,19,9.08
Unknown,12,9.08
Queens,4,9.08
Bronx,13,9.08
Unknown,4,9.08
Queens,19,9.08
Bronx,14,9.08
Bronx,23,9.08
Queens,8,9.08
Bronx,15,9.08
Unknown,6,9.08
Manhattan,13,9.08
Bronx,4,9.08
Unknown,19,9.08
Brooklyn,1,9.08
Queens,7,9.08
Brooklyn,14,9.08
Manhattan,19,9.08
Queens,20,9.08
Brooklyn,13,9.08
Bronx,7,9.08
Queens,3,9.08
Queens,9,9.08
Manhattan,9,9.08
Unknown,9,9.08
Queens,17,9.08
Unknown,3,9.08
Brooklyn,4,9.08
Queens,1,9.08
Brooklyn,15,9.08
Brooklyn,21,9.08
Queens,2,9.08
Brooklyn,12,9.08
Brooklyn,16,9.08
Unknown,22,9.08
Queens,23,9.08
Queens,12,9.08
Brooklyn,0,9.08
Queens,13,9.08
Brooklyn,6,9.08
Unknown,13,9.08
Manhattan,15,9.08
Queens,21,9.08
Brooklyn,18,9.08
Bronx,21,9.08
Brooklyn,17,9.08
Brooklyn,2,9.08
Unknown,23,9.08
Queens,22,9.08
Manhattan,16,9.08
Unknown,11,9.08
Unknown,18,9.08
Manhattan,8,9.08
Brooklyn,5,9.08
Unknown,1,9.08
Queens,14,9.08
Brooklyn,11,9.08
Unknown,8,9.08
Brooklyn,7,9.08
Brooklyn,10,9.08
Manhattan,21,9.08
Queens,18,9.08
Unknown,10,9.08
Unknown,7,9.08
Brooklyn,23,9.08
Manhattan,5,9.08
Bronx,8,9.08
Unknown,15,9.08
Manhattan,18,9.08
Queens,0,9.08
Brooklyn,8,9.08
Queens,5,9.08
Manhattan,14,9.08
Manhattan,1,9.08
Brooklyn,9,9.08
Manhattan,4,9.08
Brooklyn,19,9.08
Queens,15,9.08
Manhattan,3,9.08
Queens,16,9.08
Manhattan,10,9.08
Unknown,17,9.08
Brooklyn,22,9.08
Manhattan,2,9.07
Brooklyn,20,9.07
Queens,21,9.07
Unknown,16,9.07
Brooklyn,14,9.07
Brooklyn,5,9.07
Bronx,5,9.07
Brooklyn,6,9.07
Bronx,22,9.07
Brooklyn,21,9.07
Unknown,20,9.07
Manhattan,7,9.07
Manhattan,1,9.07
Unknown,10,9.07
Bronx,11,9.07
Queens,20,9.07
Brooklyn,3,9.07
Queens,23,9.07
Manhattan,4,9.07
Brooklyn,0,9.07
Unknown,5,9.07
Manhattan,13,9.07
Manhattan,0,9.07
Manhattan,12,9.07
Queens,22,9.07
Unknown,18,9.07
Queens,19,9.07
Manhattan,15,9.07
Queens,10,9.07
Queens,1,9.07
Manhattan,14,9.07
Queens,3,9.07
Bronx,0,9.07
Unknown,14,9.07
Manhattan,10,9.07
Queens,15,9.07
Manhattan,20,9.07
Manhattan,17,9.07
Unknown,13,9.07
Brooklyn,9,9.07
Brooklyn,23,9.07
Queens,12,9.07
Brooklyn,2,9.07
Queens,0,9.07
Manhattan,11,9.07
Unknown,11,9.07
Queens,2,9.07
Queens,8,9.07
Queens,9,9.07
Queens,18,9.07
Unknown,0,9.07
Unknown,17,9.07
Queens,13,9.07
Brooklyn,18,9.07
Queens,6,9.07
Unknown,19,9.07
Unknown,15,9.07
Manhattan,19,9.07
Brooklyn,7,9.07
