PU_Borough,PUHour,Trip_distance
Brooklyn,22,9.22
Queens,0,9.22
Manhattan,19,9.22
Brooklyn,0,9.22
Unknown,22,9.22
Unknown,2,9.22
Queens,18,9.22
Bronx,0,9.22
Brooklyn,19,9.22
Queens,21,9.22
Brooklyn,11,9.22
Bronx,23,9.22
Brooklyn,20,9.22
Unknown,20,9.22
Brooklyn,14,9.22
Queens,17,9.22
Bronx,4,9.22
Unknown,18,9.22
Queens,9,9.22
Manhattan,6,9.22
Unknown,0,9.22
Manhattan,8,9.22
Bronx,14,9.22
Bronx,17,9.22
Brooklyn,5,9.22
Manhattan,10,9.22
Unknown,13,9.22
Bronx,1,9.22
Brooklyn,9,9.22
Queens,15,9.22
Queens,4,9.22
Manhattan,23,9.22
Unknown,23,9.22
Manhattan,11,9.22
Unknown,17,9.22
Brooklyn,12,9.22
Queens,1,9.22
Manhattan,9,9.22
Bronx,5,9.22
Queens,6,9.22
Manhattan,13,9.22
Queens,14,9.22
Unknown,8,9.22
Manhattan,12,9.22
Unknown,1,9.22
Brooklyn,23,9.22
Manhattan,20,9.22
Queens,7,9.22
Brooklyn,8,9.22
Bronx,8,9.22
Brooklyn,21,9.22
Unknown,16,9.22
Manhattan,2,9.22
Brooklyn,2,9.22
Queens,22,9.22
Manhattan,22,9.22
Manhattan,5,9.22
Bronx,19,9.22
Queens,23,9.22
Unknown,10,9.22
Unknown,9,9.22
Queens,20,9.22
Unknown,7,9.22
Brooklyn,7,9.22
Manhattan,17,9.22
Brooklyn,3,9.22
Queens,8,9.22
Brooklyn,1,9.22
Queens,2,9.22
Staten Island,0,9.22
Unknown,21,9.22
Manhattan,4,9.22
Brooklyn,6,9.22
Unknown,4,9.22
Queens,10,9.22
Unknown,6,9.22
Unknown,19,9.22
Queens,3,9.22
Brooklyn,16,9.22
Unknown,15,9.22
Manhattan,18,9.22
Queens,5,9.22
Brooklyn,4,9.22
Unknown,11,9.22
Manhattan,14,9.22
Manhattan,16,9.22
Manhattan,1,9.22
Brooklyn,10,9.22
Bronx,10,9.22
Manhattan,7,9.22
Brooklyn,13,9.22
Brooklyn,18,9.22
Unknown,3,9.22
Manhattan,21,9.22
Manhattan,0,9.22
Queens,11,9.22
Queens,19,9.22
Manhattan,15,9.22
Queens,16,9.22
Queens,13,9.22
Manhattan,3,9.22
Queens,12,9.22
Brooklyn,10,9.21
Queens,13,9.21
Brooklyn,0,9.21
Queens,4,9.21
Unknown,15,9.21
Brooklyn,8,9.21
Queens,23,9.21
Manhattan,9,9.21
Manhattan,21,9.21
Unknown,13,9.21
Manhattan,0,9.21
Manhattan,23,9.21
Unknown,9,9.21
Unknown,7,9.21
Brooklyn,12,9.21
Brooklyn,9,9.21
Manhattan,15,9.21
Queens,9,9.21
Queens,15,9.21
Brooklyn,20,9.21
Bronx,8,9.21
Bronx,15,9.21
Brooklyn,11,9.21
Unknown,16,9.21
Unknown,11,9.21
Queens,7,9.21
