PU_Borough,PUHour,Trip_distance
Queens,7,18.15
Brooklyn,14,18.15
Queens,15,18.15
Manhattan,16,18.15
Brooklyn,20,18.15
Queens,17,18.15
Manhattan,23,18.15
Manhattan,3,18.15
Unknown,5,18.15
Brooklyn,3,18.15
Queens,0,18.15
Queens,22,18.15
Brooklyn,4,18.15
Unknown,6,18.15
Manhattan,5,18.15
Manhattan,15,18.15
Brooklyn,5,18.15
Queens,14,18.15
Manhattan,22,18.15
Queens,4,18.15
Brooklyn,9,18.15
Manhattan,7,18.15
Brooklyn,18,18.15
Unknown,23,18.15
Brooklyn,8,18.15
Queens,6,18.15
Brooklyn,6,18.15
Queens,23,18.15
Manhattan,8,18.15
Queens,18,18.15
Unknown,1,18.15
Queens,13,18.15
Manhattan,6,18.15
Manhattan,20,18.15
Brooklyn,23,18.15
Manhattan,10,18.15
Queens,20,18.15
Manhattan,17,18.15
Unknown,17,18.15
Queens,19,18.15
Manhattan,11,18.15
Queens,16,18.15
Queens,12,18.15
Queens,8,18.15
Unknown,15,18.15
Manhattan,2,18.15
Unknown,13,18.15
Brooklyn,15,18.15
Manhattan,19,18.15
Unknown,18,18.15
Queens,21,18.15
Unknown,7,18.15
Manhattan,21,18.15
Brooklyn,7,18.15
Unknown,16,18.15
Brooklyn,12,18.15
Manhattan,14,18.15
Queens,3,18.15
Brooklyn,0,18.15
Queens,2,18.15
Unknown,14,18.15
Unknown,21,18.15
Brooklyn,13,18.15
Manhattan,9,18.15
Manhattan,0,18.15
Brooklyn,19,18.15
Manhattan,12,18.15
Queens,10,18.15
Queens,11,18.15
Queens,1,18.15
Manhattan,13,18.15
Queens,5,18.15
Manhattan,1,18.15
Bronx,10,18.15
Manhattan,4,18.15
Queens,9,18.15
Manhattan,18,18.15
Queens,19,18.14
Manhattan,20,18.14
Queens,15,18.14
Unknown,18,18.14
Bronx,22,18.14
Queens,7,18.14
Unknown,14,18.14
Queens,6,18.14
Queens,4,18.14
Bronx,11,18.14
Unknown,19,18.14
Brooklyn,19,18.14
Manhattan,14,18.14
Queens,20,18.14
Unknown,21,18.14
Queens,21,18.14
Manhattan,9,18.14
Unknown,12,18.14
Brooklyn,6,18.14
Queens,23,18.14
Queens,3,18.14
Manhattan,23,18.14
Queens,5,18.14
Queens,22,18.14
Queens,11,18.14
Queens,16,18.14
Manhattan,19,18.14
Manhattan,11,18.14
Bronx,17,18.14
Brooklyn,4,18.14
Queens,12,18.14
Unknown,0,18.14
Manhattan,7,18.14
Unknown,10,18.14
Queens,9,18.14
Unknown,13,18.14
Manhattan,8,18.14
Queens,14,18.14
Queens,18,18.14
Manhattan,15,18.14
Queens,10,18.14
Manhattan,6,18.14
Unknown,2,18.14
Brooklyn,14,18.14
Queens,1,18.14
Brooklyn,7,18.14
Manhattan,21,18.14
Manhattan,18,18.14
Manhattan,17,18.14
Queens,2,18.14
Brooklyn,3,18.14
Queens,0,18.14
Queens,8,18.14
Manhattan,1,18.14
Unknown,7,18.14
Unknown,1,18.14
Manhattan,4,18.14
Queens,13,18.14
Manhattan,16,18.14
Manhattan,13,18.14
Brooklyn,18,18.14
Brooklyn,5,18.14
Unknown,16,18.14
Manhattan,12,18.14
Manhattan,10,18.14
Queens,17,18.14
Unknown,11,18.14
Manhattan,2,18.14
Manhattan,0,18.14
Manhattan,22,18.14
Manhattan,5,18.14
Manhattan,3,18.14
Unknown,17,18.14
Unknown,22,18.14
Manhattan,18,18.13
EWR,18,18.13
Bronx,16,18.13
Brooklyn,7,18.13
Manhattan,6,18.13
Unknown,6,18.13
Manhattan,4,18.13
Brooklyn,12,18.13
Manhattan,11,18.13
Queens,21,18.13
Brooklyn,21,18.13
Queens,19,18.13
Unknown,11,18.13
Queens,0,18.13
Manhattan,10,18.13
Manhattan,17,18.13
Queens,23,18.13
Queens,14,18.13
Queens,22,18.13
Queens,17,18.13
Manhattan,0,18.13
Brooklyn,13,18.13
Queens,11,18.13
Manhattan,7,18.13
Queens,3,18.13
Manhattan,1,18.13
Queens,10,18.13
Manhattan,13,18.13
Manhattan,3,18.13
Brooklyn,19,18.13
Unknown,14,18.13
Manhattan,5,18.13
Manhattan,12,18.13
Manhattan,19,18.13
Queens,6,18.13
Manhattan,2,18.13
Unknown,16,18.13
Unknown,1,18.13
Queens,5,18.13
Manhattan,14,18.13
Unknown,9,18.13
Queens,18,18.13
Unknown,20,18.13
Unknown,23,18.13
Queens,16,18.13
Unknown,15,18.13
Unknown,0,18.13
Manhattan,16,18.13
Queens,20,18.13
Queens,15,18.13
Queens,2,18.13
Manhattan,23,18.13
Brooklyn,14,18.13
Brooklyn,17,18.13
Brooklyn,8,18.13
Brooklyn,6,18.13
Unknown,17,18.13
Brooklyn,23,18.13
Manhattan,9,18.13
Queens,1,18.13
Manhattan,8,18.13
Queens,8,18.13
Queens,7,18.13
Manhattan,20,18.13
Manhattan,21,18.13
Manhattan,22,18.13
Queens,4,18.13
Queens,13,18.13
Queens,9,18.13
Unknown,12,18.13
Queens,12,18.13
Manhattan,15,18.13
Unknown,10,18.13
Unknown,21,18.13
Queens,5,18.12
Manhattan,21,18.12
Bronx,22,18.12
Unknown,9,18.12
Queens,11,18.12
Queens,6,18.12
Queens,16,18.12
Unknown,6,18.12
Manhattan,10,18.12
Manhattan,18,18.12
Brooklyn,7,18.12
Brooklyn,13,18.12
Manhattan,4,18.12
Manhattan,16,18.12
Unknown,10,18.12
Manhattan,22,18.12
Brooklyn,5,18.12
Unknown,5,18.12
Manhattan,2,18.12
Manhattan,7,18.12
Manhattan,20,18.12
Manhattan,23,18.12
Manhattan,12,18.12
Queens,19,18.12
Unknown,8,18.12
Queens,23,18.12
Brooklyn,14,18.12
Manhattan,8,18.12
Queens,13,18.12
Manhattan,17,18.12
Unknown,4,18.12
Brooklyn,6,18.12
Manhattan,0,18.12
Queens,2,18.12
Unknown,13,18.12
Manhattan,11,18.12
Unknown,20,18.12
Manhattan,1,18.12
Queens,17,18.12
Queens,3,18.12
Unknown,7,18.12
Manhattan,19,18.12
Bronx,0,18.12
Queens,21,18.12
Brooklyn,4,18.12
Queens,18,18.12
Queens,12,18.12
Unknown,3,18.12
Unknown,15,18.12
Manhattan,14,18.12
Brooklyn,9,18.12
Queens,8,18.12
Manhattan,9,18.12
Unknown,22,18.12
Queens,15,18.12
Queens,22,18.12
Manhattan,6,18.12
Bronx,11,18.12
Manhattan,5,18.12
Queens,1,18.12
Unknown,11,18.12
Unknown,14,18.12
Queens,10,18.12
Queens,0,18.12
Queens,14,18.12
Queens,4,18.12
Manhattan,3,18.12
Unknown,21,18.12
Unknown,16,18.12
Queens,20,18.12
Manhattan,15,18.12
Unknown,18,18.12
Brooklyn,0,18.12
Queens,9,18.12
Queens,7,18.12
Manhattan,13,18.12
Manhattan,16,18.11
Unknown,13,18.11
Unknown,9,18.11
Brooklyn,9,18.11
Brooklyn,5,18.11
Manhattan,0,18.11
Queens,12,18.11
Unknown,3,18.11
Queens,7,18.11
Brooklyn,12,18.11
Brooklyn,23,18.11
Manhattan,21,18.11
Manhattan,4,18.11
Queens,1,18.11
Queens,21,18.11
Brooklyn,3,18.11
Unknown,6,18.11
Queens,17,18.11
Manhattan,6,18.11
Queens,9,18.11
Unknown,22,18.11
Bronx,2,18.11
Queens,22,18.11
Unknown,14,18.11
Manhattan,3,18.11
Manhattan,11,18.11
Unknown,16,18.11
Manhattan,8,18.11
Manhattan,19,18.11
Manhattan,23,18.11
Manhattan,12,18.11
Queens,23,18.11
Queens,15,18.11
Brooklyn,1,18.11
