PU_Borough,PUHour,Trip_distance
Unknown,7,14.04
Queens,6,14.04
Queens,11,14.04
Queens,15,14.04
Queens,13,14.04
Brooklyn,6,14.04
Queens,4,14.04
Manhattan,10,14.04
Brooklyn,0,14.04
Queens,17,14.04
Manhattan,9,14.04
Queens,14,14.04
Manhattan,2,14.04
Manhattan,18,14.04
Manhattan,14,14.04
Queens,9,14.04
Queens,18,14.04
Manhattan,19,14.04
Unknown,11,14.04
Bronx,4,14.04
Manhattan,21,14.04
Manhattan,12,14.04
Queens,1,14.04
Queens,7,14.04
Queens,20,14.04
Queens,21,14.04
Unknown,5,14.04
Brooklyn,3,14.04
Queens,10,14.04
Brooklyn,10,14.04
Manhattan,1,14.04
Unknown,21,14.04
Manhattan,6,14.04
Queens,12,14.04
Manhattan,4,14.04
Queens,19,14.04
Unknown,1,14.04
Queens,3,14.04
Manhattan,15,14.04
Manhattan,3,14.04
Manhattan,5,14.04
Queens,23,14.04
Brooklyn,2,14.04
Brooklyn,14,14.04
Manhattan,8,14.04
Manhattan,0,14.04
Manhattan,16,14.04
Brooklyn,23,14.04
Manhattan,20,14.04
Queens,0,14.04
Manhattan,13,14.04
Unknown,14,14.04
Queens,16,14.04
Unknown,17,14.04
Manhattan,17,14.04
Brooklyn,8,14.04
Unknown,18,14.04
Manhattan,22,14.04
Queens,8,14.04
Manhattan,11,14.04
Brooklyn,15,14.04
Unknown,22,14.04
Queens,2,14.04
Queens,22,14.04
Manhattan,23,14.04
Brooklyn,17,14.04
Queens,5,14.04
Manhattan,7,14.04
Queens,4,14.03
Manhattan,10,14.03
Unknown,19,14.03
Queens,5,14.03
Bronx,4,14.03
Unknown,21,14.03
Manhattan,5,14.03
Queens,10,14.03
Manhattan,22,14.03
Manhattan,8,14.03
Queens,13,14.03
Queens,18,14.03
EWR,6,14.03
Manhattan,1,14.03
Queens,15,14.03
Brooklyn,20,14.03
Queens,3,14.03
Bronx,5,14.03
Queens,17,14.03
Queens,23,14.03
Brooklyn,10,14.03
Manhattan,9,14.03
Brooklyn,2,14.03
Manhattan,20,14.03
Queens,8,14.03
Manhattan,2,14.03
Unknown,5,14.03
Queens,9,14.03
Brooklyn,0,14.03
Manhattan,4,14.03
Manhattan,15,14.03
Manhattan,16,14.03
Brooklyn,4,14.03
Unknown,16,14.03
Bronx,18,14.03
Manhattan,6,14.03
Manhattan,18,14.03
Queens,12,14.03
Manhattan,21,14.03
Brooklyn,23,14.03
Queens,11,14.03
Queens,1,14.03
Queens,0,14.03
Queens,14,14.03
Manhattan,7,14.03
Manhattan,19,14.03
Manhattan,0,14.03
Queens,20,14.03
Unknown,10,14.03
Manhattan,13,14.03
Bronx,12,14.03
Queens,19,14.03
Brooklyn,16,14.03
Brooklyn,22,14.03
Manhattan,14,14.03
Manhattan,17,14.03
Unknown,22,14.03
Brooklyn,14,14.03
Unknown,1,14.03
Queens,16,14.03
Manhattan,23,14.03
Manhattan,3,14.03
Queens,7,14.03
Queens,21,14.03
Queens,6,14.03
Brooklyn,21,14.03
Manhattan,12,14.03
Queens,2,14.03
Unknown,14,14.03
Brooklyn,5,14.03
Bronx,20,14.03
Unknown,7,14.03
Manhattan,11,14.03
Brooklyn,7,14.03
Unknown,0,14.03
Queens,22,14.03
Queens,1,14.02
Manhattan,21,14.02
Manhattan,2,14.02
Brooklyn,8,14.02
Manhattan,1,14.02
Unknown,13,14.02
Brooklyn,19,14.02
Manhattan,18,14.02
Queens,4,14.02
Unknown,18,14.02
Manhattan,3,14.02
Manhattan,23,14.02
Brooklyn,5,14.02
Queens,20,14.02
Manhattan,8,14.02
Queens,22,14.02
Unknown,20,14.02
Manhattan,4,14.02
Manhattan,15,14.02
Manhattan,0,14.02
Unknown,12,14.02
Brooklyn,14,14.02
Queens,16,14.02
Manhattan,20,14.02
Manhattan,16,14.02
Manhattan,12,14.02
Brooklyn,4,14.02
Queens,17,14.02
Queens,21,14.02
Manhattan,22,14.02
Brooklyn,7,14.02
Queens,13,14.02
Brooklyn,23,14.02
Queens,3,14.02
Queens,23,14.02
Brooklyn,16,14.02
Brooklyn,21,14.02
Manhattan,7,14.02
Brooklyn,11,14.02
Manhattan,9,14.02
Queens,8,14.02
Unknown,15,14.02
Queens,10,14.02
Bronx,21,14.02
Manhattan,6,14.02
Brooklyn,22,14.02
Queens,12,14.02
Unknown,0,14.02
Unknown,22,14.02
Manhattan,19,14.02
Queens,14,14.02
Bronx,4,14.02
Manhattan,17,14.02
Unknown,1,14.02
Queens,6,14.02
Brooklyn,1,14.02
Queens,9,14.02
Queens,7,14.02
Manhattan,13,14.02
Manhattan,11,14.02
Brooklyn,20,14.02
Unknown,17,14.02
Queens,19,14.02
Queens,11,14.02
Manhattan,14,14.02
Brooklyn,0,14.02
Unknown,11,14.02
Manhattan,5,14.02
Manhattan,10,14.02
Queens,5,14.02
Unknown,6,14.02
Queens,15,14.02
Brooklyn,2,14.02
Queens,18,14.02
Brooklyn,15,14.02
Queens,0,14.02
Bronx,15,14.02
Brooklyn,13,14.02
Queens,2,14.02
Brooklyn,3,14.02
Manhattan,15,14.01
Queens,14,14.01
Queens,12,14.01
Brooklyn,12,14.01
Brooklyn,18,14.01
Brooklyn,10,14.01
Queens,0,14.01
Manhattan,8,14.01
Unknown,6,14.01
Brooklyn,23,14.01
Manhattan,18,14.01
Manhattan,3,14.01
Unknown,11,14.01
Manhattan,16,14.01
Brooklyn,3,14.01
Manhattan,7,14.01
Unknown,7,14.01
Queens,13,14.01
Manhattan,11,14.01
Manhattan,21,14.01
Queens,9,14.01
Manhattan,12,14.01
Manhattan,22,14.01
Brooklyn,17,14.01
Queens,8,14.01
Queens,7,14.01
Queens,17,14.01
Unknown,13,14.01
Unknown,0,14.01
Manhattan,14,14.01
Queens,23,14.01
Manhattan,1,14.01
Unknown,10,14.01
Manhattan,23,14.01
Brooklyn,15,14.01
Manhattan,9,14.01
Queens,15,14.01
Brooklyn,22,14.01
Brooklyn,5,14.01
Brooklyn,20,14.01
Manhattan,17,14.01
Queens,10,14.01
Brooklyn,8,14.01
Queens,3,14.01
Queens,4,14.01
Queens,19,14.01
Queens,22,14.01
Queens,2,14.01
Manhattan,0,14.01
Queens,16,14.01
Manhattan,20,14.01
Manhattan,5,14.01
Manhattan,4,14.01
Manhattan,19,14.01
Brooklyn,16,14.01
Brooklyn,0,14.01
Brooklyn,1,14.01
Queens,11,14.01
Queens,1,14.01
Unknown,14,14.01
Queens,21,14.01
Unknown,9,14.01
Unknown,22,14.01
Manhattan,10,14.01
Brooklyn,2,14.01
Queens,6,14.01
Manhattan,2,14.01
Manhattan,13,14.01
Queens,20,14.01
Brooklyn,21,14.01
Brooklyn,11,14.01
Queens,5,14.01
Manhattan,6,14.01
Unknown,20,14.01
Queens,18,14.01
Manhattan,8,14.0
Unknown,2,14.0
Unknown,12,14.0
Unknown,21,14.0
Queens,21,14.0
Brooklyn,22,14.0
Brooklyn,2,14.0
Brooklyn,20,14.0
Unknown,13,14.0
Brooklyn,21,14.0
Queens,0,14.0
Manhattan,18,14.0
Queens,1,14.0
Bronx,2,14.0
Manhattan,12,14.0
Manhattan,2,14.0
Queens,2,14.0
Unknown,9,14.0
Manhattan,23,14.0
Brooklyn,5,14.0
Brooklyn,17,14.0
Queens,6,14.0
Bronx,7,14.0
Unknown,8,14.0
Brooklyn,8,14.0
Brooklyn,9,14.0
Brooklyn,14,14.0
Queens,16,14.0
Manhattan,4,14.0
Unknown,20,14.0
Manhattan,13,14.0
Manhattan,19,14.0
Unknown,15,14.0
Unknown,17,14.0
Brooklyn,1,14.0
Queens,7,14.0
Manhattan,17,14.0
Bronx,21,14.0
Unknown,10,14.0
Bronx,0,14.0
EWR,12,14.0
Brooklyn,18,14.0
