DO_Borough,DO_Zone,count(DO_Zone),DOLocationID,count(DOLocationID),payment_type
Staten Island,Freshkills Park,30,99,30,1
Staten Island,Freshkills Park,30,99,30,2
Bronx,Country Club,27,58,27,3
Staten Island,Saint George/New Brighton,27,206,27,3
Staten Island,South Beach/Dongan Hills,27,214,27,3
