DO_Borough,DO_Zone,count(DO_Zone),DOLocationID,count(DOLocationID),payment_type
Queens,Woodhaven,11428,258,11428,2
Brooklyn,Borough Park,11385,26,11385,1
Queens,Flushing Meadows-Corona Park,11374,93,11374,1
Brooklyn,Kensington,11344,133,11344,2
Brooklyn,Ocean Hill,11187,177,11187,2
Manhattan,Lincoln Square East,11170,142,11170,3
